NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-16 06:41:33

BUY SIGNALS (432):
  COALINDIA.NS    | Price:  421.15 | Entry:  412.73 | Target:  463.80 | Risk: LOW       
  NAHARINDUS.NS   | Price:  126.73 | Trend:   2.34% | Mom:  -6.81% | Risk: LOW       
  CYBERTECH.NS    | Price:  138.10 | Trend:  -0.05% | Mom:   3.03% | Risk: LOW       
  PANACHE.NS      | Price:  518.45 | Trend:   8.37% | Mom:  -2.22% | Risk: LOW       
  UGARSUGAR.NS    | Price:   52.73 | Trend:  12.48% | Mom:  -5.14% | Risk: LOW       
  SINCLAIR.NS     | Price:   79.25 | Trend:   3.89% | Mom:  -2.88% | Risk: LOW       
  DAVANGERE.NS    | Price:    2.12 | Trend: -27.04% | Mom:   1.92% | Risk: LOW       
  MOLDTECH.NS     | Price:  187.18 | Trend:  12.90% | Mom:  -2.63% | Risk: LOW       
  PREMIERPOL.NS   | Price:   81.02 | Trend:   2.15% | Mom: -10.42% | Risk: LOW       
  ARIES.NS        | Price:  467.05 | Trend:  17.69% | Mom:  -3.56% | Risk: LOW       
  NDL.NS          | Price:    2.70 | Trend:   6.69% | Mom:  -4.59% | Risk: LOW       
  POLYSIL.NS      | Price:   81.15 | Trend:  -8.56% | Mom:  46.88% | Risk: LOW       
  ORIENTCER.NS    | Price:   44.77 | Trend:   4.59% | Mom:  -3.93% | Risk: LOW       
  PLASTIBLEN.NS   | Price:  183.85 | Trend:  -2.87% | Mom:  -0.88% | Risk: LOW       
  AMANTA.NS       | Price:  189.93 | Trend:   7.12% | Mom:   0.60% | Risk: LOW       
  GSLSU.NS        | Price:   27.38 | Trend:  -8.94% | Mom:   1.11% | Risk: LOW       
  KANPRPLA.NS     | Price:  251.80 | Trend:   8.64% | Mom:  -3.97% | Risk: LOW       
  ALBERTDAVD.NS   | Price:  835.00 | Trend:   8.04% | Mom:  -7.08% | Risk: LOW       
  SRD.NS          | Price:   38.98 | Trend:  -0.02% | Mom:  -2.30% | Risk: LOW       
  RAMANEWS.NS     | Price:   30.75 | Trend:  -0.43% | Mom:  -3.30% | Risk: LOW       
  REMSONSIND.NS   | Price:   91.69 | Trend:   6.65% | Mom:  -5.90% | Risk: LOW       
  GLOBECIVIL.NS   | Price:   43.53 | Trend:   1.78% | Mom:  -6.77% | Risk: LOW       
  FILATFASH.NS    | Price:    0.18 | Trend:  -0.88% | Mom:   0.00% | Risk: LOW       
  ORIENTBELL.NS   | Price:  387.85 | Trend:  10.76% | Mom:  -0.67% | Risk: LOW       
  WELINV.NS       | Price: 2274.80 | Trend:  15.33% | Mom:   0.69% | Risk: LOW       
  AVPINFRA.NS     | Price:   58.80 | Trend:  -4.89% | Mom:   2.17% | Risk: LOW       
  AARTISURF.NS    | Price:  497.10 | Trend:   2.42% | Mom:  -8.20% | Risk: LOW       
  ASMS.NS         | Price:    7.05 | Trend:  -0.49% | Mom:   0.57% | Risk: LOW       
  GOLDKART.NS     | Price:  107.10 | Trend:  -2.92% | Mom:  16.41% | Risk: LOW       
  DYNPRO.NS       | Price:  229.65 | Trend:  -3.28% | Mom:   1.12% | Risk: LOW       
  INFINIUM.NS     | Price:  266.20 | Trend:  16.82% | Mom:   0.83% | Risk: LOW       
  SHREEKARNI.NS   | Price:  381.00 | Trend:  -2.72% | Mom:   1.60% | Risk: LOW       
  INM.NS          | Price:  164.95 | Trend:  -1.04% | Mom:   5.74% | Risk: LOW       
  IITL.NS         | Price:  146.10 | Trend:   3.01% | Mom:  -6.66% | Risk: LOW       
  LOKESHMACH.NS   | Price:  336.35 | Trend:   0.06% | Mom:   7.65% | Risk: LOW       
  HALEOSLABS.NS   | Price: 1490.10 | Trend:  -1.42% | Mom:  -0.33% | Risk: LOW       
  ASAHISONG.NS    | Price:  354.00 | Trend:   4.03% | Mom:  -3.46% | Risk: LOW       
  CMNL.NS         | Price:  113.70 | Trend:   7.24% | Mom:  -6.23% | Risk: LOW       
  KCPSUGIND.NS    | Price:   29.60 | Trend:   1.10% | Mom:  -9.09% | Risk: LOW       
  MAWANASUG.NS    | Price:  123.95 | Trend:  -0.14% | Mom: -16.87% | Risk: LOW       
  BYKE.NS         | Price:   30.50 | Trend:  -6.45% | Mom:  -0.78% | Risk: LOW       
  VARDHACRLC.NS   | Price:   43.00 | Trend:  -0.04% | Mom:  -3.37% | Risk: LOW       
  MANOMAY.NS      | Price:  223.75 | Trend:   7.10% | Mom:  -0.96% | Risk: LOW       
  NIPPOBATRY.NS   | Price:  323.90 | Trend:  -1.65% | Mom:  -0.75% | Risk: LOW       
  HITECHCORP.NS   | Price:  330.15 | Trend:   1.38% | Mom:  -0.56% | Risk: LOW       
  DIAMINESQ.NS    | Price:  250.52 | Trend:   0.23% | Mom:   2.98% | Risk: LOW       
  VIPCLOTHNG.NS   | Price:   20.50 | Trend:  -4.29% | Mom:   0.64% | Risk: LOW       
  A2ZINFRA.NS     | Price:   15.44 | Trend:   4.12% | Mom:  -7.16% | Risk: LOW       
  SOMATEX.NS      | Price:   82.77 | Trend: -12.42% | Mom:   7.27% | Risk: LOW       
  UNIHEALTH.NS    | Price:  712.00 | Trend:  -2.29% | Mom:   0.69% | Risk: LOW       
  KRISHCA.NS      | Price:  156.50 | Trend:  -5.29% | Mom:   0.32% | Risk: LOW       
  DJML.NS         | Price:   77.97 | Trend: -21.79% | Mom:   8.01% | Risk: LOW       
  SHREYANIND.NS   | Price:  126.80 | Trend:  -5.29% | Mom:   1.07% | Risk: LOW       
  DCMNVL.NS       | Price:  173.00 | Trend:   5.19% | Mom:  -8.79% | Risk: LOW       
  UCAL.NS         | Price:  134.50 | Trend:   3.77% | Mom: -14.18% | Risk: LOW       
  UYFINCORP.NS    | Price:   19.20 | Trend:   1.00% | Mom:  -1.64% | Risk: LOW       
  JAYSREETEA.NS   | Price:   89.71 | Trend:  -0.08% | Mom:  -8.57% | Risk: LOW       
  TRANSTEEL.NS    | Price:   83.05 | Trend: -18.54% | Mom:   1.84% | Risk: LOW       
  NDLVENTURE.NS   | Price:  119.74 | Trend:  -4.82% | Mom:   0.03% | Risk: LOW       
  TAKE.NS         | Price:   19.41 | Trend:  -3.70% | Mom:  26.53% | Risk: LOW       
  TTL.NS          | Price:    6.43 | Trend:  -0.18% | Mom:  -3.45% | Risk: LOW       
  CHAVDA.NS       | Price:  125.30 | Trend:   2.05% | Mom:  -9.24% | Risk: LOW       
  RBS.NS          | Price:   87.00 | Trend:   1.88% | Mom:  -6.25% | Risk: LOW       
  SCPL.NS         | Price:  640.00 | Trend:   6.46% | Mom:  -0.90% | Risk: LOW       
  IPSL.NS         | Price:  215.00 | Trend:  -3.87% | Mom:  -0.19% | Risk: LOW       
  RUDRA.NS        | Price:   20.40 | Trend:   6.45% | Mom:  -0.92% | Risk: LOW       
  GILLANDERS.NS   | Price:  103.15 | Trend:   9.81% | Mom:  -3.04% | Risk: LOW       
  SAKHTISUG.NS    | Price:   18.64 | Trend:   0.90% | Mom:  -8.49% | Risk: LOW       
  PONNIERODE.NS   | Price:  350.10 | Trend:   0.75% | Mom: -11.80% | Risk: LOW       
  SALSTEEL.NS     | Price:   69.86 | Trend:   6.01% | Mom:  -7.05% | Risk: LOW       
  SPCL.NS         | Price:   64.70 | Trend:  -1.12% | Mom:   4.10% | Risk: LOW       
  KCK.NS          | Price:   14.65 | Trend:  -6.66% | Mom:   0.00% | Risk: LOW       
  BALAXI.NS       | Price:   23.28 | Trend:  -2.18% | Mom:   3.28% | Risk: LOW       
  NEPHROCARE.NS   | Price:   93.20 | Trend:  18.65% | Mom:  -8.85% | Risk: LOW       
  TEAMGTY.NS      | Price:  236.00 | Trend:   3.15% | Mom:  -1.80% | Risk: LOW       
  VETO.NS         | Price:  127.00 | Trend:   1.97% | Mom:   0.73% | Risk: LOW       
  LOTUSEYE.NS     | Price:  112.77 | Trend:  -3.27% | Mom:   2.04% | Risk: LOW       
  RANASUG.NS      | Price:   14.70 | Trend:  10.05% | Mom:  -1.61% | Risk: LOW       
  NATCAPSUQ.NS    | Price:  172.50 | Trend:   5.18% | Mom: -18.78% | Risk: LOW       
  DGCONTENT.NS    | Price:   23.94 | Trend:  -3.63% | Mom:   0.38% | Risk: LOW       
  ASPINWALL.NS    | Price:  256.00 | Trend:   3.24% | Mom:  -2.48% | Risk: LOW       
  GULFPETRO.NS    | Price:   57.96 | Trend:   5.22% | Mom: -14.15% | Risk: LOW       
  JMA.NS          | Price:   90.89 | Trend:   3.43% | Mom:  -4.42% | Risk: LOW       
  ALUWIND.NS      | Price:   47.75 | Trend:  -0.63% | Mom:  -0.83% | Risk: LOW       
  INCREDIBLE.NS   | Price:   32.06 | Trend:  -2.42% | Mom:  -0.40% | Risk: LOW       
  ARCHIDPLY.NS    | Price:   98.55 | Trend:   7.97% | Mom:  -6.35% | Risk: LOW       
  ARVEE.NS        | Price:  166.00 | Trend:   0.32% | Mom:  -1.78% | Risk: LOW       
  LAL.NS          | Price:    8.81 | Trend:   1.03% | Mom:  -2.76% | Risk: LOW       
  SONAMLTD.NS     | Price:   71.26 | Trend:  18.71% | Mom:  -2.61% | Risk: LOW       
  VIVIMEDLAB.NS   | Price:    5.80 | Trend:   2.77% | Mom: -17.96% | Risk: LOW       
  INDTERRAIN.NS   | Price:   30.60 | Trend:   0.41% | Mom:   1.93% | Risk: LOW       
  AARVI.NS        | Price:  141.89 | Trend:  -5.09% | Mom:  -0.25% | Risk: LOW       
  SUPERHOUSE.NS   | Price:  169.45 | Trend:   3.14% | Mom:  -3.49% | Risk: LOW       
  DYNAMIC.NS      | Price:  139.90 | Trend:  -4.05% | Mom:  -0.78% | Risk: LOW       
  CANARYS.NS      | Price:   23.70 | Trend:   9.11% | Mom:  -9.02% | Risk: LOW       
  EMKAYTOOLS.NS   | Price:   94.50 | Trend:   1.65% | Mom:  -2.38% | Risk: LOW       
  CROWN.NS        | Price:  104.35 | Trend:  -6.02% | Mom:   1.61% | Risk: LOW       
  MAITREYA.NS     | Price:  116.00 | Trend:  -5.06% | Mom:   2.02% | Risk: LOW       
  MODTHREAD.NS    | Price:   51.90 | Trend:   3.05% | Mom:  -3.14% | Risk: LOW       
  SIGIND.NS       | Price:   69.30 | Trend:  15.52% | Mom:  -3.40% | Risk: LOW       
  IBLFL.NS        | Price:   61.00 | Trend:   0.96% | Mom:   0.00% | Risk: LOW       
  WOMANCART.NS    | Price:  104.45 | Trend:  -0.42% | Mom: -12.37% | Risk: LOW       
  UMIYA-MRO.NS    | Price:   94.99 | Trend:   3.95% | Mom:   0.37% | Risk: LOW       
  MAGNUM.NS       | Price:   18.79 | Trend:  -2.57% | Mom:  -0.95% | Risk: LOW       
  USASEEDS.NS     | Price:   90.30 | Trend:   0.52% | Mom:  -3.32% | Risk: LOW       
  MDL.NS          | Price:   62.00 | Trend:  -2.92% | Mom:   0.08% | Risk: LOW       
  ALPHAGEO.NS     | Price:  296.00 | Trend:  15.21% | Mom:  -1.89% | Risk: LOW       
  GVPTECH.NS      | Price:    7.57 | Trend:   4.73% | Mom: -16.17% | Risk: LOW       
  KREBSBIO.NS     | Price:   56.40 | Trend:   2.06% | Mom:  -4.68% | Risk: LOW       
  SADHAV.NS       | Price:  113.65 | Trend:  -1.52% | Mom:   0.18% | Risk: LOW       
  GANGESSECU.NS   | Price:  117.00 | Trend:  -0.83% | Mom:   0.16% | Risk: LOW       
  BTML.NS         | Price:    7.62 | Trend:   3.02% | Mom: -11.50% | Risk: LOW       
  VEEKAYEM.NS     | Price:  100.05 | Trend: -15.35% | Mom:   1.68% | Risk: LOW       
  SHYAMCENT.NS    | Price:    4.96 | Trend:  -4.25% | Mom:   0.40% | Risk: LOW       
  AUSOMENT.NS     | Price:  149.70 | Trend:   7.07% | Mom:   0.98% | Risk: LOW       
  MAHAPEXLTD.NS   | Price:   53.90 | Trend:   7.69% | Mom:  -0.55% | Risk: LOW       
  TRU.NS          | Price:    4.17 | Trend:  -8.85% | Mom:   1.21% | Risk: LOW       
  SALONA.NS       | Price:  263.00 | Trend:   2.25% | Mom:  -3.66% | Risk: LOW       
  ISHANCH.NS      | Price:   45.85 | Trend:  -6.26% | Mom:   4.75% | Risk: LOW       
  SHIGAN.NS       | Price:   66.50 | Trend:   2.45% | Mom:  -6.01% | Risk: LOW       
  HDIL.NS         | Price:    1.49 | Trend:  -6.32% | Mom:  -0.67% | Risk: LOW       
  BAGFILMS.NS     | Price:    4.35 | Trend:  -2.47% | Mom:  -0.68% | Risk: LOW       
  SHAHALLOYS.NS   | Price:   90.55 | Trend:  15.24% | Mom: -12.22% | Risk: LOW       
  DRSDILIP.NS     | Price:  107.00 | Trend:  -1.80% | Mom:   0.00% | Risk: LOW       
  SECMARK.NS      | Price:  141.00 | Trend:   7.68% | Mom: -13.64% | Risk: LOW       
  ZENITHEXPO.NS   | Price:  206.00 | Trend:   0.03% | Mom:  -4.09% | Risk: LOW       
  DELAPLEX.NS     | Price:  101.50 | Trend:   5.86% | Mom:  -8.56% | Risk: LOW       
  ARTNIRMAN.NS    | Price:   39.99 | Trend:  -0.99% | Mom:   0.38% | Risk: LOW       
  TARMAT.NS       | Price:   57.99 | Trend:   7.82% | Mom:  -0.65% | Risk: LOW       
  NEWJAISA.NS     | Price:   17.25 | Trend:   2.52% | Mom:  -0.29% | Risk: LOW       
  RAJMET.NS       | Price:    3.15 | Trend:  -5.41% | Mom:   0.64% | Risk: LOW       
  MAXPOSURE.NS    | Price:   31.15 | Trend:  -4.30% | Mom:  -0.80% | Risk: LOW       
  GROBTEA.NS      | Price:  959.40 | Trend:   3.05% | Mom:  -3.25% | Risk: LOW       
  REGENCERAM.NS   | Price:   33.10 | Trend:  -6.42% | Mom:   0.30% | Risk: LOW       
  RELCHEMQ.NS     | Price:  120.00 | Trend:  -1.33% | Mom:   6.02% | Risk: LOW       
  KOHINOOR.NS     | Price:   30.68 | Trend:  11.89% | Mom:  -9.66% | Risk: LOW       
  OBCL.NS         | Price:   54.10 | Trend:   0.17% | Mom:  -2.35% | Risk: LOW       
  ROCKINGDCE.NS   | Price:  227.35 | Trend:  16.77% | Mom:  -4.85% | Risk: LOW       
  TOKYOPLAST.NS   | Price:   76.99 | Trend:  -3.55% | Mom:  -0.32% | Risk: LOW       
  BHANDARI.NS     | Price:    3.00 | Trend:   1.91% | Mom:  -0.99% | Risk: LOW       
  KLL.NS          | Price:   24.55 | Trend:  -4.45% | Mom:  12.87% | Risk: LOW       
  TOUCHWOOD.NS    | Price:   62.44 | Trend:  -3.58% | Mom:   5.60% | Risk: LOW       
  MARC.NS         | Price:  143.15 | Trend:  16.56% | Mom:  -2.62% | Risk: LOW       
  MAGSON.NS       | Price:  184.35 | Trend:   1.15% | Mom:  -2.92% | Risk: LOW       
  CAPTRUST.NS     | Price:   17.90 | Trend:   2.15% | Mom: -10.59% | Risk: LOW       
  ATAM.NS         | Price:   57.48 | Trend:  -7.33% | Mom:   2.92% | Risk: LOW       
  PATINTLOG.NS    | Price:   13.25 | Trend:  -6.00% | Mom:   1.45% | Risk: LOW       
  PRUDMOULI.NS    | Price:   15.48 | Trend:   6.79% | Mom:  -4.50% | Risk: LOW       
  DIGIKORE.NS     | Price:   39.25 | Trend:  -8.03% | Mom:  -0.13% | Risk: LOW       
  CINEVISTA.NS    | Price:   14.32 | Trend:  -3.43% | Mom:  -0.62% | Risk: LOW       
  HISARMETAL.NS   | Price:  157.00 | Trend:   3.12% | Mom:   0.67% | Risk: LOW       
  AAKASH.NS       | Price:    8.80 | Trend:  -0.93% | Mom:   0.80% | Risk: LOW       
  TGL.NS          | Price:   16.45 | Trend: -13.40% | Mom:   1.23% | Risk: LOW       
  CLSL.NS         | Price:   83.00 | Trend:  17.42% | Mom:  -9.29% | Risk: LOW       
  MHHL.NS         | Price:   33.85 | Trend:  -1.09% | Mom:   7.46% | Risk: LOW       
  BAWEJA.NS       | Price:   24.15 | Trend:  -7.52% | Mom:   6.15% | Risk: LOW       
  NAGREEKEXP.NS   | Price:   21.90 | Trend:  -4.26% | Mom:  -0.54% | Risk: LOW       
  MEGAFLEX.NS     | Price:   96.00 | Trend:  -3.43% | Mom:   1.05% | Risk: LOW       
  HGM.NS          | Price:   46.73 | Trend:  -3.33% | Mom:  -0.02% | Risk: LOW       
  CEREBRAINT.NS   | Price:    2.86 | Trend:  -0.04% | Mom:   9.58% | Risk: LOW       
  CTE.NS          | Price:   39.99 | Trend:   5.63% | Mom: -14.55% | Risk: LOW       
  ORIENTLTD.NS    | Price:   82.75 | Trend:   6.10% | Mom:  -0.34% | Risk: LOW       
  ONDOOR.NS       | Price:  288.00 | Trend:  13.95% | Mom:  -5.82% | Risk: LOW       
  TFL.NS          | Price:   11.95 | Trend:   4.01% | Mom:  -4.09% | Risk: LOW       
  ARABIAN.NS      | Price:   78.10 | Trend:  -0.13% | Mom:  -4.76% | Risk: LOW       
  DAMODARIND.NS   | Price:   28.54 | Trend:  -0.83% | Mom:   4.73% | Risk: LOW       
  TPHQ.NS         | Price:    0.53 | Trend:   9.37% | Mom:   0.00% | Risk: LOW       
  ORIENTALTL.NS   | Price:    5.01 | Trend:  -3.90% | Mom:  -0.40% | Risk: LOW       
  BANG.NS         | Price:   32.60 | Trend:   5.56% | Mom:  -4.87% | Risk: LOW       
  BIRDYS.NS       | Price:   85.45 | Trend:  -3.62% | Mom:  -0.87% | Risk: LOW       
  NIBL.NS         | Price:   30.74 | Trend:  -6.41% | Mom:   0.26% | Risk: LOW       
  CELEBRITY.NS    | Price:    6.88 | Trend:  -1.68% | Mom:   1.18% | Risk: LOW       
  DURLAX.NS       | Price:   60.95 | Trend:   6.34% | Mom:  -7.65% | Risk: LOW       
  SERVICE.NS      | Price:   68.05 | Trend:   9.11% | Mom:  -2.79% | Risk: LOW       
  TNTELE.NS       | Price:    8.92 | Trend:  -1.22% | Mom:  -0.34% | Risk: LOW       
  MALUPAPER.NS    | Price:   32.27 | Trend:   0.23% | Mom:   1.86% | Risk: LOW       
  MANUGRAPH.NS    | Price:   15.41 | Trend:   2.06% | Mom:   0.13% | Risk: LOW       
  LEXUS.NS        | Price:   13.01 | Trend:  -8.48% | Mom:  -0.15% | Risk: LOW       
  HBSL.NS         | Price:   52.33 | Trend:  -0.58% | Mom:  -0.42% | Risk: LOW       
  QUICKTOUCH.NS   | Price:   17.90 | Trend: -11.66% | Mom:  10.84% | Risk: LOW       
  21STCENMGM.NS   | Price:   38.74 | Trend:  -0.36% | Mom:  -5.88% | Risk: LOW       
  DKEGL.NS        | Price:   69.00 | Trend:   2.59% | Mom:  -3.02% | Risk: LOW       
  UCL.NS          | Price:  239.95 | Trend:   7.96% | Mom:  -5.83% | Risk: LOW       
  COUNCODOS.NS    | Price:    6.51 | Trend:   2.26% | Mom:  -6.06% | Risk: LOW       
  AGNI.NS         | Price:   16.45 | Trend:  -1.10% | Mom:   6.13% | Risk: LOW       
  MASKINVEST.NS   | Price:  147.84 | Trend:  -1.58% | Mom:   1.96% | Risk: LOW       
  PEARLPOLY.NS    | Price:   15.99 | Trend:  -3.67% | Mom:   5.47% | Risk: LOW       
  SAGARDEEP.NS    | Price:   24.00 | Trend:  -0.76% | Mom:   1.61% | Risk: LOW       
  PROLIFE.NS      | Price:   79.00 | Trend:   0.68% | Mom:   0.00% | Risk: LOW       
  GANGAFORGE.NS   | Price:    1.61 | Trend: -17.73% | Mom:   0.00% | Risk: LOW       
  UMA.NS          | Price:   17.50 | Trend:   7.71% | Mom:  -8.14% | Risk: LOW       
  ADL.NS          | Price:   72.40 | Trend:   0.85% | Mom:  -3.47% | Risk: LOW       
  ABMINTLLTD.NS   | Price:   51.00 | Trend:   4.20% | Mom:  -9.41% | Risk: LOW       
  AKASH.NS        | Price:   24.22 | Trend:  -6.78% | Mom:  -0.57% | Risk: LOW       
  AATMAJ.NS       | Price:   18.60 | Trend:  -0.67% | Mom:   1.92% | Risk: LOW       
  DEEM.NS         | Price:   41.95 | Trend: -10.00% | Mom:   1.08% | Risk: LOW       
  AMBICAAGAR.NS   | Price:   25.00 | Trend:   0.35% | Mom:  -0.95% | Risk: LOW       
  MOHITIND.NS     | Price:   24.14 | Trend:   1.64% | Mom:  -2.23% | Risk: LOW       
  JFLLIFE.NS      | Price:   10.65 | Trend:  -6.64% | Mom:  -0.93% | Risk: LOW       
  VIJIFIN.NS      | Price:   15.01 | Trend:  28.95% | Mom:  -0.20% | Risk: LOW       
  SIGNORIA.NS     | Price:  159.00 | Trend:   4.13% | Mom:  -4.22% | Risk: LOW       
  KEEPLEARN.NS    | Price:    1.89 | Trend:  -0.30% | Mom:  -2.58% | Risk: LOW       
  JETKNIT.NS      | Price:   48.45 | Trend: -18.29% | Mom:   0.00% | Risk: LOW       
  BOHRAIND.NS     | Price:   13.75 | Trend:  -0.81% | Mom:   8.78% | Risk: LOW       
  TIMESCAN.NS     | Price:   39.50 | Trend:  -2.71% | Mom:   0.00% | Risk: LOW       
  NKIND.NS        | Price:   57.87 | Trend:  -4.14% | Mom:  -0.40% | Risk: LOW       
  SITINET.NS      | Price:    0.28 | Trend:  -6.73% | Mom:   0.00% | Risk: LOW       
  MADHAV.NS       | Price:   34.81 | Trend:  -1.04% | Mom:   1.46% | Risk: LOW       
  MONOPHARMA.NS   | Price:    8.95 | Trend:  -4.49% | Mom:   0.00% | Risk: LOW       
  SATIPOLY.NS     | Price:   38.80 | Trend:  -3.62% | Mom:   1.04% | Risk: LOW       
  MEP.NS          | Price:    0.65 | Trend:   3.80% | Mom:  -9.72% | Risk: LOW       
  AGUL.NS         | Price:   45.75 | Trend: -14.88% | Mom:  -0.65% | Risk: LOW       
  SKIL.NS         | Price:    0.87 | Trend:  -2.25% | Mom:   6.10% | Risk: LOW       
  SHRENIK.NS      | Price:    0.30 | Trend:  -6.89% | Mom:   0.00% | Risk: LOW       
  MICROPRO.NS     | Price:   19.00 | Trend:  -0.24% | Mom:   2.70% | Risk: LOW       
  HAVISHA.NS      | Price:    1.36 | Trend:   3.39% | Mom:  -0.73% | Risk: LOW       
  MFML.NS         | Price:   19.00 | Trend:   0.26% | Mom:   3.54% | Risk: LOW       
  EASTSILK.NS     | Price:   62.00 | Trend:   6.72% | Mom:  -4.60% | Risk: LOW       
  AILIMITED.NS    | Price:   20.10 | Trend: -29.77% | Mom:  17.20% | Risk: LOW       
  SPRL.NS         | Price:  102.00 | Trend:   0.49% | Mom:   0.49% | Risk: LOW       
  NIDAN.NS        | Price:   13.50 | Trend:   0.40% | Mom:   3.45% | Risk: LOW       
  ANKITMETAL.NS   | Price:    1.67 | Trend:   5.86% | Mom:  -5.65% | Risk: LOW       
  GTECJAINX.NS    | Price:   28.40 | Trend:  -0.11% | Mom:  -1.39% | Risk: LOW       
  ACEINTEG.NS     | Price:   17.70 | Trend:  -6.03% | Mom:   1.49% | Risk: LOW       
  SANWARIA.NS     | Price:    0.20 | Trend:   2.35% | Mom:   0.00% | Risk: LOW       
  VCL.NS          | Price:    1.69 | Trend:  13.70% | Mom: -16.34% | Risk: LOW       
  VIVIDHA.NS      | Price:    0.52 | Trend:  -0.34% | Mom:   0.00% | Risk: LOW       
  DHTL.NS         | Price:   32.50 | Trend:  -5.61% | Mom:   0.15% | Risk: LOW       
  HEADSUP.NS      | Price:    6.95 | Trend:   1.23% | Mom:  -0.57% | Risk: LOW       
  BLUECHIP.NS     | Price:    2.10 | Trend:   5.50% | Mom:  -1.87% | Risk: LOW       
  SHANTHALA.NS    | Price:   16.65 | Trend: -10.05% | Mom:   0.30% | Risk: LOW       
  MAKS.NS         | Price:   15.10 | Trend: -12.18% | Mom:  13.11% | Risk: LOW       
  SUNREST.NS      | Price:   38.05 | Trend:   2.14% | Mom:  -3.91% | Risk: LOW       
  UNIINFO.NS      | Price:   11.59 | Trend:  -2.00% | Mom:   5.65% | Risk: LOW       
  ISHAN.NS        | Price:    0.50 | Trend:   0.60% | Mom:  -9.09% | Risk: LOW       
  EDUCOMP.NS      | Price:    0.91 | Trend:  -0.11% | Mom:   3.41% | Risk: LOW       
  ONELIFECAP.NS   | Price:   32.15 | Trend:  -6.72% | Mom:  -0.74% | Risk: LOW       
  SAROJA.NS       | Price:   39.80 | Trend:  18.68% | Mom:   0.25% | Risk: LOW       
  COMPINFO.NS     | Price:    1.07 | Trend:  -4.72% | Mom:  -0.93% | Risk: LOW       
  MTEDUCARE.NS    | Price:    1.81 | Trend:  -3.17% | Mom:   5.23% | Risk: LOW       
  VIVO.NS         | Price:  151.05 | Trend:  28.94% | Mom:  -5.59% | Risk: LOW       
  GLOBALE.NS      | Price:   11.14 | Trend:   0.33% | Mom:  -3.13% | Risk: LOW       
  KALYANI.NS      | Price:  144.99 | Trend:   3.86% | Mom:   0.00% | Risk: LOW       
  AHIMSA.NS       | Price:   25.75 | Trend:   2.03% | Mom:  -0.19% | Risk: LOW       
  TRANSWIND.NS    | Price:   11.30 | Trend:  -9.95% | Mom:   0.00% | Risk: LOW       
  FALCONTECH.NS   | Price:   12.90 | Trend:   7.68% | Mom:   0.00% | Risk: LOW       
  JALAN.NS        | Price:    1.80 | Trend:   0.95% | Mom:  -5.26% | Risk: LOW       
  CMICABLES.NS    | Price:    2.51 | Trend:  -7.92% | Mom:  -0.79% | Risk: LOW       
  AHLWEST.NS      | Price:  531.70 | Trend:  -2.98% | Mom:   1.47% | Risk: LOW       
  BURNPUR.NS      | Price:   16.67 | Trend: -34.52% | Mom:   3.22% | Risk: LOW       
  CLCIND.NS       | Price:   48.93 | Trend:  -4.67% | Mom:   6.37% | Risk: LOW       
  MCX.NS          | Price: 3125.80 | Trend:   4.92% | Mom:  -4.88% | Risk: LOW       

SELL SIGNALS (1374):
  RELIANCE.NS     | Price: 1249.50 | Target: 1145.18 | Risk: LOW        | Conf: 100%
