NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-14 03:49:38

BUY SIGNALS (917):
  SBIN.NS         | Price: 1083.00 | Entry: 1061.34 | Target: 1184.04 | Risk: LOW       
  OSWALSEEDS.NS   | Price:   11.50 | Entry:   11.27 | Target:   14.61 | Risk: LOW       
  BAGFILMS.NS     | Price:    4.70 | Entry:    4.61 | Target:    5.66 | Risk: LOW       
  SHAHALLOYS.NS   | Price:   74.38 | Entry:   72.89 | Target:   89.15 | Risk: LOW       
  SECMARK.NS      | Price:  127.77 | Entry:  125.21 | Target:  157.36 | Risk: LOW       
  ZENITHEXPO.NS   | Price:  226.60 | Entry:  222.07 | Target:  278.99 | Risk: LOW       
  CUBEXTUB.NS     | Price:   82.39 | Entry:   80.74 | Target:   95.63 | Risk: LOW       
  ARTNIRMAN.NS    | Price:   42.39 | Entry:   41.54 | Target:   54.86 | Risk: LOW       
  TARMAT.NS       | Price:   61.16 | Entry:   59.94 | Target:   77.00 | Risk: LOW       
  SIDDHIKA.NS     | Price:  222.00 | Entry:  217.56 | Target:  247.20 | Risk: LOW       
  SCML.NS         | Price:   85.00 | Entry:    83.3 | Target:  106.12 | Risk: LOW       
  NEWJAISA.NS     | Price:   17.10 | Entry:   16.76 | Target:   20.37 | Risk: LOW       
  AKSHOPTFBR.NS   | Price:    6.98 | Entry:    6.84 | Target:    8.45 | Risk: LOW       
  BEACON.NS       | Price:   92.00 | Entry:   90.16 | Target:  107.96 | Risk: LOW       
  GROBTEA.NS      | Price:  919.60 | Entry:  901.21 | Target: 1056.91 | Risk: LOW       
  TOTAL.NS        | Price:   63.52 | Entry:   62.25 | Target:   82.82 | Risk: LOW       
  VAISHALI.NS     | Price:    8.69 | Entry:    8.52 | Target:   11.20 | Risk: LOW       
  SIL.NS          | Price:   19.75 | Entry:   19.36 | Target:   25.24 | Risk: LOW       
  MITCON.NS       | Price:   81.00 | Entry:   79.38 | Target:  102.26 | Risk: LOW       
  SPLIL.NS        | Price:   31.50 | Entry:   30.87 | Target:   38.04 | Risk: LOW       
  HOLMARC.NS      | Price:  107.95 | Entry:  105.79 | Target:  125.63 | Risk: LOW       
  HOACFOODS.NS    | Price:  809.90 | Entry:   793.7 | Target:  917.56 | Risk: LOW       
  CAPTRUST.NS     | Price:   21.69 | Entry:   21.26 | Target:   28.32 | Risk: LOW       
  LPDC.NS         | Price:    8.74 | Entry:    8.57 | Target:   11.33 | Risk: LOW       
  DIGJAMLMTD.NS   | Price:   50.00 | Entry:    49.0 | Target:   64.89 | Risk: LOW       
  AMDIND.NS       | Price:   55.99 | Entry:   54.87 | Target:   70.94 | Risk: LOW       
  JHS.NS          | Price:    8.87 | Entry:    8.69 | Target:   11.52 | Risk: LOW       
  FONEBOX.NS      | Price:   96.60 | Entry:   94.67 | Target:  108.12 | Risk: LOW       
  TGL.NS          | Price:   20.85 | Entry:   20.43 | Target:   28.39 | Risk: LOW       
  CLSL.NS         | Price:   74.45 | Entry:   72.96 | Target:   86.93 | Risk: LOW       
  SANGANI.NS      | Price:   50.70 | Entry:   49.69 | Target:   55.65 | Risk: LOW       
  VIAZ.NS         | Price:   63.80 | Entry:   62.52 | Target:   69.37 | Risk: LOW       
  CTE.NS          | Price:   37.80 | Entry:   37.04 | Target:   49.22 | Risk: LOW       
  ARABIAN.NS      | Price:   88.00 | Entry:   86.24 | Target:  104.34 | Risk: LOW       
  BLBLIMITED.NS   | Price:   16.37 | Entry:   16.04 | Target:   19.43 | Risk: LOW       
  AMEYA.NS        | Price:  109.25 | Entry:  107.06 | Target:  121.37 | Risk: LOW       
  SECURKLOUD.NS   | Price:   18.90 | Entry:   18.52 | Target:   23.47 | Risk: LOW       
  AHLADA.NS       | Price:   41.00 | Entry:   40.18 | Target:   49.30 | Risk: LOW       
  TPHQ.NS         | Price:    0.46 | Entry:    0.45 | Target:    0.59 | Risk: LOW       
  SHEKHAWATI.NS   | Price:   19.85 | Entry:   19.45 | Target:   26.33 | Risk: LOW       
  ANSALAPI.NS     | Price:    3.59 | Entry:    3.52 | Target:    3.94 | Risk: LOW       
  GATECH.NS       | Price:    0.77 | Entry:    0.75 | Target:    1.03 | Risk: LOW       
  NIBL.NS         | Price:   35.30 | Entry:   34.59 | Target:   45.90 | Risk: LOW       
  DURLAX.NS       | Price:   56.85 | Entry:   55.71 | Target:   72.64 | Risk: LOW       
  JETFREIGHT.NS   | Price:   23.00 | Entry:   22.54 | Target:   30.59 | Risk: LOW       
  SERVICE.NS      | Price:   61.00 | Entry:   59.78 | Target:   66.34 | Risk: LOW       
  GSS.NS          | Price:   13.27 | Entry:    13.0 | Target:   17.27 | Risk: LOW       
  KARMAENG.NS     | Price:   41.89 | Entry:   41.05 | Target:   54.64 | Risk: LOW       
  TNTELE.NS       | Price:    9.29 | Entry:     9.1 | Target:   11.88 | Risk: LOW       
  PALREDTEC.NS    | Price:   51.50 | Entry:   50.47 | Target:   65.37 | Risk: LOW       
  MANUGRAPH.NS    | Price:   15.42 | Entry:   15.11 | Target:   19.72 | Risk: LOW       
  GOLDENTOBC.NS   | Price:   25.72 | Entry:   25.21 | Target:   32.77 | Risk: LOW       
  PRESSTONIC.NS   | Price:   32.15 | Entry:   31.51 | Target:   41.24 | Risk: LOW       
  HBSL.NS         | Price:   55.50 | Entry:   54.39 | Target:   73.70 | Risk: LOW       
  BMETRICS.NS     | Price:   38.50 | Entry:   37.73 | Target:   42.57 | Risk: LOW       
  ADROITINFO.NS   | Price:   10.40 | Entry:   10.19 | Target:   13.78 | Risk: LOW       
  RCDL.NS         | Price:   29.00 | Entry:   28.42 | Target:   37.96 | Risk: LOW       
  SEL.NS          | Price:  280.10 | Entry:   274.5 | Target:  371.96 | Risk: LOW       
  KHAITANLTD.NS   | Price:  140.99 | Entry:  138.17 | Target:  192.45 | Risk: LOW       
  SIMBHALS.NS     | Price:    7.04 | Entry:     6.9 | Target:    8.91 | Risk: LOW       
  21STCENMGM.NS   | Price:   44.05 | Entry:   43.17 | Target:   49.72 | Risk: LOW       
  RULKA.NS        | Price:  110.00 | Entry:   107.8 | Target:  135.46 | Risk: LOW       
  UCL.NS          | Price:  248.40 | Entry:  243.43 | Target:  284.45 | Risk: LOW       
  SUPERSPIN.NS    | Price:    6.00 | Entry:    5.88 | Target:    6.59 | Risk: LOW       
  COUNCODOS.NS    | Price:    6.30 | Entry:    6.17 | Target:    8.37 | Risk: LOW       
  MILTON.NS       | Price:   38.05 | Entry:   37.29 | Target:   44.16 | Risk: LOW       
  PROLIFE.NS      | Price:   82.55 | Entry:    80.9 | Target:   87.93 | Risk: LOW       
  GANGAFORGE.NS   | Price:    2.62 | Entry:    2.57 | Target:    3.14 | Risk: LOW       
  ABMINTLLTD.NS   | Price:   62.44 | Entry:   61.19 | Target:   88.48 | Risk: LOW       
  PRECISION.NS    | Price:    8.15 | Entry:    7.99 | Target:   10.52 | Risk: LOW       
  MOHITIND.NS     | Price:   25.20 | Entry:    24.7 | Target:   35.49 | Risk: LOW       
  JFLLIFE.NS      | Price:   13.10 | Entry:   12.84 | Target:   16.56 | Risk: LOW       
  KONTOR.NS       | Price:   61.00 | Entry:   59.78 | Target:   65.41 | Risk: LOW       
  VIJIFIN.NS      | Price:   11.92 | Entry:   11.68 | Target:   12.93 | Risk: LOW       
  SIGNORIA.NS     | Price:  166.00 | Entry:  162.68 | Target:  184.98 | Risk: LOW       
  BOHRAIND.NS     | Price:   14.99 | Entry:   14.69 | Target:   20.76 | Risk: LOW       
  TIMESCAN.NS     | Price:   42.00 | Entry:   41.16 | Target:   45.11 | Risk: LOW       
  AGARWALFT.NS    | Price:   38.65 | Entry:   37.88 | Target:   41.49 | Risk: LOW       
  KANANIIND.NS    | Price:    1.57 | Entry:    1.54 | Target:    1.94 | Risk: LOW       
  SATIPOLY.NS     | Price:   43.70 | Entry:   42.83 | Target:   53.50 | Risk: LOW       
  ROLLT.NS        | Price:    3.00 | Entry:    2.94 | Target:    3.87 | Risk: LOW       
  HAVISHA.NS      | Price:    1.34 | Entry:    1.31 | Target:    1.84 | Risk: LOW       
  GFSTEELS.NS     | Price:   15.00 | Entry:    14.7 | Target:   15.25 | Risk: LOW       
  EASTSILK.NS     | Price:   65.98 | Entry:   64.66 | Target:   85.46 | Risk: LOW       
  SPRL.NS         | Price:  101.95 | Entry:   99.91 | Target:  109.81 | Risk: LOW       
  MANDEEP.NS      | Price:   20.50 | Entry:   20.09 | Target:   23.05 | Risk: LOW       
  CYBERMEDIA.NS   | Price:   16.72 | Entry:   16.39 | Target:   20.60 | Risk: LOW       
  SUPREMEENG.NS   | Price:    2.41 | Entry:    2.36 | Target:    2.60 | Risk: LOW       
  NIDAN.NS        | Price:   13.80 | Entry:   13.52 | Target:   15.85 | Risk: LOW       
  ANKITMETAL.NS   | Price:    1.58 | Entry:    1.55 | Target:    2.03 | Risk: LOW       
  GUJRAFFIA.NS    | Price:   45.90 | Entry:   44.98 | Target:   57.13 | Risk: LOW       
  CALSOFT.NS      | Price:   24.60 | Entry:   24.11 | Target:   29.43 | Risk: LOW       
  GTECJAINX.NS    | Price:   29.34 | Entry:   28.75 | Target:   36.55 | Risk: LOW       
  SANWARIA.NS     | Price:    0.21 | Entry:    0.21 | Target:    0.28 | Risk: LOW       
  VCL.NS          | Price:    1.69 | Entry:    1.66 | Target:    2.06 | Risk: LOW       
  VIVIDHA.NS      | Price:    0.56 | Entry:    0.55 | Target:    0.73 | Risk: LOW       
  HEADSUP.NS      | Price:    7.06 | Entry:    6.92 | Target:    9.32 | Risk: LOW       
  MARINETRAN.NS   | Price:   17.05 | Entry:   16.71 | Target:   18.12 | Risk: LOW       
  NIRAJISPAT.NS   | Price:  211.00 | Entry:  206.78 | Target:  257.78 | Risk: LOW       
  SUNREST.NS      | Price:   38.00 | Entry:   37.24 | Target:   44.60 | Risk: LOW       
  TIJARIA.NS      | Price:    6.26 | Entry:    6.13 | Target:    8.95 | Risk: LOW       
  IMPEXFERRO.NS   | Price:    3.57 | Entry:     3.5 | Target:    4.03 | Risk: LOW       
  UMESLTD.NS      | Price:    6.01 | Entry:    5.89 | Target:    7.66 | Risk: LOW       
  VIVO.NS         | Price:  131.95 | Entry:  129.31 | Target:  151.45 | Risk: LOW       
  WINSOME.NS      | Price:  836.67 | Entry:  819.93 | Target:  865.24 | Risk: LOW       
  AHIMSA.NS       | Price:   25.90 | Entry:   25.38 | Target:   26.33 | Risk: LOW       
  DCMFINSERV.NS   | Price:    5.39 | Entry:    5.28 | Target:    8.16 | Risk: LOW       
  SABAR.NS        | Price:    7.10 | Entry:    6.96 | Target:    8.76 | Risk: LOW       
  FALCONTECH.NS   | Price:   12.05 | Entry:   11.81 | Target:   14.50 | Risk: LOW       
  BGLOBAL.NS      | Price:    3.27 | Entry:     3.2 | Target:    3.55 | Risk: LOW       
  ORTEL.NS        | Price:    2.19 | Entry:    2.15 | Target:    2.77 | Risk: LOW       
  MCX.NS          | Price: 2963.00 | Entry: 2903.74 | Target: 3391.61 | Risk: LOW       

HOLD SIGNALS (864):
  RELIANCE.NS     | Price: 1317.00 | Trend:   1.14% | Mom:   0.70% | Risk: LOW       
  BHARTIARTL.NS   | Price: 1939.10 | Trend:   2.77% | Mom:  -1.67% | Risk: LOW       
  TCS.NS          | Price: 2375.00 | Trend:   7.23% | Mom:   0.40% | Risk: LOW       
  ICICIBANK.NS    | Price: 1406.80 | Trend:   1.42% | Mom:  -1.17% | Risk: LOW       
  BAJFINANCE.NS   | Price: 1090.80 | Trend:   7.62% | Mom:  -4.42% | Risk: LOW       
  HINDUNILVR.NS   | Price: 2092.00 | Trend:  -2.02% | Mom:  -0.44% | Risk: LOW       
  ITC.NS          | Price:  278.50 | Trend:  -2.21% | Mom:  -0.89% | Risk: LOW       
  MARUTI.NS       | Price: 13905.00 | Trend:   1.87% | Mom:  -1.33% | Risk: LOW       
  M&M.NS          | Price: 3428.20 | Trend:   7.63% | Mom:   0.87% | Risk: LOW       
  KOTAKBANK.NS    | Price:  392.40 | Trend:   0.35% | Mom:   0.54% | Risk: LOW       
  SUNPHARMA.NS    | Price: 1932.00 | Trend:   1.96% | Mom:  -3.45% | Risk: LOW       
  AXISBANK.NS     | Price: 1221.80 | Trend:  -5.98% | Mom:  -0.63% | Risk: LOW       
  ULTRACEMCO.NS   | Price: 11706.00 | Trend:   2.45% | Mom:  -1.19% | Risk: LOW       
  NTPC.NS         | Price:  344.25 | Trend:  -1.80% | Mom:  -0.86% | Risk: LOW       
  DMART.NS        | Price: 4070.00 | Trend:  -0.26% | Mom:   5.06% | Risk: LOW       
  JSWSTEEL.NS     | Price: 1275.00 | Trend:   1.38% | Mom:   0.39% | Risk: LOW       
  WIPRO.NS        | Price:  183.10 | Trend:   3.02% | Mom:  -0.30% | Risk: LOW       
  ASIANPAINT.NS   | Price: 2755.50 | Trend:   1.87% | Mom:   0.30% | Risk: LOW       
  COALINDIA.NS    | Price:  410.50 | Trend:  -3.88% | Mom:  -0.88% | Risk: LOW       
  NESTLEIND.NS    | Price: 1506.90 | Trend:   4.26% | Mom:  -0.91% | Risk: LOW       
  TMPV.NS         | Price:  349.60 | Trend:   0.33% | Mom:   2.90% | Risk: LOW       
  JIOFIN.NS       | Price:  255.60 | Trend:   5.55% | Mom:  -0.10% | Risk: LOW       
  SBILIFE.NS      | Price: 1812.00 | Trend:  -0.18% | Mom:  -3.49% | Risk: LOW       
  VEDL.NS         | Price:  271.10 | Trend:  -2.99% | Mom:   2.59% | Risk: LOW       
  DLF.NS          | Price:  664.00 | Trend:   5.00% | Mom:   0.71% | Risk: LOW       
  TRENT.NS        | Price: 2990.00 | Trend:  -0.70% | Mom:  -0.53% | Risk: LOW       
  IRFC.NS         | Price:   88.35 | Trend:  -3.28% | Mom:  -0.90% | Risk: LOW       
  VBL.NS          | Price:  440.50 | Trend:  -8.53% | Mom:  -0.41% | Risk: LOW       
  BPCL.NS         | Price:  315.00 | Trend:   1.25% | Mom:  -1.49% | Risk: LOW       
  TECHM.NS        | Price: 1639.00 | Trend:   9.30% | Mom:  -0.74% | Risk: LOW       
  TATACAP.NS      | Price:  363.75 | Trend:   3.01% | Mom:  -0.45% | Risk: LOW       
  BANKBARODA.NS   | Price:  248.00 | Trend:  -3.70% | Mom:   2.23% | Risk: LOW       
  ICICIAMC.NS     | Price: 3147.00 | Trend:  -1.70% | Mom:   1.00% | Risk: LOW       
  TATAPOWER.NS    | Price:  382.80 | Trend:  -0.34% | Mom:   0.55% | Risk: LOW       
  CIPLA.NS        | Price: 1458.80 | Trend:   1.99% | Mom:  -0.52% | Risk: LOW       
  TORNTPHARM.NS   | Price: 4914.50 | Trend:   3.00% | Mom:   0.87% | Risk: LOW       
  LODHA.NS        | Price: 1232.30 | Trend:  13.06% | Mom:  -0.59% | Risk: LOW       
  GAIL.NS         | Price:  175.90 | Trend:   1.37% | Mom:  -3.05% | Risk: LOW       
  TATACONSUM.NS   | Price: 1090.50 | Trend:  -0.91% | Mom:   0.68% | Risk: LOW       
  POLYCAB.NS      | Price: 9297.00 | Trend:  -0.77% | Mom:   2.09% | Risk: LOW       
  CGPOWER.NS      | Price:  886.55 | Trend:  -2.38% | Mom:   2.68% | Risk: LOW       
  INDHOTEL.NS     | Price:  721.75 | Trend:   0.13% | Mom:  -2.27% | Risk: LOW       
  DRREDDY.NS      | Price: 1206.00 | Trend:  -3.02% | Mom:   5.04% | Risk: LOW       
  JINDALSTEL.NS   | Price: 1099.90 | Trend:   1.63% | Mom:  -0.23% | Risk: LOW       
  IDBI.NS         | Price:   82.88 | Trend:  -0.46% | Mom:  -1.04% | Risk: LOW       
  SWIGGY.NS       | Price:  279.80 | Trend:   6.09% | Mom:  -1.78% | Risk: LOW       
  INDUSTOWER.NS   | Price:  383.20 | Trend:  -0.17% | Mom:   1.67% | Risk: LOW       
  UNITDSPR.NS     | Price: 1515.00 | Trend:   8.17% | Mom:  -0.06% | Risk: LOW       
  ICICIGI.NS      | Price: 1628.00 | Trend:  -5.75% | Mom:  -0.60% | Risk: LOW       
  GROWW.NS        | Price:  197.99 | Trend:  -0.48% | Mom:   1.86% | Risk: LOW       
  DIXON.NS        | Price: 14035.00 | Trend:   6.74% | Mom:  -0.10% | Risk: LOW       
  IDEA.NS         | Price:   13.51 | Trend:  -2.26% | Mom:   3.84% | Risk: LOW       
  HAVELLS.NS      | Price: 1270.00 | Trend:   5.33% | Mom:   0.66% | Risk: LOW       
  MARICO.NS       | Price:  864.45 | Trend:   2.75% | Mom:  -0.71% | Risk: LOW       
  WAAREEENER.NS   | Price: 2687.00 | Trend:  -5.79% | Mom:   0.25% | Risk: LOW       
  JSWENERGY.NS    | Price:  558.60 | Trend:  -0.47% | Mom:   2.74% | Risk: LOW       
  ICICIPRULI.NS   | Price:  507.00 | Trend:   1.78% | Mom:  -0.71% | Risk: LOW       
  PERSISTENT.NS   | Price: 5523.00 | Trend:   9.26% | Mom:   0.15% | Risk: LOW       
  BHARTIHEXA.NS   | Price: 1565.50 | Trend:   2.67% | Mom:  -2.61% | Risk: LOW       
  SRF.NS          | Price: 2608.70 | Trend:  -3.73% | Mom:  -0.53% | Risk: LOW       
  NTPCGREEN.NS    | Price:   92.36 | Trend:  -2.22% | Mom:   1.93% | Risk: LOW       
  NHPC.NS         | Price:   77.50 | Trend:  -0.48% | Mom:  -1.29% | Risk: LOW       
  SBICARD.NS      | Price:  641.00 | Trend:   2.53% | Mom:  -2.90% | Risk: LOW       
  SUZLON.NS       | Price:   47.61 | Trend: -10.51% | Mom:  -0.83% | Risk: LOW       
  IOB.NS          | Price:   33.73 | Trend:  -1.17% | Mom:  -0.50% | Risk: LOW       
  GVT&D.NS        | Price: 4304.70 | Trend:  -7.13% | Mom:  -0.43% | Risk: LOW       
  RVNL.NS         | Price:  228.15 | Trend:  -1.61% | Mom:   1.18% | Risk: LOW       
  LLOYDSME.NS     | Price: 1898.40 | Trend:   2.34% | Mom:  -5.79% | Risk: LOW       
  NYKAA.NS        | Price:  331.15 | Trend:   6.30% | Mom:  -0.78% | Risk: LOW       
  ATGL.NS         | Price:  655.05 | Trend:  -6.21% | Mom:   0.55% | Risk: LOW       
  YESBANK.NS      | Price:   22.98 | Trend:  -2.63% | Mom:   0.92% | Risk: LOW       
  VMM.NS          | Price:  107.00 | Trend:  -6.33% | Mom:  -0.09% | Risk: LOW       
  NMDC.NS         | Price:   85.00 | Trend:  -1.17% | Mom:  -0.05% | Risk: LOW       
  MRF.NS          | Price: 130985.00 | Trend:   0.21% | Mom:  -2.87% | Risk: LOW       
  PATANJALI.NS    | Price:  353.85 | Trend:  -8.58% | Mom:  -0.70% | Risk: LOW       
  GODREJPROP.NS   | Price: 2028.00 | Trend:   3.41% | Mom:  -3.69% | Risk: LOW       
  HDBFS.NS        | Price:  684.90 | Trend:  -2.63% | Mom:  -0.21% | Risk: LOW       
  SCHAEFFLER.NS   | Price: 4111.20 | Trend:  -0.21% | Mom:   1.76% | Risk: LOW       
  JSL.NS          | Price:  735.40 | Trend:   3.56% | Mom:   0.95% | Risk: LOW       
  FACT.NS         | Price:  818.95 | Trend:  -5.00% | Mom:   0.43% | Risk: LOW       
  PHOENIXLTD.NS   | Price: 1898.50 | Trend:  -2.65% | Mom:   0.56% | Risk: LOW       
  TIINDIA.NS      | Price: 2780.00 | Trend:  -6.30% | Mom:   3.45% | Risk: LOW       
  IRCTC.NS        | Price:  504.45 | Trend:  -0.79% | Mom:   2.29% | Risk: LOW       
  MOTILALOFS.NS   | Price:  897.50 | Trend:  -1.98% | Mom:   7.23% | Risk: LOW       
  MFSL.NS         | Price: 1512.40 | Trend:  -3.88% | Mom:   0.89% | Risk: LOW       
  SAIL.NS         | Price:  168.68 | Trend:  -1.50% | Mom:  -0.21% | Risk: LOW       
  FEDERALBNK.NS   | Price:  352.45 | Trend:   4.82% | Mom:  -0.48% | Risk: LOW       
  KALYANKJIL.NS   | Price:  613.40 | Trend:  27.13% | Mom:   0.13% | Risk: LOW       
  LINDEINDIA.NS   | Price: 6688.50 | Trend:  -4.32% | Mom:  -0.67% | Risk: LOW       
  TATACOMM.NS     | Price: 1758.20 | Trend:  -5.54% | Mom:   0.10% | Risk: LOW       
  GODFRYPHLP.NS   | Price: 2160.00 | Trend:   0.18% | Mom:   2.73% | Risk: LOW       
  UBL.NS          | Price: 1389.70 | Trend:   2.39% | Mom:  -2.54% | Risk: LOW       
  GLAXO.NS        | Price: 2667.70 | Trend:   9.25% | Mom:   0.46% | Risk: LOW       
  ITCHOTELS.NS    | Price:  166.99 | Trend:  -1.09% | Mom:   4.02% | Risk: LOW       
  PREMIERENE.NS   | Price: 1035.80 | Trend:  -1.60% | Mom:   5.40% | Risk: LOW       
  HEXT.NS         | Price:  574.55 | Trend:   6.41% | Mom:  -0.17% | Risk: LOW       
  HUDCO.NS        | Price:  193.91 | Trend:  -4.61% | Mom:  -1.00% | Risk: LOW       
  MAHABANK.NS     | Price:   81.65 | Trend:  -2.34% | Mom:   2.92% | Risk: LOW       
  PGHH.NS         | Price: 8487.00 | Trend:  -4.29% | Mom:   0.12% | Risk: LOW       
  PETRONET.NS     | Price:  279.30 | Trend:   0.29% | Mom:  -0.52% | Risk: LOW       
  M&MFIN.NS       | Price:  396.40 | Trend:  18.33% | Mom:   0.98% | Risk: LOW       
  ESCORTS.NS      | Price: 3093.40 | Trend:   5.27% | Mom:   0.24% | Risk: LOW       
  KAYNES.NS       | Price: 3760.50 | Trend:  11.39% | Mom:  -1.16% | Risk: LOW       
  UCOBANK.NS      | Price:   26.09 | Trend:  -1.31% | Mom:   1.05% | Risk: LOW       
  TATAINVEST.NS   | Price:  674.40 | Trend:   0.75% | Mom:  -0.63% | Risk: LOW       
  GODREJIND.NS    | Price: 1255.60 | Trend:   2.38% | Mom:  -4.11% | Risk: LOW       
  KPRMILL.NS      | Price: 1084.70 | Trend:  -1.65% | Mom:   2.28% | Risk: LOW       
  CHOLAHLDNG.NS   | Price: 1584.70 | Trend:   0.35% | Mom:   5.49% | Risk: LOW       
  PIRAMALFIN.NS   | Price: 2069.60 | Trend:  -0.81% | Mom:   1.29% | Risk: LOW       
  MEDANTA.NS      | Price: 1410.40 | Trend:   5.50% | Mom:  -0.42% | Risk: LOW       
  TATAELXSI.NS    | Price: 3778.00 | Trend:  -0.54% | Mom:   3.27% | Risk: LOW       
  CENTRALBK.NS    | Price:   31.36 | Trend:  -1.48% | Mom:   1.26% | Risk: LOW       
  KPITTECH.NS     | Price:  620.50 | Trend:  -1.99% | Mom:   4.57% | Risk: LOW       
  DELHIVERY.NS    | Price:  467.00 | Trend:  -1.89% | Mom:  -0.28% | Risk: LOW       
  GODIGIT.NS      | Price:  260.05 | Trend: -10.95% | Mom:   2.73% | Risk: LOW       
  ITI.NS          | Price:  281.40 | Trend:  -3.18% | Mom:   1.70% | Risk: LOW       
  GRSE.NS         | Price: 2632.30 | Trend:  -0.78% | Mom:   1.20% | Risk: LOW       
  MSUMI.NS        | Price:   40.44 | Trend:   2.21% | Mom:  -0.42% | Risk: LOW       
