NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-02 06:28:13

BUY SIGNALS (628):
  TCS.NS          | Price: 2337.40 | Entry: 2290.65 | Target: 2616.40 | Risk: LOW       
  SOUTHBANK.NS    | Price:   45.42 | Trend:  -0.59% | Mom:   0.93% | Risk: LOW       
  JSLL.NS         | Price:  507.25 | Trend:  -8.57% | Mom:   1.94% | Risk: LOW       
  LUMAXTECH.NS    | Price: 1979.90 | Trend:  18.09% | Mom:  -1.73% | Risk: LOW       
  MANORAMA.NS     | Price: 1802.10 | Trend:   7.48% | Mom:  -5.20% | Risk: LOW       
  APOLLO.NS       | Price:  385.55 | Trend:  -2.68% | Mom:  -0.30% | Risk: LOW       
  CAMPUS.NS       | Price:  222.00 | Trend:  -1.30% | Mom:   2.48% | Risk: LOW       
  RELIGARE.NS     | Price:  248.10 | Trend:  -1.27% | Mom:   7.54% | Risk: LOW       
  BECTORFOOD.NS   | Price:  225.22 | Trend:   7.04% | Mom: -13.68% | Risk: LOW       
  ESABINDIA.NS    | Price: 6016.00 | Trend:   3.24% | Mom:  -2.61% | Risk: LOW       
  STAR.NS         | Price: 1019.40 | Trend:  -1.56% | Mom:   7.41% | Risk: LOW       
  GALAXYSURF.NS   | Price: 2210.30 | Trend:   6.70% | Mom:  -6.39% | Risk: LOW       
  SHARDACROP.NS   | Price:  777.90 | Trend:  -6.95% | Mom:   0.93% | Risk: LOW       
  DIACABS.NS      | Price:  337.05 | Trend:  14.33% | Mom:  -6.22% | Risk: LOW       
  GSFC.NS         | Price:  159.52 | Trend:  -0.30% | Mom:  -1.52% | Risk: LOW       
  THOMASCOOK.NS   | Price:  104.33 | Trend:  -0.46% | Mom:   2.35% | Risk: LOW       
  AARTIPHARM.NS   | Price:  866.00 | Trend:  16.20% | Mom:  -0.98% | Risk: LOW       
  GNFC.NS         | Price:  574.90 | Trend:   6.59% | Mom:  -5.72% | Risk: LOW       
  PRSMJOHNSN.NS   | Price:  111.14 | Trend:   0.20% | Mom:   5.86% | Risk: LOW       
  RUSTOMJEE.NS    | Price:  374.45 | Trend:  -5.79% | Mom:   0.69% | Risk: LOW       
  ETHOSLTD.NS     | Price: 2832.30 | Trend:   5.73% | Mom:  -2.07% | Risk: LOW       
  PFOCUS.NS       | Price:  280.15 | Trend:   2.40% | Mom:   0.34% | Risk: LOW       
  ISGEC.NS        | Price:  781.70 | Trend:  -7.48% | Mom:  -0.06% | Risk: LOW       
  MIDHANI.NS      | Price:  413.70 | Trend:  -0.46% | Mom:  -3.37% | Risk: LOW       
  KTKBANK.NS      | Price:  322.30 | Trend:   9.61% | Mom:  -0.54% | Risk: LOW       
  CSBBANK.NS      | Price:  331.55 | Trend:  -2.07% | Mom:   4.44% | Risk: LOW       
  EPL.NS          | Price:  242.00 | Trend:   1.15% | Mom:  -3.51% | Risk: LOW       
  AURIONPRO.NS    | Price:  691.20 | Trend: -11.40% | Mom:   0.99% | Risk: LOW       
  THYROCARE.NS    | Price:  576.00 | Trend:   1.00% | Mom:  -5.30% | Risk: LOW       
  ARVINDFASN.NS   | Price:  455.30 | Trend:  -0.43% | Mom:   3.94% | Risk: LOW       
  ELLEN.NS        | Price:  309.80 | Trend:   6.08% | Mom:  -5.69% | Risk: LOW       
  CMSINFO.NS      | Price:  249.88 | Trend:  -6.50% | Mom:   0.15% | Risk: LOW       
  PGIL.NS         | Price: 2341.60 | Trend:   8.08% | Mom:  -0.81% | Risk: LOW       
  CUPID.NS        | Price:  280.00 | Trend:  17.06% | Mom:  -1.60% | Risk: LOW       
  PARKHOSPS.NS    | Price:  276.00 | Trend:  -2.90% | Mom:  -0.31% | Risk: LOW       
  PRICOLLTD.NS    | Price:  773.00 | Trend:  11.93% | Mom:  -3.38% | Risk: LOW       
  AVALON.NS       | Price: 2209.00 | Trend:  16.87% | Mom:  -1.63% | Risk: LOW       
  SURYAROSNI.NS   | Price:  216.85 | Trend:  -8.52% | Mom:   0.30% | Risk: LOW       
  HNDFDS.NS       | Price:  625.80 | Trend:   6.78% | Mom:  -2.71% | Risk: LOW       
  UTLSOLAR.NS     | Price:  436.55 | Trend:  11.93% | Mom:  -6.78% | Risk: LOW       
  RENUKA.NS       | Price:   23.78 | Trend:   3.99% | Mom:  -1.90% | Risk: LOW       
  SUPRAJIT.NS     | Price:  498.15 | Trend:   0.35% | Mom:  -5.24% | Risk: LOW       
  IONEXCHANG.NS   | Price:  371.00 | Trend:  -7.77% | Mom:   0.53% | Risk: LOW       
  SUNTECK.NS      | Price:  297.20 | Trend:  -3.98% | Mom:  -0.54% | Risk: LOW       
  CRAMC.NS        | Price:  253.50 | Trend:  -1.28% | Mom:  -0.35% | Risk: LOW       
  MTARTECH.NS     | Price: 6766.50 | Trend:   0.40% | Mom:  -5.12% | Risk: LOW       
  GULFOILLUB.NS   | Price: 1120.30 | Trend:   2.22% | Mom:  -4.51% | Risk: LOW       
  SHARDAMOTR.NS   | Price:  875.85 | Trend:  -0.24% | Mom:  -6.45% | Risk: LOW       
  SUPRIYA.NS      | Price:  836.10 | Trend:  -2.97% | Mom:   4.30% | Risk: LOW       
  PARAS.NS        | Price: 1392.20 | Trend:   6.64% | Mom:  -8.78% | Risk: LOW       
  GHCL.NS         | Price:  434.70 | Trend:  -0.20% | Mom:  -1.10% | Risk: LOW       
  SAATVIKGL.NS    | Price:  416.45 | Trend:  -4.89% | Mom:   3.74% | Risk: LOW       
  EMUDHRA.NS      | Price:  531.70 | Trend:   9.15% | Mom:  -5.40% | Risk: LOW       
  MASFIN.NS       | Price:  296.80 | Trend:  -4.19% | Mom:  -0.96% | Risk: LOW       
  SENCO.NS        | Price:  344.10 | Trend:  -4.94% | Mom:   2.48% | Risk: LOW       
  STYL.NS         | Price:  386.40 | Trend:   4.62% | Mom:  -1.92% | Risk: LOW       
  ICIL.NS         | Price:  440.00 | Trend:   5.61% | Mom:  -0.86% | Risk: LOW       
  INDIGOPNTS.NS   | Price: 1136.00 | Trend:   4.00% | Mom:  -1.29% | Risk: LOW       
  TVSSCS.NS       | Price:  123.49 | Trend:  -6.91% | Mom:   2.19% | Risk: LOW       
  BANSALWIRE.NS   | Price:  319.00 | Trend:  -1.67% | Mom:  -0.62% | Risk: LOW       
  UNIMECH.NS      | Price: 1437.70 | Trend:  10.01% | Mom:  -5.25% | Risk: LOW       
  ASHOKA.NS       | Price:  116.77 | Trend:  -4.20% | Mom:   4.63% | Risk: LOW       
  DYNAMATECH.NS   | Price: 11404.00 | Trend:   5.67% | Mom:  -3.07% | Risk: LOW       
  E2E.NS          | Price:  603.00 | Trend:  16.73% | Mom:  -4.49% | Risk: LOW       
  GOKULAGRO.NS    | Price:  233.49 | Trend:   4.43% | Mom:  -1.45% | Risk: LOW       
  KINGFA.NS       | Price: 5959.00 | Trend:  10.74% | Mom:  -0.26% | Risk: LOW       
  EMIL.NS         | Price:  175.69 | Trend:  17.08% | Mom:  -8.18% | Risk: LOW       
  PTC.NS          | Price:  154.34 | Trend:  -1.94% | Mom:  -0.75% | Risk: LOW       
  ROUTE.NS        | Price:  498.50 | Trend:  -6.21% | Mom:  -0.19% | Risk: LOW       
  GAEL.NS         | Price:  169.95 | Trend:   3.68% | Mom:  -4.22% | Risk: LOW       
  ORIANA.NS       | Price: 1238.00 | Trend: -13.07% | Mom:  -0.64% | Risk: LOW       
  SIS.NS          | Price:  428.85 | Trend:  -0.13% | Mom:   3.69% | Risk: LOW       
  CARERATING.NS   | Price: 1700.00 | Trend:   1.04% | Mom:  -1.45% | Risk: LOW       
  GREAVESCOT.NS   | Price:  194.25 | Trend: -10.89% | Mom:  -0.40% | Risk: LOW       
  SKYGOLD.NS      | Price:  751.05 | Trend:   9.93% | Mom:  -3.43% | Risk: LOW       
  TARC.NS         | Price:  121.80 | Trend:  -3.00% | Mom:   0.82% | Risk: LOW       
  NEPHROPLUS.NS   | Price:  686.10 | Trend:   1.56% | Mom:  -0.71% | Risk: LOW       
  SJS.NS          | Price: 2383.50 | Trend:   1.94% | Mom:  -4.67% | Risk: LOW       
  BOSCH-HCIL.NS   | Price: 1728.80 | Trend:  16.33% | Mom:  -0.19% | Risk: LOW       
  NFL.NS          | Price:   69.69 | Trend:  -3.57% | Mom:  -0.54% | Risk: LOW       
  SPARC.NS        | Price:  201.66 | Trend:  -8.42% | Mom:   4.43% | Risk: LOW       
  SHREEJISPG.NS   | Price:  651.35 | Trend:   8.17% | Mom:   0.29% | Risk: LOW       
  SHILCTECH.NS    | Price: 4008.10 | Trend:  -6.62% | Mom:   2.42% | Risk: LOW       
  RAIN.NS         | Price:  204.09 | Trend:  -1.74% | Mom:  -0.71% | Risk: LOW       
  HEIDELBERG.NS   | Price:  157.23 | Trend:  -0.12% | Mom:  -1.77% | Risk: LOW       
  CEIGALL.NS      | Price:  341.10 | Trend:  -1.21% | Mom:  10.33% | Risk: LOW       
  HERITGFOOD.NS   | Price:  359.90 | Trend:   4.28% | Mom:   0.08% | Risk: LOW       
  ORIENTELEC.NS   | Price:  177.96 | Trend:  -0.33% | Mom:  -3.40% | Risk: LOW       
  RBA.NS          | Price:   98.02 | Trend:  17.82% | Mom:  -3.01% | Risk: LOW       
  HUBTOWN.NS      | Price:  178.89 | Trend:  -8.48% | Mom:  -0.90% | Risk: LOW       
  NORTHARC.NS     | Price:  295.15 | Trend:  -0.12% | Mom:   3.80% | Risk: LOW       
  DCAL.NS         | Price:  180.36 | Trend:  -2.37% | Mom:   6.63% | Risk: LOW       
  MOSCHIP.NS      | Price:  217.30 | Trend:  -0.09% | Mom:   5.36% | Risk: LOW       
  63MOONS.NS      | Price:  781.40 | Trend:   3.07% | Mom:  -0.94% | Risk: LOW       
  MPSLTD.NS       | Price: 2595.20 | Trend:   6.43% | Mom:  -8.31% | Risk: LOW       
  GOODLUCK.NS     | Price:  456.95 | Trend:  -6.22% | Mom:   3.07% | Risk: LOW       
  GREENPLY.NS     | Price:  283.35 | Trend:  -4.93% | Mom:  -0.19% | Risk: LOW       
  NEOGEN.NS       | Price: 2125.10 | Trend:   1.31% | Mom:  -8.74% | Risk: LOW       
  INTERARCH.NS    | Price: 1711.10 | Trend:  -4.86% | Mom:  -0.81% | Risk: LOW       
  KOLTEPATIL.NS   | Price:  429.10 | Trend:   4.54% | Mom:  -9.46% | Risk: LOW       
  MBAPL.NS        | Price:  160.15 | Trend:   9.12% | Mom:  -1.43% | Risk: LOW       
  ARSSBL.NS       | Price:  508.05 | Trend:  -3.88% | Mom:  -0.77% | Risk: LOW       
  CENTUM.NS       | Price: 3540.70 | Trend:  -1.47% | Mom:   3.22% | Risk: LOW       
  GKENERGY.NS     | Price:  131.11 | Trend:  -2.96% | Mom:   6.40% | Risk: LOW       
  INDOSTAR.NS     | Price:  255.60 | Trend:  -0.18% | Mom:   1.67% | Risk: LOW       
  ROLEXRINGS.NS   | Price:  173.60 | Trend:  11.03% | Mom:  -1.95% | Risk: LOW       
  SHAREINDIA.NS   | Price:  169.10 | Trend:   0.26% | Mom:  -5.04% | Risk: LOW       
  JUBLCPL.NS      | Price: 2198.90 | Trend:   8.08% | Mom:  -0.01% | Risk: LOW       
  SUNCLAY.NS      | Price: 1282.20 | Trend:  -2.12% | Mom:  -0.77% | Risk: LOW       
  BALMLAWRIE.NS   | Price:  175.55 | Trend:  -0.73% | Mom:   1.12% | Risk: LOW       
  PRINCEPIPE.NS   | Price:  285.50 | Trend:   3.64% | Mom:   0.95% | Risk: LOW       
  JISLJALEQS.NS   | Price:   27.75 | Trend:  -9.51% | Mom:   0.80% | Risk: LOW       
  DPABHUSHAN.NS   | Price: 1391.20 | Trend:   5.96% | Mom:  -5.23% | Risk: LOW       
  NAVNETEDUL.NS   | Price:  133.78 | Trend:  -4.30% | Mom:  -0.23% | Risk: LOW       
  BOMDYEING.NS    | Price:  111.88 | Trend:  -7.39% | Mom:   0.28% | Risk: LOW       
  SENORES.NS      | Price: 1445.10 | Trend:   2.69% | Mom:  -6.01% | Risk: LOW       
  HLEGLAS.NS      | Price:  313.55 | Trend: -18.35% | Mom:   2.40% | Risk: LOW       
  KRISHANA.NS     | Price:  190.11 | Trend:  14.46% | Mom:   0.04% | Risk: LOW       
  GLOBUSSPR.NS    | Price:  906.30 | Trend:   0.58% | Mom:   0.76% | Risk: LOW       
  KDDL.NS         | Price: 3863.00 | Trend:  10.58% | Mom:  -5.63% | Risk: LOW       
  POLYPLEX.NS     | Price: 1174.00 | Trend:   6.29% | Mom:  -0.68% | Risk: LOW       
  DEEPINDS.NS     | Price:  665.15 | Trend:  18.88% | Mom:  -7.00% | Risk: LOW       
  ASHIANA.NS      | Price:  366.60 | Trend:  -3.04% | Mom:   0.23% | Risk: LOW       
  TCPLPACK.NS     | Price: 3945.00 | Trend:  16.30% | Mom:  -6.84% | Risk: LOW       
  SANDHAR.NS      | Price:  631.75 | Trend:  -2.27% | Mom:  -0.01% | Risk: LOW       
  SUNDROP.NS      | Price:  654.90 | Trend:  -0.14% | Mom:   0.82% | Risk: LOW       
  ORISSAMINE.NS   | Price: 4280.00 | Trend:   2.98% | Mom:  -7.70% | Risk: LOW       
  VEEDOL.NS       | Price: 1477.00 | Trend:   1.86% | Mom:  -2.69% | Risk: LOW       
  TEAMLEASE.NS    | Price: 1252.10 | Trend:  -5.35% | Mom:   0.45% | Risk: LOW       
  NOCIL.NS        | Price:  169.10 | Trend:   0.32% | Mom:   3.79% | Risk: LOW       
  EMSLIMITED.NS   | Price:  394.20 | Trend:  -2.34% | Mom:  -0.19% | Risk: LOW       
  PREMEXPLN.NS    | Price:  669.00 | Trend:  -2.34% | Mom:   0.11% | Risk: LOW       
  TIRUMALCHM.NS   | Price:  156.33 | Trend:  -5.74% | Mom:   3.30% | Risk: LOW       
  ARVSMART.NS     | Price:  643.15 | Trend:   3.48% | Mom:  -3.03% | Risk: LOW       
  DALMIASUG.NS    | Price:  456.85 | Trend:  15.24% | Mom:  -3.93% | Risk: LOW       
  ALPEXSOLAR.NS   | Price:  831.70 | Trend:  -1.17% | Mom:   7.60% | Risk: LOW       
  TATVA.NS        | Price: 1570.90 | Trend:   1.92% | Mom:  -5.91% | Risk: LOW       
  EPACKPEB.NS     | Price:  222.49 | Trend:  -9.46% | Mom:  -0.61% | Risk: LOW       
  CARRARO.NS      | Price:  540.95 | Trend:   0.16% | Mom:   5.49% | Risk: LOW       
  NRBBEARING.NS   | Price:  453.00 | Trend:   2.85% | Mom:  -6.71% | Risk: LOW       
  HIRECT.NS       | Price: 1224.00 | Trend:   0.05% | Mom:  -3.15% | Risk: LOW       
  VENUSPIPES.NS   | Price: 1604.80 | Trend:  -4.03% | Mom:   2.07% | Risk: LOW       
  MTNL.NS         | Price:   26.46 | Trend:  -5.07% | Mom:  -0.94% | Risk: LOW       
  NUCLEUS.NS      | Price:  733.10 | Trend:   0.07% | Mom:   2.99% | Risk: LOW       
  WINDMACHIN.NS   | Price:  305.10 | Trend:   0.99% | Mom:  -4.33% | Risk: LOW       
  TAJGVK.NS       | Price:  340.20 | Trend:  -2.81% | Mom:  -0.84% | Risk: LOW       
  NITCO.NS        | Price:   93.23 | Trend:  -9.15% | Mom:   3.42% | Risk: LOW       
  SIRCA.NS        | Price:  427.60 | Trend:   2.60% | Mom:  -3.32% | Risk: LOW       
  KALAMANDIR.NS   | Price:   85.51 | Trend:  -7.32% | Mom:  -0.24% | Risk: LOW       
  VSSL.NS         | Price:  348.10 | Trend:  12.28% | Mom:  -2.13% | Risk: LOW       
  KRSNAA.NS       | Price:  554.15 | Trend:   0.50% | Mom:   2.58% | Risk: LOW       
  SDBL.NS         | Price:   70.86 | Trend:  -0.29% | Mom:  -4.24% | Risk: LOW       
  TCIEXP.NS       | Price:  548.00 | Trend:  -0.30% | Mom:  -1.30% | Risk: LOW       
  XPROINDIA.NS    | Price: 1128.00 | Trend: -12.20% | Mom:   3.62% | Risk: LOW       
  REPCOHOME.NS    | Price:  359.50 | Trend:  -7.66% | Mom:   2.68% | Risk: LOW       
  UNIVCABLES.NS   | Price: 1633.70 | Trend:  18.08% | Mom:  -6.38% | Risk: LOW       
  FILATEX.NS      | Price:   74.80 | Trend:   4.88% | Mom: -13.78% | Risk: LOW       
  SMSPHARMA.NS    | Price:  369.00 | Trend:  -3.03% | Mom:   2.69% | Risk: LOW       
  MONARCH.NS      | Price:  369.80 | Trend:   0.19% | Mom:  -4.22% | Risk: LOW       
  TASTYBITE.NS    | Price: 9890.00 | Trend:   6.94% | Mom:  -2.49% | Risk: LOW       
  COSMOFIRST.NS   | Price:  943.30 | Trend:   7.64% | Mom:  -1.86% | Risk: LOW       
  BAJEL.NS        | Price:  184.82 | Trend:  -0.71% | Mom:   0.87% | Risk: LOW       
  KSHINTL.NS      | Price:  937.00 | Trend:   3.47% | Mom:  -6.86% | Risk: LOW       
  STYLEBAAZA.NS   | Price:  393.45 | Trend:  21.07% | Mom:  -2.28% | Risk: LOW       
  EIHAHOTELS.NS   | Price:  304.00 | Trend:  -1.84% | Mom:   3.58% | Risk: LOW       
  IPL.NS          | Price:  136.49 | Trend:  -8.49% | Mom:  -0.70% | Risk: LOW       
  RML.NS          | Price: 1105.00 | Trend:  -3.09% | Mom:   0.45% | Risk: LOW       
  YATRA.NS        | Price:  112.90 | Trend:   1.54% | Mom:  -0.40% | Risk: LOW       
  STEELCAS.NS     | Price:  339.15 | Trend:   5.29% | Mom:  -5.20% | Risk: LOW       
  GENESYS.NS      | Price:  221.90 | Trend: -14.00% | Mom:  21.62% | Risk: LOW       
  SPECTRUM.NS     | Price: 2152.00 | Trend:   0.26% | Mom:  -3.55% | Risk: LOW       
  SULA.NS         | Price:  146.73 | Trend:  -3.86% | Mom:   0.89% | Risk: LOW       
  SGFIN.NS        | Price:  668.95 | Trend:   0.80% | Mom:   0.07% | Risk: LOW       
  CANTABIL.NS     | Price:  239.50 | Trend:  -1.74% | Mom:   5.10% | Risk: LOW       
  RANEHOLDIN.NS   | Price: 1564.90 | Trend:  -6.80% | Mom:  -0.10% | Risk: LOW       
  RPTECH.NS       | Price:  806.90 | Trend:   0.14% | Mom:  -6.29% | Risk: LOW       
  ACCELYA.NS      | Price: 1135.60 | Trend:   0.47% | Mom:   0.42% | Risk: LOW       
  YASHO.NS        | Price: 4176.10 | Trend:  16.32% | Mom: -15.05% | Risk: LOW       
  INDIANHUME.NS   | Price:  372.95 | Trend:  -0.20% | Mom:   3.55% | Risk: LOW       
  DCW.NS          | Price:   45.99 | Trend:  -1.51% | Mom:   5.26% | Risk: LOW       
  HITECH.NS       | Price:   79.13 | Trend:  -6.39% | Mom:   1.47% | Risk: LOW       
  AMRUTANJAN.NS   | Price:  504.70 | Trend:  -3.57% | Mom:   1.18% | Risk: LOW       
  APCOTEXIND.NS   | Price:  624.30 | Trend:   8.08% | Mom:   0.65% | Risk: LOW       
  GMBREW.NS       | Price:  878.85 | Trend:  -3.77% | Mom:  -0.16% | Risk: LOW       
  RAJRATAN.NS     | Price:  489.00 | Trend:  -0.11% | Mom:  -4.49% | Risk: LOW       
  EXICOM.NS       | Price:  162.10 | Trend:   0.42% | Mom:   4.10% | Risk: LOW       
  NELCO.NS        | Price:  932.90 | Trend:  -0.49% | Mom:   2.51% | Risk: LOW       
  DIVGIITTS.NS    | Price: 1230.00 | Trend:  17.35% | Mom:  -2.95% | Risk: LOW       
  MSPL.NS         | Price:   35.27 | Trend:  -4.85% | Mom:   2.20% | Risk: LOW       
  BGRENERGY.NS    | Price:  244.77 | Trend: -12.28% | Mom:   0.25% | Risk: LOW       
  RAMCOSYS.NS     | Price:  579.65 | Trend: -15.76% | Mom:   2.68% | Risk: LOW       
  PANAMAPET.NS    | Price:  484.90 | Trend:   6.26% | Mom:  -3.53% | Risk: LOW       
  INDOTECH.NS     | Price: 3658.40 | Trend:   5.81% | Mom:  -3.44% | Risk: LOW       
  WENDT.NS        | Price: 8002.00 | Trend:   0.35% | Mom:  -0.66% | Risk: LOW       
  MOTISONS.NS     | Price:   15.36 | Trend:   4.17% | Mom:  -8.46% | Risk: LOW       
  FUSION.NS       | Price:  192.19 | Trend:  -8.42% | Mom:   0.06% | Risk: LOW       
  JGCHEM.NS       | Price:  609.75 | Trend:  17.91% | Mom:  -5.59% | Risk: LOW       
  HUHTAMAKI.NS    | Price:  258.55 | Trend:   0.47% | Mom:  -3.54% | Risk: LOW       
  JINDRILL.NS     | Price:  620.35 | Trend:   3.58% | Mom:  -2.16% | Risk: LOW       
  DLINKINDIA.NS   | Price:  445.55 | Trend:  -2.88% | Mom:   6.37% | Risk: LOW       
  SANSTAR.NS      | Price:  109.13 | Trend:  -3.26% | Mom:   1.71% | Risk: LOW       
  EXPLEOSOL.NS    | Price:  884.00 | Trend:  12.83% | Mom:  -0.34% | Risk: LOW       
  SESHAPAPER.NS   | Price:  231.00 | Trend:   1.34% | Mom:   0.93% | Risk: LOW       
  DEN.NS          | Price:   27.64 | Trend:  -1.83% | Mom:   0.95% | Risk: LOW       
  ARMANFIN.NS     | Price: 1948.50 | Trend:   2.45% | Mom:   0.60% | Risk: LOW       
  DOLPHIN.NS      | Price:  595.85 | Trend:  33.44% | Mom:  -3.80% | Risk: LOW       
  STANLEY.NS      | Price:  135.21 | Trend:  -9.21% | Mom:   0.16% | Risk: LOW       
  MUFIN.NS        | Price:  133.12 | Trend:   0.57% | Mom:  -1.99% | Risk: LOW       
  TARSONS.NS      | Price:  338.85 | Trend:   9.46% | Mom:   0.65% | Risk: LOW       
  MMFL.NS         | Price:  656.10 | Trend:  16.59% | Mom:  -3.54% | Risk: LOW       
  AIMTRON.NS      | Price: 1635.80 | Trend:  12.10% | Mom:  -1.62% | Risk: LOW       
  SHANTIGOLD.NS   | Price:  239.66 | Trend:   5.21% | Mom:  -5.59% | Risk: LOW       
  MASTERTR.NS     | Price:   80.76 | Trend:  -1.52% | Mom:   4.31% | Risk: LOW       
  ECOSMOBLTY.NS   | Price:  115.97 | Trend:  -6.93% | Mom:   3.01% | Risk: LOW       
  JAGRAN.NS       | Price:   61.15 | Trend:  -3.04% | Mom:  -0.67% | Risk: LOW       
  FINKURVE.NS     | Price:   69.50 | Trend:   4.50% | Mom: -11.11% | Risk: LOW       
  PLATIND.NS      | Price:  225.87 | Trend:   0.22% | Mom:   7.72% | Risk: LOW       
  SMCGLOBAL.NS    | Price:   79.00 | Trend:   2.03% | Mom:  -2.09% | Risk: LOW       
  SURYODAY.NS     | Price:  150.51 | Trend: -10.76% | Mom:  -0.80% | Risk: LOW       
  BIRLANU.NS      | Price: 1420.80 | Trend:   0.74% | Mom: -10.57% | Risk: LOW       
  BAJAJHCARE.NS   | Price:  326.45 | Trend:  -2.31% | Mom:   1.30% | Risk: LOW       
  DCMSRIND.NS     | Price:   46.13 | Trend:   8.42% | Mom:  -1.73% | Risk: LOW       
  PARACABLES.NS   | Price:   63.73 | Trend:  -2.75% | Mom:   1.59% | Risk: LOW       
  MANAKCOAT.NS    | Price:  120.66 | Trend:   0.49% | Mom:  -3.71% | Risk: LOW       
  INFOBEAN.NS     | Price:  156.75 | Trend:  -2.95% | Mom:  -0.81% | Risk: LOW       
  ALLDIGI.NS      | Price:  799.00 | Trend:  -0.37% | Mom:  -1.93% | Risk: LOW       
  JARO.NS         | Price:  454.70 | Trend:  -4.83% | Mom:   2.07% | Risk: LOW       
  UNIECOM.NS      | Price:   86.76 | Trend:   0.02% | Mom:  -0.08% | Risk: LOW       
  MONTECARLO.NS   | Price:  542.00 | Trend:   1.20% | Mom:  -0.63% | Risk: LOW       
  MADRASFERT.NS   | Price:   64.46 | Trend:  -4.07% | Mom:   0.16% | Risk: LOW       
  DECCANCE.NS     | Price:  568.05 | Trend:   0.29% | Mom:   4.12% | Risk: LOW       
  GNA.NS          | Price:  527.20 | Trend:   1.51% | Mom:  -8.65% | Risk: LOW       
  RIIL.NS         | Price:  738.00 | Trend:  -3.92% | Mom:   0.90% | Risk: LOW       
  VMARCIND.NS     | Price:  359.15 | Trend: -13.44% | Mom:  -0.29% | Risk: LOW       
  IMPAL.NS        | Price: 1119.20 | Trend:   1.84% | Mom:   0.88% | Risk: LOW       
  SHREDIGCEM.NS   | Price:   71.37 | Trend:  -3.19% | Mom:   1.52% | Risk: LOW       
  BALAJITELE.NS   | Price:   92.16 | Trend:   3.07% | Mom:  -0.68% | Risk: LOW       
  HITECHGEAR.NS   | Price:  570.00 | Trend:  -4.52% | Mom:   6.63% | Risk: LOW       
  ASIANTILES.NS   | Price:   50.26 | Trend:  -0.85% | Mom:   9.17% | Risk: LOW       
  AURUM.NS        | Price:  224.38 | Trend:  -1.10% | Mom:  -1.00% | Risk: LOW       
  ADVENTHTL.NS    | Price:  136.30 | Trend:  -4.97% | Mom:   1.75% | Risk: LOW       
  FAZE3Q.NS       | Price:  485.00 | Trend: -11.90% | Mom:   0.27% | Risk: LOW       
  VASCONEQ.NS     | Price:   30.40 | Trend:  -6.47% | Mom:  -0.88% | Risk: LOW       
  HERANBA.NS      | Price:  174.96 | Trend:  -1.24% | Mom:   8.11% | Risk: LOW       
  BOROSCI.NS      | Price:  128.16 | Trend: -13.18% | Mom:  -0.62% | Risk: LOW       
  IRMENERGY.NS    | Price:  281.70 | Trend:   3.10% | Mom:  -2.95% | Risk: LOW       
  MEIL.NS         | Price:  283.10 | Trend:  -2.10% | Mom:   5.36% | Risk: LOW       
  GTPL.NS         | Price:   57.09 | Trend:  -2.80% | Mom:   6.71% | Risk: LOW       
  VHL.NS          | Price: 3500.10 | Trend:   0.08% | Mom:   1.91% | Risk: LOW       
  BAJAJINDEF.NS   | Price:  222.16 | Trend:  -4.87% | Mom:   4.24% | Risk: LOW       
