NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-02 05:07:08

BUY SIGNALS (694):
  BHARTIARTL.NS   | Price: 1972.00 | Entry: 1932.56 | Target: 2115.45 | Risk: LOW       
  NIACL.NS        | Price:  173.62 | Trend:   1.70% | Mom:  -0.69% | Risk: LOW       
  HINDCOPPER.NS   | Price:  491.60 | Trend:  -2.85% | Mom:   1.12% | Risk: LOW       
  GRSE.NS         | Price: 2601.20 | Trend:  -2.40% | Mom:   0.77% | Risk: LOW       
  MSUMI.NS        | Price:   40.61 | Trend:   4.01% | Mom:   0.67% | Risk: LOW       
  IGL.NS          | Price:  151.98 | Trend:  -4.70% | Mom:  -0.74% | Risk: LOW       
  KIMS.NS         | Price:  804.70 | Trend:   1.46% | Mom:   0.22% | Risk: LOW       
  TATATECH.NS     | Price:  747.65 | Trend:   2.33% | Mom:  -1.37% | Risk: LOW       
  IKS.NS          | Price: 1848.90 | Trend:   5.39% | Mom:  -2.54% | Risk: LOW       
  JBCHEPHARM.NS   | Price: 2408.90 | Trend:   6.15% | Mom:  -1.46% | Risk: LOW       
  IRB.NS          | Price:   20.00 | Trend:  -3.72% | Mom:  -0.05% | Risk: LOW       
  SUMICHEM.NS     | Price:  510.30 | Trend:   5.50% | Mom:  -5.25% | Risk: LOW       
  AEGISLOG.NS     | Price: 1280.80 | Trend:  17.79% | Mom:  -5.06% | Risk: LOW       
  NAVINFLUOR.NS   | Price: 7567.50 | Trend:   1.70% | Mom:  -0.15% | Risk: LOW       
  ZFCVINDIA.NS    | Price: 2417.90 | Trend:  -0.92% | Mom:   0.32% | Risk: LOW       
  NUVAMA.NS       | Price: 1803.80 | Trend:   3.43% | Mom:  -3.18% | Risk: LOW       
  MRPL.NS         | Price:  169.94 | Trend:   7.53% | Mom:  -2.61% | Risk: LOW       
  RAMCOCEM.NS     | Price:  918.25 | Trend:   1.55% | Mom:  -0.17% | Risk: LOW       
  DEEPAKNTR.NS    | Price: 1662.20 | Trend:   0.85% | Mom:  -2.24% | Risk: LOW       
  INOXWIND.NS     | Price:   78.14 | Trend:  -8.38% | Mom:   0.03% | Risk: LOW       
  EIHOTEL.NS      | Price:  327.00 | Trend:   3.02% | Mom:  -3.03% | Risk: LOW       
  PTCIL.NS        | Price: 17737.00 | Trend:  -0.06% | Mom:  -1.14% | Risk: LOW       
  ANANDRATHI.NS   | Price: 2073.70 | Trend:   7.45% | Mom:   0.05% | Risk: LOW       
  PNBHOUSING.NS   | Price: 1053.10 | Trend:   1.33% | Mom:  -3.50% | Risk: LOW       
  TIMKEN.NS       | Price: 3145.40 | Trend:  -7.77% | Mom:   0.18% | Risk: LOW       
  ASAHIINDIA.NS   | Price:  876.55 | Trend:  -0.82% | Mom:  -0.53% | Risk: LOW       
  ASTRAZEN.NS     | Price: 8100.00 | Trend:  -2.31% | Mom:   1.40% | Risk: LOW       
  CESC.NS         | Price:  165.57 | Trend:  -2.55% | Mom:   0.28% | Risk: LOW       
  SUNTV.NS        | Price:  508.65 | Trend:   0.28% | Mom:   1.97% | Risk: LOW       
  URBANCO.NS      | Price:  129.39 | Trend:   0.15% | Mom:  -0.74% | Risk: LOW       
  JSWHL.NS        | Price: 11257.00 | Trend:  -5.67% | Mom:   2.51% | Risk: LOW       
  ATHERENERG.NS   | Price: 1260.30 | Trend:  14.65% | Mom:  -1.71% | Risk: LOW       
  ABREL.NS        | Price: 1418.10 | Trend:   6.35% | Mom:  -2.11% | Risk: LOW       
  CHALET.NS       | Price:  811.40 | Trend:   0.55% | Mom:  -5.94% | Risk: LOW       
  ECLERX.NS       | Price: 1845.50 | Trend:  17.78% | Mom:  -6.78% | Risk: LOW       
  CASTROLIND.NS   | Price:  185.21 | Trend:   0.45% | Mom:   0.41% | Risk: LOW       
  DCMSHRIRAM.NS   | Price: 1033.90 | Trend:   0.10% | Mom:   1.46% | Risk: LOW       
  BASF.NS         | Price: 3633.80 | Trend:   2.88% | Mom:  -1.74% | Risk: LOW       
  CROMPTON.NS     | Price:  260.20 | Trend:  -1.53% | Mom:   2.66% | Risk: LOW       
  BIKAJI.NS       | Price:  641.65 | Trend:  -0.98% | Mom:   0.51% | Risk: LOW       
  KAJARIACER.NS   | Price: 1198.30 | Trend:   2.63% | Mom:  -3.32% | Risk: LOW       
  APLLTD.NS       | Price:  797.05 | Trend:   2.99% | Mom:  -1.96% | Risk: LOW       
  DEEPAKFERT.NS   | Price: 1552.80 | Trend:   0.88% | Mom:  -2.58% | Risk: LOW       
  FIRSTCRY.NS     | Price:  212.26 | Trend:  -2.59% | Mom:   0.33% | Risk: LOW       
  JSWCEMENT.NS    | Price:  133.10 | Trend:   0.43% | Mom:  -4.88% | Risk: LOW       
  CGCL.NS         | Price:  232.38 | Trend:   4.01% | Mom:  -9.36% | Risk: LOW       
  ARE&M.NS        | Price:  910.45 | Trend:   5.84% | Mom:   0.94% | Risk: LOW       
  SKFINDIA.NS     | Price: 1479.60 | Trend:  -5.60% | Mom:   0.52% | Risk: LOW       
  MAHSCOOTER.NS   | Price: 13009.00 | Trend:   2.55% | Mom:   0.05% | Risk: LOW       
  ZENSARTECH.NS   | Price:  507.95 | Trend:   7.10% | Mom:  -1.97% | Risk: LOW       
  FIVESTAR.NS     | Price:  547.95 | Trend:   9.33% | Mom:  -1.40% | Risk: LOW       
  CARBORUNIV.NS   | Price: 1063.80 | Trend:  -2.04% | Mom:   0.62% | Risk: LOW       
  PGEL.NS         | Price:  613.35 | Trend:  12.68% | Mom:  -0.70% | Risk: LOW       
  VENTIVE.NS      | Price:  624.60 | Trend:  -0.88% | Mom:   0.39% | Risk: LOW       
  CUB.NS          | Price:  206.50 | Trend:   0.42% | Mom:  -7.21% | Risk: LOW       
  CENTURYPLY.NS   | Price:  799.50 | Trend:   4.08% | Mom:   0.43% | Risk: LOW       
  ABLBL.NS        | Price:   94.67 | Trend:  -2.85% | Mom:  -0.22% | Risk: LOW       
  TRAVELFOOD.NS   | Price: 1302.90 | Trend:   1.18% | Mom:   0.72% | Risk: LOW       
  LMW.NS          | Price: 16152.00 | Trend:   1.45% | Mom:   0.56% | Risk: LOW       
  ACMESOLAR.NS    | Price:  362.60 | Trend:   2.15% | Mom:  -5.88% | Risk: LOW       
  GPIL.NS         | Price:  242.40 | Trend:  -8.05% | Mom:  -0.80% | Risk: LOW       
  ABDL.NS         | Price:  619.50 | Trend:   0.77% | Mom:   0.48% | Risk: LOW       
  CAPLIPOINT.NS   | Price: 2516.80 | Trend:   4.33% | Mom:  -3.73% | Risk: LOW       
  DATAPATTNS.NS   | Price: 4281.00 | Trend:  -2.10% | Mom:   5.01% | Risk: LOW       
  IGIL.NS         | Price:  353.45 | Trend:  -0.55% | Mom:   2.05% | Risk: LOW       
  DOMS.NS         | Price: 2260.00 | Trend:   0.36% | Mom:  -0.24% | Risk: LOW       
  KIRLOSBROS.NS   | Price: 1870.10 | Trend:   2.30% | Mom:   0.48% | Risk: LOW       
  AGARWALEYE.NS   | Price:  478.00 | Trend:   0.95% | Mom:  -1.63% | Risk: LOW       
  GESHIP.NS       | Price: 1350.40 | Trend:  -6.08% | Mom:   0.37% | Risk: LOW       
  CEATLTD.NS      | Price: 3429.90 | Trend:  -0.01% | Mom:  -2.39% | Risk: LOW       
  SYRMA.NS        | Price: 1366.80 | Trend:   4.38% | Mom:   0.57% | Risk: LOW       
  NUVOCO.NS       | Price:  344.65 | Trend:   5.18% | Mom:  -1.18% | Risk: LOW       
  SWANCORP.NS     | Price:  307.80 | Trend:  -2.67% | Mom:  -0.89% | Risk: LOW       
  KIRLOSENG.NS    | Price: 2189.80 | Trend:   2.26% | Mom:  -2.72% | Risk: LOW       
  BLS.NS          | Price:  239.40 | Trend:  -4.93% | Mom:   1.57% | Risk: LOW       
  AARTIIND.NS     | Price:  489.10 | Trend:   2.67% | Mom:  -0.98% | Risk: LOW       
  ZYDUSWELL.NS    | Price:  577.55 | Trend:   6.84% | Mom:  -1.52% | Risk: LOW       
  PCBL.NS         | Price:  317.90 | Trend:   2.88% | Mom:  -0.90% | Risk: LOW       
  JWL.NS          | Price:  259.20 | Trend:  -3.04% | Mom:   1.93% | Risk: LOW       
  CEMPRO.NS       | Price: 1367.80 | Trend:   4.92% | Mom: -15.31% | Risk: LOW       
  JAINREC.NS      | Price:  348.20 | Trend:  -1.30% | Mom:   5.90% | Risk: LOW       
  GODREJAGRO.NS   | Price:  556.80 | Trend:  -0.30% | Mom:  -0.03% | Risk: LOW       
  BBTC.NS         | Price: 1497.10 | Trend:  -1.44% | Mom:   0.23% | Risk: LOW       
  CYIENT.NS       | Price:  847.70 | Trend:  -2.69% | Mom:  -0.73% | Risk: LOW       
  GRANULES.NS     | Price:  824.65 | Trend:   1.60% | Mom:  -6.18% | Risk: LOW       
  HOMEFIRST.NS    | Price: 1189.00 | Trend:   2.79% | Mom:  -4.25% | Risk: LOW       
  MGL.NS          | Price: 1120.50 | Trend:  -0.04% | Mom:   1.83% | Risk: LOW       
  USHAMART.NS     | Price:  495.95 | Trend:   0.04% | Mom:   0.20% | Risk: LOW       
  NCC.NS          | Price:  141.08 | Trend:  -4.16% | Mom:   1.06% | Risk: LOW       
  JINDALSAW.NS    | Price:  256.95 | Trend:   1.06% | Mom:  -4.64% | Risk: LOW       
  WELSPUNLIV.NS   | Price:  155.94 | Trend:  -0.29% | Mom:  -5.15% | Risk: LOW       
  NSLNISP.NS      | Price:   43.02 | Trend:  -4.60% | Mom:   0.07% | Risk: LOW       
  RITES.NS        | Price:  214.09 | Trend:   0.52% | Mom:  -1.83% | Risk: LOW       
  CCL.NS          | Price: 1155.30 | Trend:   0.08% | Mom:  -3.03% | Risk: LOW       
  SAMMAANCAP.NS   | Price:  162.43 | Trend:  -4.73% | Mom:  -0.73% | Risk: LOW       
  INGERRAND.NS    | Price: 4335.60 | Trend:   0.13% | Mom:  -5.15% | Risk: LOW       
  INDIACEM.NS     | Price:  398.00 | Trend:   2.61% | Mom:  -3.00% | Risk: LOW       
  CARTRADE.NS     | Price: 2719.60 | Trend:   9.10% | Mom:   0.75% | Risk: LOW       
  TSFINV.NS       | Price:  452.50 | Trend:   6.21% | Mom:  -3.81% | Risk: LOW       
  CANHLIFE.NS     | Price:  146.45 | Trend:   2.89% | Mom:  -2.20% | Risk: LOW       
  JYOTHYLAB.NS    | Price:  198.85 | Trend:   0.25% | Mom:  -0.72% | Risk: LOW       
  GRINFRA.NS      | Price:  884.10 | Trend:  -1.66% | Mom:  -0.86% | Risk: LOW       
  JUBLINGREA.NS   | Price:  735.70 | Trend:   9.00% | Mom:  -0.12% | Risk: LOW       
  SANOFI.NS       | Price: 3318.00 | Trend:   0.02% | Mom:  -2.82% | Risk: LOW       
  SANOFICONR.NS   | Price: 4611.20 | Trend:  -0.11% | Mom:   0.96% | Risk: LOW       
  RELAXO.NS       | Price:  403.95 | Trend:   8.42% | Mom:  -8.18% | Risk: LOW       
  TTML.NS         | Price:   39.95 | Trend:  -5.54% | Mom:  -0.82% | Risk: LOW       
  BSOFT.NS        | Price:  302.40 | Trend:   0.23% | Mom:   4.98% | Risk: LOW       
  JKTYRE.NS       | Price:  399.75 | Trend:   1.82% | Mom:   0.14% | Risk: LOW       
  INOXINDIA.NS    | Price: 1908.00 | Trend:   4.51% | Mom:  -3.65% | Risk: LOW       
  SCI.NS          | Price:  291.45 | Trend:  -1.33% | Mom:   3.44% | Risk: LOW       
  VIJAYA.NS       | Price: 1344.40 | Trend:   1.19% | Mom:   0.23% | Risk: LOW       
  PRIVISCL.NS     | Price: 3617.10 | Trend:   3.26% | Mom:  -1.34% | Risk: LOW       
  AZAD.NS         | Price: 2292.50 | Trend:   4.28% | Mom:  -1.60% | Risk: LOW       
  IXIGO.NS        | Price:  197.62 | Trend:   5.61% | Mom:  -1.15% | Risk: LOW       
  BALRAMCHIN.NS   | Price:  586.20 | Trend:   4.41% | Mom:  -3.02% | Risk: LOW       
  PGHL.NS         | Price: 6604.50 | Trend:   3.37% | Mom:  -2.87% | Risk: LOW       
  IIFLCAPS.NS     | Price:  337.80 | Trend:  -0.73% | Mom:   0.25% | Risk: LOW       
  ABFRL.NS        | Price:   60.24 | Trend:   0.23% | Mom:   4.13% | Risk: LOW       
  SUDARSCHEM.NS   | Price: 1013.90 | Trend:   6.69% | Mom:  -2.29% | Risk: LOW       
  RHIM.NS         | Price:  388.55 | Trend:  -0.32% | Mom:  -5.00% | Risk: LOW       
  AEQUS.NS        | Price:  229.16 | Trend:   4.93% | Mom:   0.34% | Risk: LOW       
  TDPOWERSYS.NS   | Price: 1131.00 | Trend:  -5.74% | Mom:   0.29% | Risk: LOW       
  TRANSRAILL.NS   | Price:  502.95 | Trend:   0.90% | Mom:   0.33% | Risk: LOW       
  MAPMYINDIA.NS   | Price: 1181.65 | Trend:  23.65% | Mom:   0.73% | Risk: LOW       
  HONASA.NS       | Price:  449.55 | Trend:   3.21% | Mom:  -3.73% | Risk: LOW       
  WABAG.NS        | Price: 1977.20 | Trend:   5.22% | Mom:  -0.70% | Risk: LOW       
  TTKPRESTIG.NS   | Price:  641.60 | Trend:   8.96% | Mom:  -3.56% | Risk: LOW       
  MARKSANS.NS     | Price:  258.35 | Trend:   0.85% | Mom:  -3.28% | Risk: LOW       
  TCI.NS          | Price:  930.50 | Trend:   0.01% | Mom:  -0.04% | Risk: LOW       
  POWERMECH.NS    | Price: 2566.40 | Trend:  -2.81% | Mom:   0.46% | Risk: LOW       
  JSLL.NS         | Price:  586.15 | Trend:  -0.33% | Mom:   3.62% | Risk: LOW       
  PCJEWELLER.NS   | Price:    9.26 | Trend:  -0.24% | Mom:  -4.54% | Risk: LOW       
  LUMAXTECH.NS    | Price: 1568.30 | Trend:   0.04% | Mom:  10.47% | Risk: LOW       
  TANLA.NS        | Price:  586.55 | Trend:   8.15% | Mom:   0.34% | Risk: LOW       
  MANORAMA.NS     | Price: 1604.50 | Trend:   3.48% | Mom:   0.82% | Risk: LOW       
  HAPPSTMNDS.NS   | Price:  377.20 | Trend:   4.39% | Mom:  -0.65% | Risk: LOW       
  RELIGARE.NS     | Price:  253.15 | Trend:   0.12% | Mom:  -1.23% | Risk: LOW       
  GMRP&UI.NS      | Price:   99.16 | Trend:  -2.92% | Mom:   2.01% | Risk: LOW       
  RCF.NS          | Price:  127.40 | Trend:  -1.63% | Mom:  -0.34% | Risk: LOW       
  ESABINDIA.NS    | Price: 5628.50 | Trend:  -3.68% | Mom:  -0.00% | Risk: LOW       
  GPPL.NS         | Price:  150.27 | Trend:  -2.00% | Mom:  -0.63% | Risk: LOW       
  KALPATARU.NS    | Price:  297.85 | Trend:  -2.05% | Mom:   9.14% | Risk: LOW       
  GSFC.NS         | Price:  158.84 | Trend:  -2.04% | Mom:  -0.19% | Risk: LOW       
  GARFIBRES.NS    | Price:  732.90 | Trend:   2.35% | Mom:  -4.26% | Risk: LOW       
  SHILPAMED.NS    | Price:  611.25 | Trend:   6.33% | Mom:  -1.45% | Risk: LOW       
  DBL.NS          | Price:  429.20 | Trend:  -0.00% | Mom:   5.09% | Risk: LOW       
  GNFC.NS         | Price:  510.30 | Trend:  -1.57% | Mom:   1.51% | Risk: LOW       
  AKUMS.NS        | Price:  658.35 | Trend:   6.59% | Mom:  -0.99% | Risk: LOW       
  AJAXENGG.NS     | Price:  580.15 | Trend:   2.23% | Mom:  -2.45% | Risk: LOW       
  ETHOSLTD.NS     | Price: 2575.40 | Trend:   4.02% | Mom:  -3.29% | Risk: LOW       
  PNCINFRA.NS     | Price:  246.12 | Trend:   8.55% | Mom:   0.35% | Risk: LOW       
  FDC.NS          | Price:  409.80 | Trend:   0.40% | Mom:  -2.45% | Risk: LOW       
  LLOYDSENGG.NS   | Price:   88.66 | Trend:   7.33% | Mom:   0.11% | Risk: LOW       
  REDTAPE.NS      | Price:  132.51 | Trend:  -0.12% | Mom:   0.36% | Risk: LOW       
  TIPSMUSIC.NS    | Price:  668.05 | Trend:   0.22% | Mom:  -0.14% | Risk: LOW       
  EPIGRAL.NS      | Price: 1088.70 | Trend:  -2.06% | Mom:   3.50% | Risk: LOW       
  V2RETAIL.NS     | Price:  219.33 | Trend:  -4.29% | Mom:  -0.81% | Risk: LOW       
  MOIL.NS         | Price:  281.05 | Trend:  -0.93% | Mom:   4.19% | Risk: LOW       
  PFOCUS.NS       | Price:  287.11 | Trend:  15.52% | Mom:  -0.82% | Risk: LOW       
  WELENT.NS       | Price:  592.30 | Trend:   3.25% | Mom:  -5.43% | Risk: LOW       
  RATEGAIN.NS     | Price:  918.40 | Trend:   6.63% | Mom:  -3.40% | Risk: LOW       
  JUSTDIAL.NS     | Price:  716.70 | Trend:  19.48% | Mom:  -6.59% | Risk: LOW       
  DHANUKA.NS      | Price: 1021.90 | Trend:  -3.97% | Mom:   0.44% | Risk: LOW       
  SYMPHONY.NS     | Price:  688.20 | Trend:  -0.02% | Mom:  -1.61% | Risk: LOW       
  IFBIND.NS       | Price: 1315.70 | Trend:   2.48% | Mom:  -0.79% | Risk: LOW       
  BAJAJELEC.NS    | Price:  332.90 | Trend:   3.36% | Mom:   0.44% | Risk: LOW       
  AVL.NS          | Price:  638.05 | Trend:   5.82% | Mom:   0.59% | Risk: LOW       
  RTNPOWER.NS     | Price:    8.71 | Trend:  -4.53% | Mom:   0.00% | Risk: LOW       
  IONEXCHANG.NS   | Price:  420.70 | Trend:   6.04% | Mom:  -3.38% | Risk: LOW       
  JUNIPER.NS      | Price:  195.33 | Trend:  -0.87% | Mom:   0.01% | Risk: LOW       
  WAKEFIT.NS      | Price:  125.14 | Trend:   0.44% | Mom:  -3.81% | Risk: LOW       
  AXISCADES.NS    | Price: 1553.50 | Trend:  -9.92% | Mom:   0.36% | Risk: LOW       
  CRAMC.NS        | Price:  261.27 | Trend:   3.99% | Mom:   0.93% | Risk: LOW       
  GOKEX.NS        | Price:  814.95 | Trend:   3.86% | Mom:  -1.55% | Risk: LOW       
  CHEMPLASTS.NS   | Price:  194.18 | Trend:  -5.87% | Mom:  -0.82% | Risk: LOW       
  SHARDAMOTR.NS   | Price:  871.30 | Trend:   3.61% | Mom:   0.09% | Risk: LOW       
  PICCADIL.NS     | Price:  733.85 | Trend:  15.54% | Mom:   0.59% | Risk: LOW       
  INDIAGLYCO.NS   | Price: 1147.45 | Trend:  10.39% | Mom:  -1.02% | Risk: LOW       
  VIPIND.NS       | Price:  298.95 | Trend:  -2.73% | Mom:   0.50% | Risk: LOW       
  SUPRIYA.NS      | Price:  867.00 | Trend:  -3.71% | Mom:   4.62% | Risk: LOW       
  TEXRAIL.NS      | Price:  111.39 | Trend:   1.04% | Mom:  -3.37% | Risk: LOW       
  STLTECH.NS      | Price:  557.05 | Trend:  -2.14% | Mom:   7.04% | Risk: LOW       
  FISCHER.NS      | Price:   39.13 | Trend:   5.86% | Mom:  -0.36% | Risk: LOW       
  STYL.NS         | Price:  346.15 | Trend:   8.37% | Mom: -13.45% | Risk: LOW       
  SHOPERSTOP.NS   | Price:  389.60 | Trend:   6.56% | Mom:  -0.29% | Risk: LOW       
  TVSSCS.NS       | Price:  135.11 | Trend:   2.46% | Mom:  -0.32% | Risk: LOW       
  BANSALWIRE.NS   | Price:  314.65 | Trend:  -1.42% | Mom:   0.30% | Risk: LOW       
  CRIZAC.NS       | Price:  195.13 | Trend:  -4.42% | Mom:   5.06% | Risk: LOW       
  CAPILLARY.NS    | Price:  497.35 | Trend:  -1.33% | Mom:   1.18% | Risk: LOW       
  KNRCON.NS       | Price:  121.85 | Trend:  -5.14% | Mom:  -0.59% | Risk: LOW       
  UNIMECH.NS      | Price: 1235.90 | Trend:   8.18% | Mom:  -3.66% | Risk: LOW       
  DYNAMATECH.NS   | Price: 10339.00 | Trend:  -1.30% | Mom:   0.29% | Risk: LOW       
  DATAMATICS.NS   | Price:  832.05 | Trend:   2.04% | Mom:  -1.65% | Risk: LOW       
  PTC.NS          | Price:  175.52 | Trend:  -2.30% | Mom:   3.81% | Risk: LOW       
  ROUTE.NS        | Price:  540.00 | Trend:   0.76% | Mom:  -3.09% | Risk: LOW       
  ITDC.NS         | Price:  700.70 | Trend:   9.16% | Mom:  -5.81% | Risk: LOW       
  PDSL.NS         | Price:  363.55 | Trend:   7.16% | Mom:   0.94% | Risk: LOW       
  ANUP.NS         | Price: 2172.90 | Trend:   3.22% | Mom:   0.30% | Risk: LOW       
  GREAVESCOT.NS   | Price:  238.05 | Trend:  11.56% | Mom:  -3.79% | Risk: LOW       
  SUVEN.NS        | Price:  307.10 | Trend:   4.96% | Mom:  -5.77% | Risk: LOW       
  REFEX.NS        | Price:  302.80 | Trend:  -6.60% | Mom:  -0.99% | Risk: LOW       
  NIITMTS.NS      | Price:  239.81 | Trend:   4.40% | Mom:   0.31% | Risk: LOW       
  DBCORP.NS       | Price:  208.95 | Trend:   4.32% | Mom:   0.21% | Risk: LOW       
  BALAMINES.NS    | Price: 2133.30 | Trend:   0.14% | Mom:  -6.81% | Risk: LOW       
  DCBBANK.NS      | Price:  186.09 | Trend:   1.19% | Mom:  -2.02% | Risk: LOW       
  BANARISUG.NS    | Price: 3475.30 | Trend:  -1.43% | Mom:   0.18% | Risk: LOW       
  CEIGALL.NS      | Price:  342.75 | Trend:  -4.82% | Mom:   0.40% | Risk: LOW       
  HERITGFOOD.NS   | Price:  330.15 | Trend:   1.11% | Mom:  -0.35% | Risk: LOW       
  ORIENTCEM.NS    | Price:  136.64 | Trend:   0.34% | Mom:  -0.59% | Risk: LOW       
  AARTIDRUGS.NS   | Price:  422.75 | Trend:   8.56% | Mom:   0.11% | Risk: LOW       
  ORIENTELEC.NS   | Price:  174.77 | Trend:  -1.42% | Mom:   1.09% | Risk: LOW       
  GOPAL.NS        | Price:  270.50 | Trend:  -2.38% | Mom:   1.86% | Risk: LOW       
  RBA.NS          | Price:   66.64 | Trend:  -5.99% | Mom:   0.24% | Risk: LOW       
  LUMAXIND.NS     | Price: 5284.50 | Trend:  -0.90% | Mom:   1.89% | Risk: LOW       
  EIEL.NS         | Price:  220.06 | Trend:   3.95% | Mom:  -0.08% | Risk: LOW       
  RAYMONDREL.NS   | Price:  643.10 | Trend:   1.17% | Mom:  -5.88% | Risk: LOW       
  JAMNAAUTO.NS    | Price:  131.18 | Trend:   1.31% | Mom:  -0.43% | Risk: LOW       
  DCAL.NS         | Price:  186.94 | Trend:   0.41% | Mom:  -2.36% | Risk: LOW       
  BOROLTD.NS      | Price:  236.44 | Trend:   2.26% | Mom:  -1.00% | Risk: LOW       
  MARATHON.NS     | Price:  389.70 | Trend:  -5.33% | Mom:  -0.29% | Risk: LOW       
  CAMLINFINE.NS   | Price:  127.74 | Trend:  -1.21% | Mom:   4.12% | Risk: LOW       
  RPGLIFE.NS      | Price: 2768.20 | Trend:  12.60% | Mom:  -3.20% | Risk: LOW       
  RAYMOND.NS      | Price:  580.10 | Trend:  -0.13% | Mom:  -4.08% | Risk: LOW       
  ORCHPHARMA.NS   | Price:  986.55 | Trend:   4.70% | Mom:  -5.26% | Risk: LOW       
  TRUALT.NS       | Price:  423.00 | Trend:  -9.23% | Mom:   1.39% | Risk: LOW       
  AJMERA.NS       | Price:  126.34 | Trend:  -0.73% | Mom:  -0.36% | Risk: LOW       
  GOODLUCK.NS     | Price: 1517.50 | Trend:   5.26% | Mom:  -1.88% | Risk: LOW       
  EBGNG.NS        | Price:  528.65 | Trend:   0.56% | Mom:  -2.64% | Risk: LOW       
  WONDERLA.NS     | Price:  477.70 | Trend:  -0.33% | Mom:   1.70% | Risk: LOW       
  NEOGEN.NS       | Price: 2023.10 | Trend:   1.77% | Mom:  -7.01% | Risk: LOW       
  PRECWIRE.NS     | Price:  372.60 | Trend:  -6.84% | Mom:   3.19% | Risk: LOW       
  KOLTEPATIL.NS   | Price:  385.10 | Trend:   3.25% | Mom:  -0.61% | Risk: LOW       
  MEDIASSIST.NS   | Price:  358.00 | Trend:  -0.71% | Mom:   0.43% | Risk: LOW       
  NPST.NS         | Price: 1525.60 | Trend:   0.81% | Mom:  -3.44% | Risk: LOW       
  CENTUM.NS       | Price: 3543.10 | Trend:  -0.06% | Mom:  -4.40% | Risk: LOW       
  NSIL.NS         | Price: 5520.00 | Trend:  -0.13% | Mom:   2.02% | Risk: LOW       
  INDOSTAR.NS     | Price:  250.00 | Trend:  -0.36% | Mom:  -7.22% | Risk: LOW       
  KSL.NS          | Price:  874.05 | Trend:   2.68% | Mom:  -4.53% | Risk: LOW       
  SHAREINDIA.NS   | Price:  178.48 | Trend:  16.92% | Mom:   0.99% | Risk: LOW       
  UNICHEMLAB.NS   | Price:  513.40 | Trend:   8.74% | Mom: -12.84% | Risk: LOW       
