NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-23 22:47:48

BUY SIGNALS (533):
  HDFCBANK.NS     | Price:  738.60 | Entry:  723.83 | Target:  801.83 | Risk: LOW       
  SANATHAN.NS     | Price:  471.30 | Trend:   1.14% | Mom:   0.08% | Risk: LOW       
  JAMNAAUTO.NS    | Price:  127.99 | Trend:   0.58% | Mom:   0.44% | Risk: LOW       
  AWFIS.NS        | Price:  266.55 | Trend:  -1.91% | Mom:   5.36% | Risk: LOW       
  63MOONS.NS      | Price:  841.75 | Trend:   3.75% | Mom:  -2.83% | Risk: LOW       
  KIRLOSIND.NS    | Price: 3667.20 | Trend:  -2.59% | Mom:  -0.28% | Risk: LOW       
  SHANTIGEAR.NS   | Price:  673.70 | Trend:  32.80% | Mom:  -4.30% | Risk: LOW       
  MARATHON.NS     | Price:  417.80 | Trend:   4.47% | Mom:  -6.17% | Risk: LOW       
  UFLEX.NS        | Price:  648.15 | Trend:  14.23% | Mom:  -5.62% | Risk: LOW       
  UEL.NS          | Price:  191.30 | Trend:   0.82% | Mom: -12.27% | Risk: LOW       
  RPGLIFE.NS      | Price: 2746.90 | Trend:  -0.05% | Mom:  -1.99% | Risk: LOW       
  LUXIND.NS       | Price: 1157.50 | Trend:  -3.86% | Mom:   0.03% | Risk: LOW       
  TRUALT.NS       | Price:  414.45 | Trend:  -5.29% | Mom:  -0.30% | Risk: LOW       
  AJMERA.NS       | Price:  119.87 | Trend:   0.16% | Mom:   2.39% | Risk: LOW       
  VADILALIND.NS   | Price: 7598.00 | Trend:   5.10% | Mom:   0.84% | Risk: LOW       
  WONDERLA.NS     | Price:  511.15 | Trend:   3.00% | Mom:  -2.88% | Risk: LOW       
  GREENPLY.NS     | Price:  296.65 | Trend:   1.12% | Mom:  -0.90% | Risk: LOW       
  KOLTEPATIL.NS   | Price:  435.55 | Trend:   0.99% | Mom:  -1.45% | Risk: LOW       
  JINDWORLD.NS    | Price:   52.22 | Trend:  26.82% | Mom:  -5.96% | Risk: LOW       
  MBAPL.NS        | Price:  165.68 | Trend:   4.06% | Mom:   0.80% | Risk: LOW       
  MEDIASSIST.NS   | Price:  328.60 | Trend:  -3.91% | Mom:  -0.18% | Risk: LOW       
  HARSHA.NS       | Price:  465.10 | Trend:   8.23% | Mom:  -0.36% | Risk: LOW       
  ROLEXRINGS.NS   | Price:  172.50 | Trend:   4.78% | Mom:  -1.72% | Risk: LOW       
  ADVENZYMES.NS   | Price:  296.60 | Trend:  -2.78% | Mom:  -0.75% | Risk: LOW       
  POCL.NS         | Price:  472.95 | Trend:  -5.05% | Mom:   1.19% | Risk: LOW       
  GUFICBIO.NS     | Price:  442.15 | Trend:   7.08% | Mom:  -1.31% | Risk: LOW       
  UNICHEMLAB.NS   | Price:  538.75 | Trend:  -0.26% | Mom:  -5.44% | Risk: LOW       
  MSTCLTD.NS      | Price:  746.95 | Trend:  12.62% | Mom:  -2.94% | Risk: LOW       
  JUBLCPL.NS      | Price: 2099.10 | Trend:   2.15% | Mom:  -4.87% | Risk: LOW       
  CYIENTDLM.NS    | Price:  917.20 | Trend:  20.83% | Mom:  -6.05% | Risk: LOW       
  ARTEMISMED.NS   | Price:  341.90 | Trend:   9.05% | Mom:  -0.04% | Risk: LOW       
  PITTIENG.NS     | Price: 1121.90 | Trend:   8.52% | Mom:  -4.41% | Risk: LOW       
  SSWL.NS         | Price:  363.30 | Trend:  14.34% | Mom:  -2.22% | Risk: LOW       
  BAJAJCON.NS     | Price:  513.75 | Trend:  -0.09% | Mom:  -0.07% | Risk: LOW       
  GREENPANEL.NS   | Price:  170.18 | Trend:  -2.48% | Mom:   5.25% | Risk: LOW       
  BBL.NS          | Price: 2220.40 | Trend:  -6.54% | Mom:  -0.88% | Risk: LOW       
  VISHNU.NS       | Price:  720.90 | Trend:  11.50% | Mom:  -1.46% | Risk: LOW       
  HIKAL.NS        | Price:  227.00 | Trend:   2.77% | Mom:  -7.73% | Risk: LOW       
  FLAIR.NS        | Price:  241.29 | Trend:  -2.71% | Mom:   1.83% | Risk: LOW       
  KIRIINDUS.NS    | Price:  540.50 | Trend:  15.44% | Mom:  -8.09% | Risk: LOW       
  MAHLOG.NS       | Price:  400.30 | Trend:  -0.26% | Mom:  -2.09% | Risk: LOW       
  ARKADE.NS       | Price:  128.40 | Trend:  -1.57% | Mom:   4.31% | Risk: LOW       
  PRABHA.NS       | Price:  235.72 | Trend:  25.07% | Mom:  -7.03% | Risk: LOW       
  IMAGICAA.NS     | Price:   52.40 | Trend:   4.22% | Mom:  -3.73% | Risk: LOW       
  PATELENG.NS     | Price:   26.85 | Trend:  -4.12% | Mom:  -0.30% | Risk: LOW       
  PENIND.NS       | Price:  174.14 | Trend:   5.14% | Mom:  -3.59% | Risk: LOW       
  GANECOS.NS      | Price:  998.40 | Trend:  -7.96% | Mom:   1.20% | Risk: LOW       
  KDDL.NS         | Price: 3973.10 | Trend:   7.62% | Mom:   0.19% | Risk: LOW       
  MAITHANALL.NS   | Price:  994.95 | Trend:   0.20% | Mom:  -5.68% | Risk: LOW       
  DEEPINDS.NS     | Price:  761.60 | Trend:  17.30% | Mom:  -6.97% | Risk: LOW       
  EASEMYTRIP.NS   | Price:    5.99 | Trend:  -4.82% | Mom:   0.84% | Risk: LOW       
  TCPLPACK.NS     | Price: 3833.80 | Trend:   4.96% | Mom:  -0.74% | Risk: LOW       
  TFCILTD.NS      | Price:  140.80 | Trend:  16.97% | Mom:  -0.06% | Risk: LOW       
  AGIIL.NS        | Price:  269.10 | Trend:  -8.84% | Mom:  -0.87% | Risk: LOW       
  PREMEXPLN.NS    | Price:  673.75 | Trend:   1.51% | Mom:  -0.51% | Risk: LOW       
  TIRUMALCHM.NS   | Price:  157.32 | Trend:  -2.88% | Mom:  -0.37% | Risk: LOW       
  SANGHVIMOV.NS   | Price:  438.80 | Trend:  -2.97% | Mom:  -0.54% | Risk: LOW       
  FMGOETZE.NS     | Price:  446.75 | Trend:   2.97% | Mom:  -4.79% | Risk: LOW       
  FCL.NS          | Price:   57.39 | Trend:  23.54% | Mom:  -1.80% | Risk: LOW       
  MARINE.NS       | Price:  411.45 | Trend:  17.98% | Mom:  -1.13% | Risk: LOW       
  GIPCL.NS        | Price:  186.92 | Trend:   6.36% | Mom:  -5.12% | Risk: LOW       
  ALPEXSOLAR.NS   | Price:  864.30 | Trend:   1.08% | Mom:  -6.55% | Risk: LOW       
  RPSGVENT.NS     | Price:  841.65 | Trend:  -4.29% | Mom:   3.08% | Risk: LOW       
  BCG.NS          | Price:    9.60 | Trend:   0.89% | Mom:  -9.18% | Risk: LOW       
  IOLCP.NS        | Price:  200.39 | Trend:  15.28% | Mom:  -5.02% | Risk: LOW       
  BAJAJHIND.NS    | Price:   20.29 | Trend:   4.26% | Mom: -10.46% | Risk: LOW       
  BFUTILITIE.NS   | Price:  527.45 | Trend:  -4.06% | Mom:   0.17% | Risk: LOW       
  RAMCOIND.NS     | Price:  320.85 | Trend:  -4.78% | Mom:  -0.20% | Risk: LOW       
  TVSSRICHAK.NS   | Price: 4650.00 | Trend:   2.10% | Mom: -12.28% | Risk: LOW       
  JTLIND.NS       | Price:   89.21 | Trend:  10.89% | Mom:  -0.24% | Risk: LOW       
  CARRARO.NS      | Price:  542.30 | Trend:   2.34% | Mom:   0.64% | Risk: LOW       
  HIRECT.NS       | Price: 1242.20 | Trend:  -1.38% | Mom:   2.50% | Risk: LOW       
  ALLCARGO.NS     | Price:   10.93 | Trend:   5.51% | Mom: -16.05% | Risk: LOW       
  ALEMBICLTD.NS   | Price:  104.79 | Trend:  11.29% | Mom:  -4.50% | Risk: LOW       
  AUTOAXLES.NS    | Price: 1664.40 | Trend:  -5.07% | Mom:  -0.13% | Risk: LOW       
  HMT.NS          | Price:   64.35 | Trend:   3.28% | Mom:  -5.62% | Risk: LOW       
  WINDMACHIN.NS   | Price:  300.00 | Trend:   0.04% | Mom:  -1.83% | Risk: LOW       
  TAJGVK.NS       | Price:  328.85 | Trend:  -5.11% | Mom:  -0.11% | Risk: LOW       
  BEPL.NS         | Price:  130.23 | Trend:   5.96% | Mom:  -2.70% | Risk: LOW       
  KMEW.NS         | Price: 2976.70 | Trend:  10.03% | Mom:  -0.30% | Risk: LOW       
  REPCOHOME.NS    | Price:  357.25 | Trend:  -2.92% | Mom:  -0.31% | Risk: LOW       
  UNIVCABLES.NS   | Price: 1478.20 | Trend:  -0.26% | Mom:  -3.05% | Risk: LOW       
  TASTYBITE.NS    | Price: 9829.00 | Trend:   1.99% | Mom:  -0.24% | Risk: LOW       
  AEROFLEX.NS     | Price:  516.70 | Trend:   7.61% | Mom:  -9.90% | Risk: LOW       
  HGS.NS          | Price:  379.65 | Trend:  -5.66% | Mom:  -0.86% | Risk: LOW       
  KSHINTL.NS      | Price: 1040.95 | Trend:   6.66% | Mom: -11.54% | Risk: LOW       
  INSECTICID.NS   | Price:  611.60 | Trend:  -1.39% | Mom:   0.84% | Risk: LOW       
  NDRAUTO.NS      | Price:  753.20 | Trend:  -2.57% | Mom:   4.40% | Risk: LOW       
  STYLEBAAZA.NS   | Price:  375.05 | Trend:   6.39% | Mom:  -3.16% | Risk: LOW       
  NILKAMAL.NS     | Price: 1864.80 | Trend:   0.37% | Mom:  -9.62% | Risk: LOW       
  LANDMARK.NS     | Price:  510.50 | Trend:  -0.97% | Mom:   3.65% | Risk: LOW       
  EIHAHOTELS.NS   | Price:  298.80 | Trend:  -1.12% | Mom:   1.05% | Risk: LOW       
  IPL.NS          | Price:  133.47 | Trend:  -5.97% | Mom:  -0.88% | Risk: LOW       
  SEAMECLTD.NS    | Price: 1734.70 | Trend:   9.59% | Mom:  -2.54% | Risk: LOW       
  RML.NS          | Price: 1347.90 | Trend:  14.00% | Mom:  -3.03% | Risk: LOW       
  GENESYS.NS      | Price:  280.10 | Trend:  15.22% | Mom:  -2.81% | Risk: LOW       
  GVPIL.NS        | Price:  673.10 | Trend:  -5.10% | Mom:   2.58% | Risk: LOW       
  SIMPLEXINF.NS   | Price:  256.30 | Trend:   1.81% | Mom:  -1.56% | Risk: LOW       
  CANTABIL.NS     | Price:  238.85 | Trend:  -0.91% | Mom:   0.01% | Risk: LOW       
  STUDDS.NS       | Price:  421.45 | Trend:  -2.96% | Mom:  -0.09% | Risk: LOW       
  HINDOILEXP.NS   | Price:  174.83 | Trend:   4.94% | Mom:  -9.72% | Risk: LOW       
  STOVEKRAFT.NS   | Price:  827.80 | Trend:   3.93% | Mom:  -1.39% | Risk: LOW       
  GEOJITFSL.NS    | Price:   80.64 | Trend:   1.03% | Mom:  -2.59% | Risk: LOW       
  ACCELYA.NS      | Price: 1118.80 | Trend:  -1.43% | Mom:  -0.50% | Risk: LOW       
  VENKEYS.NS      | Price: 1675.90 | Trend:   6.32% | Mom:  -1.36% | Risk: LOW       
  TIL.NS          | Price:  248.07 | Trend:   4.10% | Mom:  -1.03% | Risk: LOW       
  YASHO.NS        | Price: 3959.40 | Trend:   1.01% | Mom:  -2.95% | Risk: LOW       
  WEL.NS          | Price:   80.40 | Trend: -25.00% | Mom:  11.31% | Risk: LOW       
  MOL.NS          | Price:   61.45 | Trend:   4.40% | Mom:  -6.64% | Risk: LOW       
  MANGLMCEM.NS    | Price: 1006.30 | Trend:   1.69% | Mom:  -7.70% | Risk: LOW       
  AMRUTANJAN.NS   | Price:  500.05 | Trend:  -1.72% | Mom:   0.51% | Risk: LOW       
  APCOTEXIND.NS   | Price:  609.45 | Trend:   0.72% | Mom:  -0.44% | Risk: LOW       
  PIXTRANS.NS     | Price: 1733.00 | Trend:  -3.33% | Mom:   0.64% | Risk: LOW       
  UNIPARTS.NS     | Price:  851.70 | Trend:   6.38% | Mom:  -5.16% | Risk: LOW       
  VINCOFE.NS      | Price:  174.05 | Trend:   7.29% | Mom:  -2.32% | Risk: LOW       
  DYCL.NS         | Price:  453.75 | Trend:   2.94% | Mom:  -1.49% | Risk: LOW       
  DIVGIITTS.NS    | Price: 1118.90 | Trend:   1.75% | Mom:  -4.58% | Risk: LOW       
  KERNEX.NS       | Price: 1744.70 | Trend: -12.52% | Mom:   0.73% | Risk: LOW       
  NITINSPIN.NS    | Price:  608.40 | Trend:   3.80% | Mom:  -6.70% | Risk: LOW       
  WINDLAS.NS      | Price: 1102.30 | Trend:  13.33% | Mom:  -3.82% | Risk: LOW       
  NIBE.NS         | Price: 1369.90 | Trend:  -2.73% | Mom:   4.04% | Risk: LOW       
  SPIC.NS         | Price:   66.09 | Trend:   0.16% | Mom:  -4.22% | Risk: LOW       
  PANAMAPET.NS    | Price:  481.25 | Trend:   1.49% | Mom:  -0.39% | Risk: LOW       
  UNITECH.NS      | Price:    4.09 | Trend:  -1.44% | Mom:   1.24% | Risk: LOW       
  DEEDEV.NS       | Price:  691.80 | Trend:   5.97% | Mom:  -1.23% | Risk: LOW       
  ADOR.NS         | Price: 1594.80 | Trend:   3.39% | Mom:  -3.00% | Risk: LOW       
  BETA.NS         | Price: 2105.00 | Trend:  -7.68% | Mom:  -0.89% | Risk: LOW       
  QUICKHEAL.NS    | Price:  152.32 | Trend:   1.26% | Mom:  -0.73% | Risk: LOW       
  BLISSGVS.NS     | Price:  694.60 | Trend:  23.03% | Mom:  -3.83% | Risk: LOW       
  EXPLEOSOL.NS    | Price:  877.20 | Trend:   5.47% | Mom:  -1.21% | Risk: LOW       
  ARMANFIN.NS     | Price: 1974.90 | Trend:  -0.01% | Mom:  -3.07% | Risk: LOW       
  ARIHANTSUP.NS   | Price:  234.90 | Trend:  -5.82% | Mom:   0.61% | Risk: LOW       
  SATIN.NS        | Price:  223.20 | Trend:  -4.20% | Mom:   2.89% | Risk: LOW       
  RAJOOENG.NS     | Price:   54.31 | Trend:   5.10% | Mom:   0.55% | Risk: LOW       
  MMFL.NS         | Price:  603.40 | Trend:   0.31% | Mom:  -2.38% | Risk: LOW       
  SYNCOMF.NS      | Price:   20.30 | Trend:  24.52% | Mom:  -2.72% | Risk: LOW       
  IGARASHI.NS     | Price:  424.00 | Trend:  -3.73% | Mom:   2.02% | Risk: LOW       
  TINNARUBR.NS    | Price: 1008.10 | Trend:  -4.12% | Mom:  -0.15% | Risk: LOW       
  SHANTIGOLD.NS   | Price:  258.04 | Trend:   8.28% | Mom:  -2.35% | Risk: LOW       
  MASTERTR.NS     | Price:   86.46 | Trend:   2.68% | Mom:  -6.11% | Risk: LOW       
  IKIO.NS         | Price:  205.98 | Trend:  -0.45% | Mom:  -6.26% | Risk: LOW       
  AWHCL.NS        | Price:  364.30 | Trend:  -8.52% | Mom:  -0.40% | Risk: LOW       
  STALLION.NS     | Price:  226.23 | Trend:  -2.48% | Mom:   6.33% | Risk: LOW       
  LGHL.NS         | Price:  177.38 | Trend:  -6.82% | Mom:   0.65% | Risk: LOW       
  JAGRAN.NS       | Price:   62.44 | Trend:   0.19% | Mom:  -0.16% | Risk: LOW       
  RUPA.NS         | Price:  138.52 | Trend:  -7.45% | Mom:  -0.45% | Risk: LOW       
  OMAXE.NS        | Price:  116.50 | Trend:  11.74% | Mom:  -8.68% | Risk: LOW       
  ORIENTTECH.NS   | Price:  235.08 | Trend:  -6.59% | Mom:   0.71% | Risk: LOW       
  ANDHRAPAP.NS    | Price:   71.43 | Trend:  12.23% | Mom:  -0.92% | Risk: LOW       
  SMCGLOBAL.NS    | Price:   82.43 | Trend:   2.23% | Mom:  -3.38% | Risk: LOW       
  RISHABH.NS      | Price:  736.55 | Trend:   6.02% | Mom:  -8.88% | Risk: LOW       
  PAUSHAKLTD.NS   | Price:  700.95 | Trend:   0.86% | Mom:  -9.05% | Risk: LOW       
  ASIANENE.NS     | Price:  489.60 | Trend:  10.73% | Mom: -11.33% | Risk: LOW       
  BAJAJHCARE.NS   | Price:  336.10 | Trend:   1.55% | Mom:   0.27% | Risk: LOW       
  CLSEL.NS        | Price:  293.40 | Trend:   2.42% | Mom:  -1.08% | Risk: LOW       
  VPRPL.NS        | Price:   33.56 | Trend:   4.94% | Mom:  -7.68% | Risk: LOW       
  SALZERELEC.NS   | Price:  545.95 | Trend:  -3.52% | Mom:  -0.84% | Risk: LOW       
  SIGACHI.NS      | Price:   30.61 | Trend:   4.48% | Mom: -11.50% | Risk: LOW       
  SPORTKING.NS    | Price:  214.49 | Trend:   1.73% | Mom:  -3.32% | Risk: LOW       
  GODAVARIB.NS    | Price:  243.40 | Trend:  -3.07% | Mom:  -0.40% | Risk: LOW       
  JARO.NS         | Price:  460.40 | Trend:  -0.30% | Mom:   4.30% | Risk: LOW       
  MONTECARLO.NS   | Price:  524.35 | Trend:   1.17% | Mom:  -2.59% | Risk: LOW       
  HARIOMPIPE.NS   | Price:  361.10 | Trend:  -2.83% | Mom:  -0.92% | Risk: LOW       
  DECCANCE.NS     | Price:  562.25 | Trend:  -0.14% | Mom:  -1.82% | Risk: LOW       
  IGPL.NS         | Price:  563.40 | Trend:  12.86% | Mom:  -3.62% | Risk: LOW       
  SIGNPOST.NS     | Price:  267.05 | Trend:  -3.54% | Mom:  -0.72% | Risk: LOW       
  BALAJITELE.NS   | Price:   93.71 | Trend:   3.79% | Mom:   0.31% | Risk: LOW       
  DIFFNKG.NS      | Price:  441.60 | Trend:   6.49% | Mom:  -2.82% | Risk: LOW       
  CAPITALSFB.NS   | Price:  281.30 | Trend:  -2.47% | Mom:   1.22% | Risk: LOW       
  ASIANTILES.NS   | Price:   50.09 | Trend:  -0.77% | Mom:   0.10% | Risk: LOW       
  VASCONEQ.NS     | Price:   31.44 | Trend:  -0.34% | Mom:   5.26% | Risk: LOW       
  TEXINFRA.NS     | Price:  115.02 | Trend:   1.87% | Mom:  -3.56% | Risk: LOW       
  GPTHEALTH.NS    | Price:  162.79 | Trend:   3.33% | Mom:   0.88% | Risk: LOW       
  SHREEPUSHK.NS   | Price:  505.85 | Trend:  16.54% | Mom:  -0.42% | Risk: LOW       
  ROHLTD.NS       | Price:  306.00 | Trend:  -0.50% | Mom:   0.69% | Risk: LOW       
  BAJAJINDEF.NS   | Price:  219.02 | Trend:  -2.79% | Mom:  -0.87% | Risk: LOW       
  WEALTH.NS       | Price:  836.40 | Trend:  -6.03% | Mom:   0.20% | Risk: LOW       
  CONTROLPR.NS    | Price:  589.15 | Trend:  -0.58% | Mom:  -0.70% | Risk: LOW       
  AMNPLST.NS      | Price:  169.65 | Trend:  -8.53% | Mom:   1.39% | Risk: LOW       
  ZUARI.NS        | Price:  225.72 | Trend:  -0.34% | Mom:  -0.98% | Risk: LOW       
  KELLTONTEC.NS   | Price:   13.70 | Trend:  -2.16% | Mom:   0.07% | Risk: LOW       
  MANALIPETC.NS   | Price:   84.87 | Trend:  15.92% | Mom:  -5.21% | Risk: LOW       
  DVL.NS          | Price:  283.25 | Trend:   5.73% | Mom:  -3.01% | Risk: LOW       
  DPSCLTD.NS      | Price:    7.12 | Trend:  -1.88% | Mom:  -0.84% | Risk: LOW       
  EIMCOELECO.NS   | Price: 2256.10 | Trend:  10.77% | Mom:  -0.52% | Risk: LOW       
  STERTOOLS.NS    | Price:  223.02 | Trend:  -2.01% | Mom:   1.98% | Risk: LOW       
  GRPLTD.NS       | Price: 2000.00 | Trend:   0.77% | Mom:  -0.20% | Risk: LOW       
  IZMO.NS         | Price:  931.55 | Trend:  -2.79% | Mom:   0.47% | Risk: LOW       
  PDMJEPAPER.NS   | Price:   97.36 | Trend:   4.72% | Mom:  -2.26% | Risk: LOW       
  AYMSYNTEX.NS    | Price:  295.40 | Trend:  11.70% | Mom:  -6.28% | Risk: LOW       
  MAMATA.NS       | Price:  403.55 | Trend:  -0.36% | Mom:  -2.41% | Risk: LOW       
  AFSL.NS         | Price:  201.00 | Trend:  -0.98% | Mom:  -0.88% | Risk: LOW       
  GANESHCP.NS     | Price:  166.59 | Trend:  -0.47% | Mom:  -1.84% | Risk: LOW       
  MAXIND.NS       | Price:  151.86 | Trend:  -4.11% | Mom:   2.82% | Risk: LOW       
  ANDHRSUGAR.NS   | Price:   95.35 | Trend:   3.37% | Mom:  -2.23% | Risk: LOW       
  THEMISMED.NS    | Price:  122.10 | Trend:   5.71% | Mom:  -7.24% | Risk: LOW       
  SCODATUBES.NS   | Price:  128.85 | Trend:  -5.20% | Mom:  -0.77% | Risk: LOW       
  CEWATER.NS      | Price:  278.75 | Trend:  -0.00% | Mom:   4.40% | Risk: LOW       
  RADHIKAJWE.NS   | Price:   72.15 | Trend:   1.27% | Mom: -17.97% | Risk: LOW       
  GKWLIMITED.NS   | Price: 1565.40 | Trend:  -3.26% | Mom:   0.95% | Risk: LOW       
  NDTV.NS         | Price:   72.31 | Trend:  -3.64% | Mom:  -0.99% | Risk: LOW       
  GALAPREC.NS     | Price: 1058.00 | Trend:  -0.99% | Mom:   0.29% | Risk: LOW       
  DENTALKART.NS   | Price:  404.50 | Trend:  -0.17% | Mom:  -3.04% | Risk: LOW       
  CNL.NS          | Price: 1107.60 | Trend:  -0.06% | Mom:  -8.38% | Risk: LOW       
  FABTECH.NS      | Price:  147.02 | Trend:  -0.78% | Mom:   0.07% | Risk: LOW       
  KRISHIVAL.NS    | Price:  415.70 | Trend:   3.55% | Mom:   0.19% | Risk: LOW       
  KODYTECH.NS     | Price: 1509.70 | Trend:   7.39% | Mom:  -1.33% | Risk: LOW       
  HEXATRADEX.NS   | Price:  158.81 | Trend:   0.22% | Mom:   0.15% | Risk: LOW       
  TNPETRO.NS      | Price:  129.00 | Trend:  16.12% | Mom:  -6.21% | Risk: LOW       
  GICHSGFIN.NS    | Price:  138.86 | Trend:  -3.13% | Mom:   0.09% | Risk: LOW       
  KARNIKA.NS      | Price:  119.45 | Trend:   1.97% | Mom:  -0.54% | Risk: LOW       
  PVSL.NS         | Price:   99.92 | Trend:  -5.62% | Mom:  -0.62% | Risk: LOW       
  NCLIND.NS       | Price:  175.51 | Trend:  -0.51% | Mom:  -0.45% | Risk: LOW       
  ZUARIIND.NS     | Price:  275.10 | Trend:   3.62% | Mom:  -0.84% | Risk: LOW       
  EVERESTIND.NS   | Price:  432.45 | Trend:  -4.70% | Mom:   2.43% | Risk: LOW       
  UFBL.NS         | Price:  720.30 | Trend:  -1.54% | Mom:   4.16% | Risk: LOW       
  ABCOTS.NS       | Price:  205.25 | Trend:   0.11% | Mom:  -3.19% | Risk: LOW       
  BESTAGRO.NS     | Price:   18.34 | Trend:   1.80% | Mom:  -5.92% | Risk: LOW       
  TEMBO.NS        | Price:   57.36 | Trend:  -0.24% | Mom:  -1.39% | Risk: LOW       
  KOTHARIPET.NS   | Price:  134.16 | Trend:  -1.67% | Mom:   0.67% | Risk: LOW       
  CHEMFAB.NS      | Price:  354.00 | Trend:  -3.65% | Mom:  -0.58% | Risk: LOW       
  SANDESH.NS      | Price: 1038.70 | Trend:   1.20% | Mom:  -1.18% | Risk: LOW       
  DHAMPURSUG.NS   | Price:  164.13 | Trend:   2.83% | Mom:  -2.81% | Risk: LOW       
  ANUHPHR.NS      | Price:   93.48 | Trend:  13.94% | Mom:  -2.15% | Risk: LOW       
  BLAL.NS         | Price:  164.24 | Trend:  -3.16% | Mom:   1.43% | Risk: LOW       
  MAHASTEEL.NS    | Price: 1101.80 | Trend:   1.33% | Mom: -14.88% | Risk: LOW       
  VIVIANA.NS      | Price:  734.00 | Trend:   1.06% | Mom:  -0.79% | Risk: LOW       
  AVADHSUGAR.NS   | Price:  732.80 | Trend:   6.85% | Mom: -12.37% | Risk: LOW       
  NGLFINE.NS      | Price: 2859.40 | Trend:  -5.84% | Mom:  -0.47% | Risk: LOW       
  DHUNINV.NS      | Price:  983.60 | Trend:   2.23% | Mom:  -5.10% | Risk: LOW       
  KRYSTAL.NS      | Price:  638.80 | Trend:   2.38% | Mom:  -3.56% | Risk: LOW       
  ARFIN.NS        | Price:   89.28 | Trend:   2.76% | Mom:  -2.28% | Risk: LOW       
  GKSL.NS         | Price:  175.17 | Trend:  17.67% | Mom:  -0.66% | Risk: LOW       
  INDOBORAX.NS    | Price:  463.55 | Trend:   2.55% | Mom:  -9.29% | Risk: LOW       
  ELDEHSG.NS      | Price:  780.00 | Trend:   0.65% | Mom:  -0.83% | Risk: LOW       
  NINSYS.NS       | Price:  711.05 | Trend:  -6.33% | Mom:   0.74% | Risk: LOW       
  MUKKA.NS        | Price:   27.37 | Trend:   5.43% | Mom: -10.90% | Risk: LOW       
  TECHLABS.NS     | Price:  119.50 | Trend:  -3.62% | Mom:   3.97% | Risk: LOW       
  MUFTI.NS        | Price:   73.34 | Trend:  -5.19% | Mom:  -0.77% | Risk: LOW       
  SATIA.NS        | Price:   67.01 | Trend:   9.39% | Mom:  -1.14% | Risk: LOW       
  ATL.NS          | Price:   24.35 | Trend:  -0.20% | Mom:  -5.69% | Risk: LOW       
  20MICRONS.NS    | Price:  216.45 | Trend:   5.42% | Mom:  -1.29% | Risk: LOW       
  GEECEE.NS       | Price:  373.85 | Trend:   3.85% | Mom:   0.81% | Risk: LOW       
  RUSHIL.NS       | Price:   16.70 | Trend:   0.13% | Mom:   4.44% | Risk: LOW       
  HLVLTD.NS       | Price:    6.40 | Trend:  -6.17% | Mom:   0.00% | Risk: LOW       
  RSWM.NS         | Price:  227.01 | Trend:   7.65% | Mom:   0.58% | Risk: LOW       
  DMCC.NS         | Price:  290.65 | Trend:   3.44% | Mom:   0.09% | Risk: LOW       
  SUBEXLTD.NS     | Price:   19.37 | Trend:  21.53% | Mom:   0.73% | Risk: LOW       
  SARVESHWAR.NS   | Price:    3.67 | Trend:   4.23% | Mom:  -8.93% | Risk: LOW       
  SEJALLTD.NS     | Price:  666.30 | Trend:  -4.39% | Mom:   2.30% | Risk: LOW       
  HARDWYN.NS      | Price:    9.09 | Trend: -11.14% | Mom:  -0.87% | Risk: LOW       
  ONWARDTEC.NS    | Price:  286.60 | Trend:  -0.05% | Mom:   0.97% | Risk: LOW       
  APTECHT.NS      | Price:   91.78 | Trend:  -0.45% | Mom:   2.33% | Risk: LOW       
  EMKAY.NS        | Price:  264.55 | Trend:   7.54% | Mom:  -0.23% | Risk: LOW       
  URJA.NS         | Price:    9.04 | Trend:  -2.53% | Mom:  -0.44% | Risk: LOW       
  ENIL.NS         | Price:   99.64 | Trend:  -1.89% | Mom:   1.44% | Risk: LOW       
