NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-19 22:16:05

BUY SIGNALS (568):
  ADANIPORTS.NS   | Price: 1824.00 | Entry: 1787.52 | Target: 2026.82 | Risk: LOW       
  SBCL.NS         | Price: 1096.20 | Trend:  16.97% | Mom:  -2.22% | Risk: LOW       
  MARINE.NS       | Price:  379.20 | Trend:  11.51% | Mom: -11.83% | Risk: LOW       
  GIPCL.NS        | Price:  188.35 | Trend:   8.10% | Mom:  -7.58% | Risk: LOW       
  RPSGVENT.NS     | Price:  843.45 | Trend:  -4.48% | Mom:   0.45% | Risk: LOW       
  BAJAJHIND.NS    | Price:   19.53 | Trend:   0.90% | Mom: -10.66% | Risk: LOW       
  BFUTILITIE.NS   | Price:  542.00 | Trend:  -2.29% | Mom:  -0.08% | Risk: LOW       
  RAMCOIND.NS     | Price:  332.10 | Trend:  -1.96% | Mom:   2.74% | Risk: LOW       
  TVSSRICHAK.NS   | Price: 4844.50 | Trend:   6.84% | Mom:  -6.82% | Risk: LOW       
  JTLIND.NS       | Price:   87.67 | Trend:   9.58% | Mom:  -4.23% | Risk: LOW       
  EVEREADY.NS     | Price:  331.00 | Trend:  -4.52% | Mom:   3.02% | Risk: LOW       
  HIRECT.NS       | Price: 1242.80 | Trend:  -0.47% | Mom:   1.99% | Risk: LOW       
  SOTL.NS         | Price:  708.05 | Trend:   5.74% | Mom:  -4.41% | Risk: LOW       
  ALLCARGO.NS     | Price:   11.11 | Trend:   8.46% | Mom: -10.69% | Risk: LOW       
  ALEMBICLTD.NS   | Price:  102.63 | Trend:  10.15% | Mom:  -6.28% | Risk: LOW       
  JAYKAY.NS       | Price:  167.18 | Trend:   4.80% | Mom:   0.43% | Risk: LOW       
  INDOCO.NS       | Price:  249.01 | Trend:   4.79% | Mom:  -5.06% | Risk: LOW       
  WINDMACHIN.NS   | Price:  300.05 | Trend:  -0.12% | Mom:  -1.38% | Risk: LOW       
  CARYSIL.NS      | Price: 1131.30 | Trend:  -2.92% | Mom:  -0.69% | Risk: LOW       
  KCP.NS          | Price:  161.95 | Trend:  -0.42% | Mom:  -2.33% | Risk: LOW       
  BEPL.NS         | Price:  128.95 | Trend:   6.15% | Mom:  -0.61% | Risk: LOW       
  KMEW.NS         | Price: 2885.60 | Trend:   7.53% | Mom:  -4.87% | Risk: LOW       
  UNIVCABLES.NS   | Price: 1477.00 | Trend:   0.46% | Mom:  -6.30% | Risk: LOW       
  TASTYBITE.NS    | Price: 9901.00 | Trend:   3.58% | Mom:  -1.07% | Risk: LOW       
  AEROFLEX.NS     | Price:  510.90 | Trend:   7.68% | Mom:  -5.76% | Risk: LOW       
  KSHINTL.NS      | Price: 1046.95 | Trend:   8.01% | Mom:  -3.76% | Risk: LOW       
  NDRAUTO.NS      | Price:  726.00 | Trend:  -6.95% | Mom:   0.95% | Risk: LOW       
  STYLEBAAZA.NS   | Price:  386.75 | Trend:  10.74% | Mom:  -3.37% | Risk: LOW       
  NILKAMAL.NS     | Price: 1887.50 | Trend:   3.52% | Mom:  -8.51% | Risk: LOW       
  LANDMARK.NS     | Price:  504.50 | Trend:  -1.24% | Mom:   2.26% | Risk: LOW       
  EIHAHOTELS.NS   | Price:  303.50 | Trend:   0.10% | Mom:   1.97% | Risk: LOW       
  SUMMITSEC.NS    | Price: 1412.00 | Trend:  -3.53% | Mom:  -0.09% | Risk: LOW       
  SEAMECLTD.NS    | Price: 1726.30 | Trend:  10.27% | Mom:  -0.54% | Risk: LOW       
  MAYURUNIQ.NS    | Price:  743.40 | Trend:  -2.65% | Mom:   2.00% | Risk: LOW       
  STEELCAS.NS     | Price:  319.90 | Trend:  -1.97% | Mom:   0.64% | Risk: LOW       
  SIMPLEXINF.NS   | Price:  251.40 | Trend:  -0.50% | Mom:  -5.20% | Risk: LOW       
  CANTABIL.NS     | Price:  242.63 | Trend:   0.37% | Mom:   2.55% | Risk: LOW       
  DELTACORP.NS    | Price:   58.34 | Trend:  -2.94% | Mom:   3.96% | Risk: LOW       
  SANGAMIND.NS    | Price:  580.00 | Trend:  -2.38% | Mom:   1.79% | Risk: LOW       
  HINDOILEXP.NS   | Price:  180.29 | Trend:   8.75% | Mom:  -2.55% | Risk: LOW       
  STOVEKRAFT.NS   | Price:  829.30 | Trend:   4.50% | Mom:  -1.38% | Risk: LOW       
  GEOJITFSL.NS    | Price:   81.99 | Trend:   2.82% | Mom:  -0.93% | Risk: LOW       
  ACCELYA.NS      | Price: 1123.00 | Trend:  -1.04% | Mom:  -0.58% | Risk: LOW       
  VENKEYS.NS      | Price: 1646.80 | Trend:   4.90% | Mom:  -0.19% | Risk: LOW       
  YASHO.NS        | Price: 4002.00 | Trend:   3.58% | Mom:  -1.21% | Risk: LOW       
  MOL.NS          | Price:   63.05 | Trend:   9.23% | Mom:  -4.11% | Risk: LOW       
  HITECH.NS       | Price:   76.14 | Trend:  -6.55% | Mom:   1.32% | Risk: LOW       
  MANGLMCEM.NS    | Price: 1030.80 | Trend:   4.55% | Mom:  -5.68% | Risk: LOW       
  APCOTEXIND.NS   | Price:  604.85 | Trend:   1.15% | Mom:  -3.79% | Risk: LOW       
  UNIPARTS.NS     | Price:  831.50 | Trend:   5.25% | Mom:  -7.60% | Risk: LOW       
  EXICOM.NS       | Price:  163.68 | Trend:   0.06% | Mom:  -7.97% | Risk: LOW       
  MUKANDLTD.NS    | Price:  134.78 | Trend:  -1.72% | Mom:   0.45% | Risk: LOW       
  SOMANYCERA.NS   | Price:  572.60 | Trend:   8.58% | Mom:   0.54% | Risk: LOW       
  DYCL.NS         | Price:  457.40 | Trend:   4.86% | Mom: -15.97% | Risk: LOW       
  DIVGIITTS.NS    | Price: 1130.20 | Trend:   3.66% | Mom:  -8.92% | Risk: LOW       
  NITINSPIN.NS    | Price:  619.20 | Trend:   6.69% | Mom:  -0.28% | Risk: LOW       
  BGRENERGY.NS    | Price:  255.62 | Trend:  -2.98% | Mom:   7.21% | Risk: LOW       
  WINDLAS.NS      | Price: 1109.45 | Trend:  16.06% | Mom:  -1.57% | Risk: LOW       
  GTLINFRA.NS     | Price:    1.15 | Trend:  -5.01% | Mom:  -0.86% | Risk: LOW       
  SPIC.NS         | Price:   68.70 | Trend:   1.14% | Mom:  -3.62% | Risk: LOW       
  LAXMIDENTL.NS   | Price:  197.95 | Trend:  -4.60% | Mom:  -0.63% | Risk: LOW       
  PANAMAPET.NS    | Price:  470.20 | Trend:  -0.17% | Mom:  -2.96% | Risk: LOW       
  ALLTIME.NS      | Price:  208.40 | Trend:  -4.35% | Mom:   4.31% | Risk: LOW       
  VIDHIING.NS     | Price:  344.55 | Trend:   6.19% | Mom:   0.48% | Risk: LOW       
  ADOR.NS         | Price: 1592.10 | Trend:   4.32% | Mom:  -7.99% | Risk: LOW       
  VINDHYATEL.NS   | Price: 2660.00 | Trend:  13.78% | Mom:  -2.78% | Risk: LOW       
  BLSE.NS         | Price:  316.50 | Trend:   4.33% | Mom:  -2.06% | Risk: LOW       
  PNBGILTS.NS     | Price:   79.18 | Trend:  -3.39% | Mom:   0.70% | Risk: LOW       
  EXPLEOSOL.NS    | Price:  881.95 | Trend:   7.37% | Mom:  -1.87% | Risk: LOW       
  ARMANFIN.NS     | Price: 1961.00 | Trend:  -0.26% | Mom:   0.71% | Risk: LOW       
  SATIN.NS        | Price:  219.32 | Trend:  -6.79% | Mom:   0.37% | Risk: LOW       
  RAMASTEEL.NS    | Price:    4.28 | Trend:   0.00% | Mom:   4.65% | Risk: LOW       
  STANLEY.NS      | Price:  137.45 | Trend:  -5.12% | Mom:   1.45% | Risk: LOW       
  MUFIN.NS        | Price:  133.45 | Trend:   0.14% | Mom:  -2.99% | Risk: LOW       
  MMFL.NS         | Price:  628.55 | Trend:   5.50% | Mom:  -3.01% | Risk: LOW       
  SYNCOMF.NS      | Price:   20.04 | Trend:  24.23% | Mom:  -2.62% | Risk: LOW       
  IGARASHI.NS     | Price:  432.35 | Trend:  -2.42% | Mom:   3.87% | Risk: LOW       
  SURAKSHA.NS     | Price:  335.10 | Trend:  14.32% | Mom:  -1.33% | Risk: LOW       
  SHANTIGOLD.NS   | Price:  251.27 | Trend:   6.25% | Mom:  -1.98% | Risk: LOW       
  MASTERTR.NS     | Price:   89.74 | Trend:   6.30% | Mom:   0.65% | Risk: LOW       
  IKIO.NS         | Price:  210.25 | Trend:   1.60% | Mom:  -0.98% | Risk: LOW       
  STALLION.NS     | Price:  220.49 | Trend:  -4.59% | Mom:   6.68% | Risk: LOW       
  LGHL.NS         | Price:  181.12 | Trend:  -5.87% | Mom:   3.04% | Risk: LOW       
  JAGRAN.NS       | Price:   62.36 | Trend:  -0.13% | Mom:   2.18% | Risk: LOW       
  VINYAS.NS       | Price: 1432.35 | Trend:   1.90% | Mom:  -6.84% | Risk: LOW       
  OMAXE.NS        | Price:  117.31 | Trend:  14.10% | Mom:  -7.84% | Risk: LOW       
  HESTERBIO.NS    | Price: 2195.60 | Trend:  -7.58% | Mom:   0.88% | Risk: LOW       
  JAGSNPHARM.NS   | Price:  228.42 | Trend:  -0.29% | Mom:  -4.43% | Risk: LOW       
  ORIENTTECH.NS   | Price:  236.35 | Trend:  -6.61% | Mom:  -0.86% | Risk: LOW       
  PAUSHAKLTD.NS   | Price:  716.35 | Trend:   3.94% | Mom:  -8.80% | Risk: LOW       
  ASIANENE.NS     | Price:  492.25 | Trend:  12.76% | Mom:  -4.63% | Risk: LOW       
  BAJAJHCARE.NS   | Price:  330.55 | Trend:  -0.43% | Mom:   0.93% | Risk: LOW       
  CLSEL.NS        | Price:  294.90 | Trend:   2.07% | Mom:  -2.16% | Risk: LOW       
  VPRPL.NS        | Price:   34.72 | Trend:   9.56% | Mom:  -4.30% | Risk: LOW       
  SALZERELEC.NS   | Price:  550.45 | Trend:  -3.13% | Mom:   0.14% | Risk: LOW       
  SIGACHI.NS      | Price:   29.60 | Trend:   1.76% | Mom: -14.80% | Risk: LOW       
  GODAVARIB.NS    | Price:  241.01 | Trend:  -4.36% | Mom:  -0.29% | Risk: LOW       
  JARO.NS         | Price:  465.40 | Trend:   0.43% | Mom:   4.43% | Risk: LOW       
  SURAJEST.NS     | Price:  192.25 | Trend:  -1.60% | Mom:   1.22% | Risk: LOW       
  CIFL.NS         | Price:   19.98 | Trend:  -4.08% | Mom:  -0.94% | Risk: LOW       
  MONTECARLO.NS   | Price:  553.05 | Trend:   3.00% | Mom:  -2.02% | Risk: LOW       
  HARIOMPIPE.NS   | Price:  362.90 | Trend:  -2.95% | Mom:   4.10% | Risk: LOW       
  DECCANCE.NS     | Price:  567.45 | Trend:   0.58% | Mom:  -0.67% | Risk: LOW       
  SHANKARA.NS     | Price:  149.26 | Trend:   4.06% | Mom:   0.73% | Risk: LOW       
  IGPL.NS         | Price:  550.15 | Trend:  12.02% | Mom:   0.24% | Risk: LOW       
  BSHSL.NS        | Price:   87.87 | Trend:  -0.44% | Mom:  -2.27% | Risk: LOW       
  SIGNPOST.NS     | Price:  271.50 | Trend:  -3.05% | Mom:  12.08% | Risk: LOW       
  DIFFNKG.NS      | Price:  445.80 | Trend:   7.97% | Mom:  -6.66% | Risk: LOW       
  ASIANTILES.NS   | Price:   50.65 | Trend:   0.50% | Mom:   0.78% | Risk: LOW       
  RICOAUTO.NS     | Price:  130.58 | Trend:  -2.41% | Mom:   3.23% | Risk: LOW       
  VASCONEQ.NS     | Price:   30.35 | Trend:  -4.10% | Mom:   0.80% | Risk: LOW       
  TEXINFRA.NS     | Price:  113.54 | Trend:   0.59% | Mom:  -0.24% | Risk: LOW       
  ROHLTD.NS       | Price:  304.90 | Trend:  -1.22% | Mom:   2.73% | Risk: LOW       
  DSSL.NS         | Price: 1013.40 | Trend: -12.31% | Mom:  -0.26% | Risk: LOW       
  WEALTH.NS       | Price:  841.55 | Trend:  -6.26% | Mom:  -0.58% | Risk: LOW       
  CONTROLPR.NS    | Price:  600.90 | Trend:   0.89% | Mom:   0.10% | Risk: LOW       
  BLUSPRING.NS    | Price:  123.34 | Trend:   2.79% | Mom: -11.24% | Risk: LOW       
  MANALIPETC.NS   | Price:   82.92 | Trend:  14.57% | Mom:  -7.59% | Risk: LOW       
  KRISHNADEF.NS   | Price: 1030.00 | Trend: -10.06% | Mom:   2.24% | Risk: LOW       
  GRPLTD.NS       | Price: 2008.20 | Trend:   1.39% | Mom:  -0.03% | Risk: LOW       
  PROSTARM.NS     | Price:  129.53 | Trend:  -2.36% | Mom:  -0.15% | Risk: LOW       
  IZMO.NS         | Price:  934.35 | Trend:  -3.04% | Mom:   3.53% | Risk: LOW       
  AYMSYNTEX.NS    | Price:  283.15 | Trend:   8.48% | Mom:  -9.39% | Risk: LOW       
  MAMATA.NS       | Price:  403.75 | Trend:  -0.10% | Mom:  -0.20% | Risk: LOW       
  TNPL.NS         | Price:  148.34 | Trend:   2.60% | Mom:  -1.30% | Risk: LOW       
  GANESHCP.NS     | Price:  169.20 | Trend:   0.73% | Mom:  -3.02% | Risk: LOW       
  AVTNPL.NS       | Price:   85.70 | Trend:   8.83% | Mom:  -1.68% | Risk: LOW       
  KOKUYOCMLN.NS   | Price:   77.79 | Trend:  -5.54% | Mom:  -0.83% | Risk: LOW       
  MAXIND.NS       | Price:  152.69 | Trend:  -4.13% | Mom:   3.24% | Risk: LOW       
  ANDHRSUGAR.NS   | Price:   94.10 | Trend:   2.46% | Mom:  -4.21% | Risk: LOW       
  CREST.NS        | Price:  365.75 | Trend:  -0.60% | Mom:   0.22% | Risk: LOW       
  LINCOLN.NS      | Price:  604.85 | Trend:   0.10% | Mom:  -1.90% | Risk: LOW       
  THEMISMED.NS    | Price:  123.97 | Trend:   7.19% | Mom:  -0.72% | Risk: LOW       
  INDOFARM.NS     | Price:  136.78 | Trend:  -7.09% | Mom:   2.05% | Risk: LOW       
  CEWATER.NS      | Price:  279.25 | Trend:  -0.49% | Mom:   6.36% | Risk: LOW       
  RADHIKAJWE.NS   | Price:   71.24 | Trend:   0.45% | Mom: -14.33% | Risk: LOW       
  GKWLIMITED.NS   | Price: 1587.10 | Trend:  -2.60% | Mom:  -0.39% | Risk: LOW       
  NDTV.NS         | Price:   71.72 | Trend:  -5.25% | Mom:   1.50% | Risk: LOW       
  BHARATSE.NS     | Price:  214.02 | Trend:  -4.70% | Mom:   1.10% | Risk: LOW       
  DENTA.NS        | Price:  279.35 | Trend:  -8.88% | Mom:   2.38% | Risk: LOW       
  GANDHITUBE.NS   | Price:  899.20 | Trend:   2.02% | Mom:   0.31% | Risk: LOW       
  CNL.NS          | Price: 1127.10 | Trend:   2.95% | Mom: -10.52% | Risk: LOW       
  FABTECH.NS      | Price:  147.93 | Trend:  -0.45% | Mom:  -1.51% | Risk: LOW       
  XCHANGING.NS    | Price:   62.16 | Trend:  -1.42% | Mom:   1.24% | Risk: LOW       
  KODYTECH.NS     | Price: 1516.80 | Trend:   9.31% | Mom:  -1.68% | Risk: LOW       
  HEXATRADEX.NS   | Price:  158.29 | Trend:  -0.13% | Mom:   0.24% | Risk: LOW       
  TNPETRO.NS      | Price:  125.73 | Trend:  14.59% | Mom:  -4.13% | Risk: LOW       
  NCLIND.NS       | Price:  174.66 | Trend:  -1.31% | Mom:   0.97% | Risk: LOW       
  LIKHITHA.NS     | Price:  220.78 | Trend:  -0.37% | Mom:   8.89% | Risk: LOW       
  ABCOTS.NS       | Price:  209.85 | Trend:   2.33% | Mom:   0.13% | Risk: LOW       
  BESTAGRO.NS     | Price:   18.51 | Trend:   3.20% | Mom:  -9.00% | Risk: LOW       
  TEMBO.NS        | Price:   56.19 | Trend:  -2.09% | Mom:  -0.85% | Risk: LOW       
  KOTHARIPET.NS   | Price:  136.47 | Trend:   0.16% | Mom:   5.65% | Risk: LOW       
  CHEMFAB.NS      | Price:  369.40 | Trend:   0.37% | Mom:   3.98% | Risk: LOW       
  SANDESH.NS      | Price: 1025.80 | Trend:   0.29% | Mom:  -2.39% | Risk: LOW       
  BLAL.NS         | Price:  162.99 | Trend:  -4.57% | Mom:   0.65% | Risk: LOW       
  MAHASTEEL.NS    | Price: 1141.90 | Trend:   6.69% | Mom: -13.78% | Risk: LOW       
  AVADHSUGAR.NS   | Price:  730.45 | Trend:   9.29% | Mom: -10.01% | Risk: LOW       
  NGLFINE.NS      | Price: 2768.20 | Trend:  -9.59% | Mom:   2.96% | Risk: LOW       
  DHUNINV.NS      | Price: 1001.95 | Trend:   4.16% | Mom:  -1.45% | Risk: LOW       
  KRYSTAL.NS      | Price:  646.35 | Trend:   4.15% | Mom:  -2.12% | Risk: LOW       
  SGIL.NS         | Price:  589.30 | Trend:  -0.26% | Mom:  -0.23% | Risk: LOW       
  INDOBORAX.NS    | Price:  472.60 | Trend:   5.01% | Mom:  -7.84% | Risk: LOW       
  RATNAVEER.NS    | Price:  299.25 | Trend:  25.27% | Mom:  -1.80% | Risk: LOW       
  ELDEHSG.NS      | Price:  781.70 | Trend:   0.79% | Mom:   0.05% | Risk: LOW       
  NINSYS.NS       | Price:  707.50 | Trend:  -8.09% | Mom:  -0.49% | Risk: LOW       
  MUKKA.NS        | Price:   26.93 | Trend:   4.82% | Mom:  -6.23% | Risk: LOW       
  TECHLABS.NS     | Price:  122.65 | Trend:  -2.89% | Mom:   4.25% | Risk: LOW       
  MUFTI.NS        | Price:   73.63 | Trend:  -5.61% | Mom:   1.04% | Risk: LOW       
  KAMATHOTEL.NS   | Price:  229.30 | Trend:  17.26% | Mom:  -1.48% | Risk: LOW       
  ATL.NS          | Price:   24.24 | Trend:  -0.42% | Mom:  -0.08% | Risk: LOW       
  20MICRONS.NS    | Price:  208.28 | Trend:   1.98% | Mom:  -1.46% | Risk: LOW       
  GHCLTEXTIL.NS   | Price:  124.51 | Trend:   1.99% | Mom:  -9.79% | Risk: LOW       
  MVKAGRO.NS      | Price:  244.30 | Trend: -14.05% | Mom:  13.95% | Risk: LOW       
  LAXMIINDIA.NS   | Price:  126.98 | Trend:   0.63% | Mom:  -0.90% | Risk: LOW       
  NBIFIN.NS       | Price: 1970.80 | Trend:  -5.24% | Mom:  -0.56% | Risk: LOW       
  HLVLTD.NS       | Price:    6.75 | Trend:  -1.57% | Mom:   4.17% | Risk: LOW       
  PVP.NS          | Price:   59.28 | Trend:  37.09% | Mom:  -8.66% | Risk: LOW       
  DMCC.NS         | Price:  280.65 | Trend:   0.46% | Mom:  -4.33% | Risk: LOW       
  GLOSTERLTD.NS   | Price:  586.20 | Trend:  -7.35% | Mom:  -0.77% | Risk: LOW       
  HARDWYN.NS      | Price:    9.16 | Trend: -14.63% | Mom:   0.44% | Risk: LOW       
  ONWARDTEC.NS    | Price:  287.20 | Trend:   0.25% | Mom:   0.93% | Risk: LOW       
  JAYAGROGN.NS    | Price:  227.39 | Trend:   1.21% | Mom:  -0.95% | Risk: LOW       
  APTECHT.NS      | Price:   92.05 | Trend:  -0.90% | Mom:   1.40% | Risk: LOW       
  EMKAY.NS        | Price:  248.90 | Trend:   0.95% | Mom:  -2.51% | Risk: LOW       
  URJA.NS         | Price:    9.15 | Trend:  -1.57% | Mom:  -0.33% | Risk: LOW       
  ENIL.NS         | Price:  101.90 | Trend:   0.17% | Mom:   1.28% | Risk: LOW       
  GFLLIMITED.NS   | Price:   56.43 | Trend:   9.70% | Mom:  -4.06% | Risk: LOW       
  CSLFINANCE.NS   | Price:  218.24 | Trend:   1.41% | Mom:  -6.63% | Risk: LOW       
  SCHAND.NS       | Price:  133.87 | Trend:  -5.19% | Mom:  -0.25% | Risk: LOW       
  DBEIL.NS        | Price:    7.12 | Trend:   0.32% | Mom:  10.73% | Risk: LOW       
  INDSWFTLAB.NS   | Price:  373.25 | Trend:  25.27% | Mom:   0.15% | Risk: LOW       
  VERTOZ.NS       | Price:   37.04 | Trend:  -0.03% | Mom:  -4.02% | Risk: LOW       
  FOODSIN.NS      | Price:   54.57 | Trend:  -1.77% | Mom:  -0.38% | Risk: LOW       
  ASIANHOTNR.NS   | Price:  374.90 | Trend:  14.61% | Mom:  -2.33% | Risk: LOW       
  ONMOBILE.NS     | Price:   48.81 | Trend: -17.61% | Mom:   0.62% | Risk: LOW       
  NILASPACES.NS   | Price:   12.30 | Trend:  -0.28% | Mom:   0.16% | Risk: LOW       
  GIRIRAJ.NS      | Price:   77.30 | Trend:  -8.44% | Mom:   3.20% | Risk: LOW       
  SILINV.NS       | Price:  446.90 | Trend:   0.84% | Mom:  -6.44% | Risk: LOW       
  OCCLLTD.NS      | Price:  154.09 | Trend:  -0.08% | Mom:  -6.00% | Risk: LOW       
  PYRAMID.NS      | Price:  154.49 | Trend:  -6.29% | Mom:  -0.42% | Risk: LOW       
  PRIMO.NS        | Price:   21.35 | Trend:  -5.77% | Mom:   3.24% | Risk: LOW       
  SJLOGISTIC.NS   | Price:  314.00 | Trend:  -2.87% | Mom:  -0.32% | Risk: LOW       
  TARACHAND.NS    | Price:   47.69 | Trend:  -6.81% | Mom:   0.13% | Risk: LOW       
  KRONOX.NS       | Price:  172.79 | Trend:   3.77% | Mom:  -5.50% | Risk: LOW       
  BAHETI.NS       | Price:  776.10 | Trend:   0.58% | Mom:  -7.71% | Risk: LOW       
  INTLCONV.NS     | Price:   76.60 | Trend:   0.30% | Mom:  -2.93% | Risk: LOW       
  DIGISPICE.NS    | Price:   16.99 | Trend:  -3.78% | Mom:   0.12% | Risk: LOW       
  VINSYS.NS       | Price:  580.00 | Trend:   3.16% | Mom:  -4.76% | Risk: LOW       
  RBZJEWEL.NS     | Price:  173.00 | Trend:  12.14% | Mom: -13.80% | Risk: LOW       
  ORIENTPPR.NS    | Price:   17.20 | Trend:  -1.31% | Mom:   0.41% | Risk: LOW       
  DBOL.NS         | Price:  116.27 | Trend:   0.27% | Mom:  -9.29% | Risk: LOW       
  GUJAPOLLO.NS    | Price:  350.10 | Trend:  -0.07% | Mom:  -1.64% | Risk: LOW       
  TRANSWORLD.NS   | Price:  166.39 | Trend:   0.81% | Mom:   0.02% | Risk: LOW       
  PTL.NS          | Price:   38.33 | Trend:  -1.73% | Mom:   0.29% | Risk: LOW       
  EFFWA.NS        | Price:  362.10 | Trend:   0.43% | Mom:  -1.64% | Risk: LOW       
  AVONMORE.NS     | Price:   12.46 | Trend:   4.92% | Mom:  -4.89% | Risk: LOW       
  SUKHJITS.NS     | Price:  161.95 | Trend:   0.38% | Mom:   2.67% | Risk: LOW       
  MODISONLTD.NS   | Price:  457.60 | Trend:  26.56% | Mom: -12.11% | Risk: LOW       
  NAHARINDUS.NS   | Price:  131.29 | Trend:   5.18% | Mom:  -1.92% | Risk: LOW       
  PANACHE.NS      | Price:  522.20 | Trend:   7.80% | Mom:  -0.54% | Risk: LOW       
  HCL-INSYS.NS    | Price:   10.47 | Trend:  -5.61% | Mom:   3.25% | Risk: LOW       
  MODINATUR.NS    | Price:  359.05 | Trend:  -4.84% | Mom:   7.40% | Risk: LOW       
  ABSMARINE.NS    | Price:  286.20 | Trend:  12.59% | Mom:  -6.82% | Risk: LOW       
  SINCLAIR.NS     | Price:   81.93 | Trend:   7.08% | Mom:   0.05% | Risk: LOW       
  DAVANGERE.NS    | Price:    2.06 | Trend: -26.19% | Mom:   5.10% | Risk: LOW       
  MOLDTECH.NS     | Price:  192.75 | Trend:  11.24% | Mom:  -6.88% | Risk: LOW       
  PREMIERPOL.NS   | Price:   81.43 | Trend:   1.07% | Mom: -14.45% | Risk: LOW       
  ARIES.NS        | Price:  472.05 | Trend:  16.47% | Mom:  -4.70% | Risk: LOW       
  NDL.NS          | Price:    2.78 | Trend:   8.58% | Mom:  -1.77% | Risk: LOW       
  SIGMA.NS        | Price:   47.03 | Trend:   6.44% | Mom:   0.29% | Risk: LOW       
  SPENCERS.NS     | Price:   28.38 | Trend:  -9.90% | Mom:  -0.67% | Risk: LOW       
  POLYSIL.NS      | Price:   66.15 | Trend: -23.01% | Mom:   3.52% | Risk: LOW       
  PLASTIBLEN.NS   | Price:  186.63 | Trend:  -1.90% | Mom:  -0.90% | Risk: LOW       
  AMANTA.NS       | Price:  189.95 | Trend:   6.84% | Mom:  -0.15% | Risk: LOW       
  GSLSU.NS        | Price:   28.04 | Trend:  -4.56% | Mom:   8.94% | Risk: LOW       
  KANPRPLA.NS     | Price:  246.10 | Trend:   5.09% | Mom:  -4.02% | Risk: LOW       
  ALBERTDAVD.NS   | Price:  833.60 | Trend:   5.73% | Mom:  -3.10% | Risk: LOW       
  SRD.NS          | Price:   39.15 | Trend:   0.35% | Mom:  -1.16% | Risk: LOW       
  RAMANEWS.NS     | Price:   31.33 | Trend:   0.91% | Mom:   0.42% | Risk: LOW       
  TIRUPATIFL.NS   | Price:   67.68 | Trend:  -2.93% | Mom:   2.04% | Risk: LOW       
  S&SPOWER.NS     | Price:  319.00 | Trend:  -2.85% | Mom:  -0.93% | Risk: LOW       
  HPAL.NS         | Price:   34.76 | Trend:   0.72% | Mom:  -0.76% | Risk: LOW       
  RUBFILA.NS      | Price:   67.36 | Trend:  -3.87% | Mom:   1.42% | Risk: LOW       
  ORIENTBELL.NS   | Price:  393.25 | Trend:  11.20% | Mom:  -4.70% | Risk: LOW       
  SPCENET.NS      | Price:    3.13 | Trend: -10.55% | Mom:   0.97% | Risk: LOW       
  JKIPL.NS        | Price:   98.60 | Trend:  -0.43% | Mom:  -6.68% | Risk: LOW       
  INFOLLION.NS    | Price:  156.50 | Trend:  -2.70% | Mom:   0.16% | Risk: LOW       
  UNIDT.NS        | Price:  224.01 | Trend:  -0.33% | Mom:   1.52% | Risk: LOW       
  AVPINFRA.NS     | Price:   57.50 | Trend:  -6.54% | Mom:  -0.78% | Risk: LOW       
  GOACARBON.NS    | Price:  377.60 | Trend:  -0.34% | Mom:   0.63% | Risk: LOW       
  MANAKSTEEL.NS   | Price:  107.58 | Trend:  23.40% | Mom:  -1.57% | Risk: LOW       
  MAHEPC.NS       | Price:  102.64 | Trend:  -4.68% | Mom:   0.68% | Risk: LOW       
  GOLDKART.NS     | Price:  107.10 | Trend:  -0.69% | Mom:   7.10% | Risk: LOW       
  INM.NS          | Price:  162.90 | Trend:  -1.81% | Mom:   4.74% | Risk: LOW       
  SYSTANGO.NS     | Price:  222.65 | Trend:   1.33% | Mom:  -4.13% | Risk: LOW       
