NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-07-22 05:06:10

BUY SIGNALS (681):
  BHARTIARTL.NS   | Price: 1944.80 | Entry:  1905.9 | Target: 2114.16 | Risk: LOW       
  AEGISLOG.NS     | Price: 1349.60 | Trend:  36.44% | Mom:  -1.94% | Risk: LOW       
  LALPATHLAB.NS   | Price: 1690.90 | Trend:   3.19% | Mom:   0.60% | Risk: LOW       
  AMBER.NS        | Price: 7573.00 | Trend:  -0.88% | Mom:   2.01% | Risk: LOW       
  ZFCVINDIA.NS    | Price: 2392.20 | Trend:  -2.25% | Mom:   2.25% | Risk: LOW       
  RAMCOCEM.NS     | Price:  914.85 | Trend:   1.27% | Mom:  -2.36% | Risk: LOW       
  EIHOTEL.NS      | Price:  331.00 | Trend:   4.28% | Mom:  -1.77% | Risk: LOW       
  WOCKPHARMA.NS   | Price: 1853.60 | Trend:  -0.47% | Mom:  -0.20% | Risk: LOW       
  PNBHOUSING.NS   | Price: 1082.00 | Trend:   3.36% | Mom:  -2.50% | Risk: LOW       
  ERIS.NS         | Price: 1436.70 | Trend:   2.21% | Mom:   0.11% | Risk: LOW       
  SUNTV.NS        | Price:  495.50 | Trend:  -2.86% | Mom:  -0.22% | Risk: LOW       
  KEC.NS          | Price:  485.50 | Trend:  -4.05% | Mom:  -0.30% | Risk: LOW       
  AADHARHFC.NS    | Price:  505.60 | Trend:   2.00% | Mom:  -7.37% | Risk: LOW       
  REDINGTON.NS    | Price:  266.60 | Trend:   6.64% | Mom:  -0.74% | Risk: LOW       
  HATSUN.NS       | Price:  904.25 | Trend:  -1.23% | Mom:   0.86% | Risk: LOW       
  CREDITACC.NS    | Price: 1502.60 | Trend:   7.81% | Mom:  -5.03% | Risk: LOW       
  URBANCO.NS      | Price:  131.19 | Trend:   2.69% | Mom:  -5.29% | Risk: LOW       
  KPIL.NS         | Price: 1327.20 | Trend:   1.16% | Mom:  -1.90% | Risk: LOW       
  CASTROLIND.NS   | Price:  185.21 | Trend:   0.70% | Mom:   0.46% | Risk: LOW       
  SCHNEIDER.NS    | Price: 1339.70 | Trend:   2.21% | Mom: -10.48% | Risk: LOW       
  POLYMED.NS      | Price: 1673.60 | Trend:   7.66% | Mom:   0.23% | Risk: LOW       
  NEULANDLAB.NS   | Price: 18658.00 | Trend:   5.63% | Mom:  -1.28% | Risk: LOW       
  EIDPARRY.NS     | Price:  757.85 | Trend:   1.27% | Mom:   0.99% | Risk: LOW       
  CAMS.NS         | Price:  771.45 | Trend:  -0.47% | Mom:  -0.15% | Risk: LOW       
  BIKAJI.NS       | Price:  638.85 | Trend:  -1.97% | Mom:  -0.42% | Risk: LOW       
  KAJARIACER.NS   | Price: 1220.30 | Trend:   6.73% | Mom:   0.75% | Risk: LOW       
  SARDAEN.NS      | Price:  503.30 | Trend:  -3.16% | Mom:   2.35% | Risk: LOW       
  APLLTD.NS       | Price:  811.75 | Trend:   4.53% | Mom:  -2.12% | Risk: LOW       
  FIRSTCRY.NS     | Price:  207.84 | Trend:  -5.49% | Mom:   0.58% | Risk: LOW       
  VINATIORGA.NS   | Price: 1320.70 | Trend:  -0.43% | Mom:  -2.52% | Risk: LOW       
  MAHSCOOTER.NS   | Price: 12828.00 | Trend:   2.40% | Mom:  -1.49% | Risk: LOW       
  JUBLPHARMA.NS   | Price:  981.20 | Trend:  -0.28% | Mom:   1.08% | Risk: LOW       
  FIVESTAR.NS     | Price:  553.75 | Trend:  13.56% | Mom:   0.95% | Risk: LOW       
  CARBORUNIV.NS   | Price: 1091.50 | Trend:   0.11% | Mom:   1.02% | Risk: LOW       
  RBLBANK.NS      | Price:  363.00 | Trend:   1.54% | Mom:  -3.23% | Risk: LOW       
  PGEL.NS         | Price:  579.30 | Trend:  10.35% | Mom:   0.12% | Risk: LOW       
  CUB.NS          | Price:  224.28 | Trend:  11.11% | Mom:  -1.62% | Risk: LOW       
  NETWEB.NS       | Price: 4357.00 | Trend:  -1.11% | Mom:   2.98% | Risk: LOW       
  TBOTEK.NS       | Price: 1461.50 | Trend:   8.12% | Mom:  -2.88% | Risk: LOW       
  CONCORDBIO.NS   | Price: 1278.10 | Trend:   2.45% | Mom:   0.43% | Risk: LOW       
  TRAVELFOOD.NS   | Price: 1303.60 | Trend:   3.68% | Mom:  -2.67% | Risk: LOW       
  CPPLUS.NS       | Price: 3523.10 | Trend:   7.19% | Mom:  -0.84% | Risk: LOW       
  UTIAMC.NS       | Price:  915.55 | Trend:  -0.05% | Mom:  -1.94% | Risk: LOW       
  SOBHA.NS        | Price: 1426.20 | Trend:   1.70% | Mom:  -1.32% | Risk: LOW       
  ACMESOLAR.NS    | Price:  366.90 | Trend:   6.77% | Mom:   0.45% | Risk: LOW       
  ELGIEQUIP.NS    | Price:  587.70 | Trend:   0.93% | Mom:   0.24% | Risk: LOW       
  SIGNATURE.NS    | Price:  785.00 | Trend:  -2.24% | Mom:   0.36% | Risk: LOW       
  JMFINANCIL.NS   | Price:  125.05 | Trend:  -0.46% | Mom:  -4.65% | Risk: LOW       
  ABDL.NS         | Price:  615.25 | Trend:   2.21% | Mom:  -8.82% | Risk: LOW       
  CAPLIPOINT.NS   | Price: 2518.80 | Trend:   8.43% | Mom:  -1.87% | Risk: LOW       
  DOMS.NS         | Price: 2263.50 | Trend:   0.55% | Mom:  -1.89% | Risk: LOW       
  KIRLOSBROS.NS   | Price: 1873.60 | Trend:   4.42% | Mom:   0.94% | Risk: LOW       
  AGARWALEYE.NS   | Price:  477.20 | Trend:   1.65% | Mom:   0.98% | Risk: LOW       
  JBMA.NS         | Price:  672.85 | Trend:   0.05% | Mom:   0.07% | Risk: LOW       
  NIVABUPA.NS     | Price:   84.58 | Trend:   0.10% | Mom:  -2.22% | Risk: LOW       
  GESHIP.NS       | Price: 1439.00 | Trend:  -2.33% | Mom:   3.91% | Risk: LOW       
  PARADEEP.NS     | Price:  138.19 | Trend:   4.50% | Mom:  -0.73% | Risk: LOW       
  TRIDENT.NS      | Price:   25.78 | Trend:   2.88% | Mom:  -0.62% | Risk: LOW       
  INTELLECT.NS    | Price:  747.00 | Trend:   1.25% | Mom:  -4.22% | Risk: LOW       
  KIRLOSENG.NS    | Price: 2195.10 | Trend:   6.52% | Mom:  -3.30% | Risk: LOW       
  THELEELA.NS     | Price:  490.00 | Trend:   8.57% | Mom:   0.48% | Risk: LOW       
  EMMVEE.NS       | Price:  321.90 | Trend:  -0.02% | Mom:  -2.20% | Risk: LOW       
  ZYDUSWELL.NS    | Price:  577.00 | Trend:   8.81% | Mom:   0.40% | Risk: LOW       
  KSB.NS          | Price:  894.50 | Trend:   2.50% | Mom:  -3.45% | Risk: LOW       
  ZENTEC.NS       | Price: 1807.20 | Trend:   2.82% | Mom:  -0.63% | Risk: LOW       
  IEX.NS          | Price:  122.62 | Trend:  -0.69% | Mom:   0.13% | Risk: LOW       
  BBTC.NS         | Price: 1488.30 | Trend:  -2.34% | Mom:  -0.65% | Risk: LOW       
  CYIENT.NS       | Price:  844.25 | Trend:  -3.92% | Mom:  -0.45% | Risk: LOW       
  INDGN.NS        | Price:  496.00 | Trend:  -3.50% | Mom:   0.47% | Risk: LOW       
  AAVAS.NS        | Price: 1459.00 | Trend:   2.79% | Mom:  -3.13% | Risk: LOW       
  MINDACORP.NS    | Price:  676.50 | Trend:   5.85% | Mom:  -1.42% | Risk: LOW       
  JPPOWER.NS      | Price:   17.43 | Trend:  -4.77% | Mom:   3.14% | Risk: LOW       
  ANURAS.NS       | Price: 1260.00 | Trend:  -3.18% | Mom:  -0.88% | Risk: LOW       
  GRANULES.NS     | Price:  839.25 | Trend:   5.25% | Mom:  -2.81% | Risk: LOW       
  TEGA.NS         | Price: 1610.00 | Trend:  -4.89% | Mom:  -0.54% | Risk: LOW       
  SKFINDUS.NS     | Price: 2795.20 | Trend:  11.77% | Mom:  -2.23% | Risk: LOW       
  EMBDL.NS        | Price:   62.35 | Trend:  -0.61% | Mom:   0.81% | Risk: LOW       
  JINDALSAW.NS    | Price:  262.40 | Trend:   5.47% | Mom:   0.32% | Risk: LOW       
  WELSPUNLIV.NS   | Price:  162.60 | Trend:   6.02% | Mom:  -0.14% | Risk: LOW       
  RITES.NS        | Price:  216.32 | Trend:   2.14% | Mom:  -3.05% | Risk: LOW       
  SAMMAANCAP.NS   | Price:  163.30 | Trend:  -2.96% | Mom:   0.10% | Risk: LOW       
  BLUEJET.NS      | Price:  578.35 | Trend:  13.54% | Mom:  -0.14% | Risk: LOW       
  CARTRADE.NS     | Price: 2757.50 | Trend:  17.26% | Mom:  -0.66% | Risk: LOW       
  TSFINV.NS       | Price:  460.55 | Trend:  10.03% | Mom:  -0.30% | Risk: LOW       
  SBFC.NS         | Price:   92.69 | Trend:   0.82% | Mom:   0.22% | Risk: LOW       
  TITAGARH.NS     | Price:  827.85 | Trend:  -2.32% | Mom:   1.32% | Risk: LOW       
  JYOTHYLAB.NS    | Price:  200.16 | Trend:   0.20% | Mom:   5.39% | Risk: LOW       
  ALIVUS.NS       | Price: 1135.90 | Trend:   4.30% | Mom:  -0.77% | Risk: LOW       
  OLECTRA.NS      | Price: 1349.00 | Trend:   0.18% | Mom:  -4.72% | Risk: LOW       
  GRINFRA.NS      | Price:  884.85 | Trend:  -2.54% | Mom:   0.80% | Risk: LOW       
  SANOFI.NS       | Price: 3371.30 | Trend:   2.47% | Mom:  -2.62% | Risk: LOW       
  EUREKAFORB.NS   | Price:  454.00 | Trend:  -1.37% | Mom:   2.90% | Risk: LOW       
  WAAREERTL.NS    | Price: 1008.10 | Trend:   2.52% | Mom:  -0.30% | Risk: LOW       
  PRUDENT.NS      | Price: 2888.80 | Trend:   1.22% | Mom:  -3.78% | Risk: LOW       
  VIKRAMSOLR.NS   | Price:  185.35 | Trend:  -6.32% | Mom:   0.90% | Risk: LOW       
  BSOFT.NS        | Price:  285.35 | Trend:  -6.17% | Mom:   6.38% | Risk: LOW       
  GRAPHITE.NS     | Price:  629.35 | Trend:  -5.01% | Mom:   5.43% | Risk: LOW       
  JKTYRE.NS       | Price:  391.90 | Trend:  -0.07% | Mom:  -5.32% | Risk: LOW       
  BLACKBUCK.NS    | Price:  560.35 | Trend:   3.10% | Mom:  -1.74% | Risk: LOW       
  SAFARI.NS       | Price: 1587.50 | Trend:   0.43% | Mom:  -1.31% | Risk: LOW       
  PVRINOX.NS      | Price:  994.70 | Trend:   1.20% | Mom:  -0.72% | Risk: LOW       
  JKLAKSHMI.NS    | Price:  579.00 | Trend:  -1.89% | Mom:   3.28% | Risk: LOW       
  EDELWEISS.NS    | Price:  118.05 | Trend:   0.88% | Mom:   0.71% | Risk: LOW       
  METROPOLIS.NS   | Price:  562.35 | Trend:   3.65% | Mom:  -0.67% | Risk: LOW       
  IXIGO.NS        | Price:  189.33 | Trend:   3.67% | Mom: -11.35% | Risk: LOW       
  VESUVIUS.NS     | Price:  462.95 | Trend:  -0.99% | Mom:   0.23% | Risk: LOW       
  WESTLIFE.NS     | Price:  497.75 | Trend:   5.81% | Mom:  -1.98% | Risk: LOW       
  STARCEMENT.NS   | Price:  206.15 | Trend:  -2.27% | Mom:   0.42% | Risk: LOW       
  GENUSPOWER.NS   | Price:  311.35 | Trend:  -1.67% | Mom:   0.60% | Risk: LOW       
  ALKYLAMINE.NS   | Price: 1827.30 | Trend:   2.22% | Mom:  -1.42% | Risk: LOW       
  SHAILY.NS       | Price: 2844.50 | Trend:  -0.01% | Mom:   1.68% | Risk: LOW       
  AVANTIFEED.NS   | Price:  981.90 | Trend:  -8.40% | Mom:   7.83% | Risk: LOW       
  IIFLCAPS.NS     | Price:  340.50 | Trend:  -0.20% | Mom:   0.46% | Risk: LOW       
  AEQUS.NS        | Price:  235.34 | Trend:   9.35% | Mom:  -8.12% | Risk: LOW       
  ASTRAMICRO.NS   | Price: 1745.40 | Trend:  13.67% | Mom:  -3.53% | Risk: LOW       
  TDPOWERSYS.NS   | Price: 1153.00 | Trend:  -5.74% | Mom:   6.76% | Risk: LOW       
  KPIGREEN.NS     | Price:  400.85 | Trend:  -2.11% | Mom:   1.06% | Risk: LOW       
  TRANSRAILL.NS   | Price:  486.20 | Trend:  -2.95% | Mom:  -0.23% | Risk: LOW       
  HONASA.NS       | Price:  453.40 | Trend:   7.76% | Mom:  -2.46% | Risk: LOW       
  VARROC.NS       | Price:  648.70 | Trend:   6.84% | Mom:  -0.38% | Risk: LOW       
  WABAG.NS        | Price: 2066.40 | Trend:  15.74% | Mom:  -5.98% | Risk: LOW       
  TI.NS           | Price:  444.35 | Trend:   1.31% | Mom:  -1.50% | Risk: LOW       
  DBREALTY.NS     | Price:  114.20 | Trend:  -1.19% | Mom:   1.22% | Risk: LOW       
  TCI.NS          | Price:  930.00 | Trend:   0.58% | Mom:  -2.47% | Risk: LOW       
  JSLL.NS         | Price:  565.00 | Trend:  -5.78% | Mom:   0.28% | Risk: LOW       
  ARVIND.NS       | Price:  520.70 | Trend:   1.88% | Mom:  -3.41% | Risk: LOW       
  APOLLO.NS       | Price:  398.55 | Trend:   0.10% | Mom:  -0.70% | Risk: LOW       
  RELIGARE.NS     | Price:  253.75 | Trend:   2.14% | Mom:  -6.76% | Risk: LOW       
  WEWORK.NS       | Price:  717.40 | Trend:  12.61% | Mom:  -2.73% | Risk: LOW       
  ESABINDIA.NS    | Price: 5783.50 | Trend:  -4.11% | Mom:   1.56% | Risk: LOW       
  GALAXYSURF.NS   | Price: 1919.00 | Trend:   2.27% | Mom:  -4.98% | Risk: LOW       
  MAHLIFE.NS      | Price:  374.00 | Trend:   7.62% | Mom:   0.84% | Risk: LOW       
  GPPL.NS         | Price:  148.89 | Trend:  -3.23% | Mom:  -0.92% | Risk: LOW       
  GRWRHITECH.NS   | Price: 6850.00 | Trend:   8.31% | Mom:  -1.64% | Risk: LOW       
  CERA.NS         | Price: 6180.00 | Trend:   3.32% | Mom:  -3.10% | Risk: LOW       
  BORORENEW.NS    | Price:  588.15 | Trend:   3.70% | Mom:  -1.08% | Risk: LOW       
  THOMASCOOK.NS   | Price:  103.03 | Trend:   0.70% | Mom:  -3.23% | Risk: LOW       
  AARTIPHARM.NS   | Price:  687.45 | Trend:   1.09% | Mom:  -1.72% | Risk: LOW       
  THANGAMAYL.NS   | Price: 6498.50 | Trend:  21.94% | Mom:  -4.25% | Risk: LOW       
  RUSTOMJEE.NS    | Price:  410.95 | Trend:   1.90% | Mom:  -1.64% | Risk: LOW       
  PNCINFRA.NS     | Price:  237.01 | Trend:   6.34% | Mom:  -1.01% | Risk: LOW       
  FDC.NS          | Price:  405.55 | Trend:   1.14% | Mom:  -4.83% | Risk: LOW       
  EPIGRAL.NS      | Price: 1131.00 | Trend:   0.42% | Mom:  10.59% | Risk: LOW       
  INOXGREEN.NS    | Price:  192.60 | Trend:   2.59% | Mom:  -5.86% | Risk: LOW       
  SFL.NS          | Price:  742.00 | Trend:   7.81% | Mom:  -0.73% | Risk: LOW       
  GANESHHOU.NS    | Price:  805.30 | Trend:   5.17% | Mom:  -2.12% | Risk: LOW       
  WELENT.NS       | Price:  606.10 | Trend:   8.69% | Mom:  -0.70% | Risk: LOW       
  RATEGAIN.NS     | Price:  908.90 | Trend:  10.68% | Mom:  -4.18% | Risk: LOW       
  EPL.NS          | Price:  234.35 | Trend:   3.79% | Mom:  -4.38% | Risk: LOW       
  AURIONPRO.NS    | Price:  827.25 | Trend:   0.02% | Mom:  -2.68% | Risk: LOW       
  EQUITASBNK.NS   | Price:   79.82 | Trend:   7.10% | Mom:   0.73% | Risk: LOW       
  CMSINFO.NS      | Price:  275.50 | Trend:  -5.28% | Mom:   4.42% | Risk: LOW       
  PGIL.NS         | Price: 1969.90 | Trend:   9.25% | Mom:  -0.04% | Risk: LOW       
  SYMPHONY.NS     | Price:  691.40 | Trend:  -0.71% | Mom:  -0.05% | Risk: LOW       
  QPOWER.NS       | Price: 1131.90 | Trend:  -2.35% | Mom:   2.06% | Risk: LOW       
  AHLUCONT.NS     | Price:  832.00 | Trend:   1.14% | Mom:  -2.44% | Risk: LOW       
  BAJAJELEC.NS    | Price:  326.35 | Trend:  -0.03% | Mom:  -0.43% | Risk: LOW       
  PARKHOSPS.NS    | Price:  279.95 | Trend:   0.78% | Mom:  -1.89% | Risk: LOW       
  PRICOLLTD.NS    | Price:  600.55 | Trend:   3.16% | Mom:  -3.56% | Risk: LOW       
  AVL.NS          | Price:  628.50 | Trend:   6.56% | Mom:  -3.49% | Risk: LOW       
  SUPRAJIT.NS     | Price:  486.30 | Trend:   4.63% | Mom:  -0.18% | Risk: LOW       
  VMART.NS        | Price:  770.05 | Trend:   6.74% | Mom:  -1.45% | Risk: LOW       
  SUBROS.NS       | Price:  792.05 | Trend:   2.72% | Mom:  -4.18% | Risk: LOW       
  AXISCADES.NS    | Price: 1573.10 | Trend: -12.76% | Mom:   2.22% | Risk: LOW       
  RALLIS.NS       | Price:  229.20 | Trend:  -2.24% | Mom:   2.73% | Risk: LOW       
  GOKEX.NS        | Price:  815.35 | Trend:   6.75% | Mom:  -3.59% | Risk: LOW       
  GULFOILLUB.NS   | Price:  981.80 | Trend:  -0.36% | Mom:  -8.50% | Risk: LOW       
  ASHAPURMIN.NS   | Price:  675.25 | Trend:  -0.40% | Mom:   6.95% | Risk: LOW       
  PILANIINVS.NS   | Price: 4361.70 | Trend:  -0.72% | Mom:  -0.55% | Risk: LOW       
  IMFA.NS         | Price: 1362.00 | Trend:  -3.40% | Mom:   0.17% | Risk: LOW       
  SUPRIYA.NS      | Price:  839.00 | Trend:  -4.48% | Mom:  -0.40% | Risk: LOW       
  PARAS.NS        | Price: 1213.00 | Trend:  12.70% | Mom:  -6.30% | Risk: LOW       
  GHCL.NS         | Price:  429.40 | Trend:  -1.44% | Mom:   1.86% | Risk: LOW       
  SAATVIKGL.NS    | Price:  438.50 | Trend:  -3.99% | Mom:   3.53% | Risk: LOW       
  MASFIN.NS       | Price:  315.85 | Trend:   1.02% | Mom:  -2.44% | Risk: LOW       
  TEXRAIL.NS      | Price:  112.28 | Trend:   1.53% | Mom:  -5.46% | Risk: LOW       
  SKIPPER.NS      | Price:  536.55 | Trend:   0.83% | Mom:   0.74% | Risk: LOW       
  STLTECH.NS      | Price:  532.40 | Trend:  -3.43% | Mom:   0.80% | Risk: LOW       
  ICIL.NS         | Price:  395.30 | Trend:   8.37% | Mom:  -7.52% | Risk: LOW       
  INDIGOPNTS.NS   | Price: 1057.40 | Trend:   4.42% | Mom:  -3.39% | Risk: LOW       
  TVSSCS.NS       | Price:  133.40 | Trend:   3.76% | Mom:  -4.22% | Risk: LOW       
  BANSALWIRE.NS   | Price:  336.00 | Trend:   5.54% | Mom:  -5.12% | Risk: LOW       
  AGI.NS          | Price:  675.55 | Trend:   3.48% | Mom:  -4.74% | Risk: LOW       
  GMMPFAUDLR.NS   | Price:  795.45 | Trend:  -0.20% | Mom:   3.66% | Risk: LOW       
  GOKULAGRO.NS    | Price:  211.36 | Trend:  -5.21% | Mom:   1.97% | Risk: LOW       
  FEDFINA.NS      | Price:  155.83 | Trend:   0.20% | Mom:   4.60% | Risk: LOW       
  KINGFA.NS       | Price: 5066.50 | Trend:  -2.02% | Mom:  -0.69% | Risk: LOW       
  KRN.NS          | Price: 1240.00 | Trend:   4.23% | Mom:   0.32% | Risk: LOW       
  DATAMATICS.NS   | Price:  842.35 | Trend:   4.83% | Mom:  -1.61% | Risk: LOW       
  EMIL.NS         | Price:  132.28 | Trend:  10.05% | Mom:  -1.07% | Risk: LOW       
  PTC.NS          | Price:  167.81 | Trend:  -9.07% | Mom:  -0.36% | Risk: LOW       
  RSYSTEMS.NS     | Price:  243.95 | Trend:  -3.74% | Mom:   3.83% | Risk: LOW       
  ZAGGLE.NS       | Price:  204.49 | Trend:  -2.19% | Mom:   1.39% | Risk: LOW       
  PDSL.NS         | Price:  361.85 | Trend:   9.61% | Mom:   0.51% | Risk: LOW       
  ENTERO.NS       | Price: 1203.50 | Trend:   1.76% | Mom:  -0.55% | Risk: LOW       
  SUNFLAG.NS      | Price:  355.30 | Trend:  -0.87% | Mom:   6.76% | Risk: LOW       
  JKIL.NS         | Price:  490.95 | Trend:  -0.33% | Mom:  -2.83% | Risk: LOW       
  CARERATING.NS   | Price: 1644.60 | Trend:  -0.59% | Mom:  -0.24% | Risk: LOW       
  ANUP.NS         | Price: 2117.20 | Trend:   1.85% | Mom:  -5.90% | Risk: LOW       
  NIITMTS.NS      | Price:  232.75 | Trend:   1.59% | Mom:  -4.75% | Risk: LOW       
  INNOVACAP.NS    | Price:  973.65 | Trend:   5.34% | Mom:   0.57% | Risk: LOW       
  NACLIND.NS      | Price:  209.84 | Trend:  11.70% | Mom:  -5.36% | Risk: LOW       
  SJS.NS          | Price: 2206.70 | Trend:   4.91% | Mom:  -0.07% | Risk: LOW       
  BOSCH-HCIL.NS   | Price: 1328.80 | Trend:  -2.32% | Mom:  -0.36% | Risk: LOW       
  INDIQUBE.NS     | Price:  171.97 | Trend:   3.84% | Mom:   0.24% | Risk: LOW       
  BANARISUG.NS    | Price: 3477.60 | Trend:  -2.03% | Mom:  -0.03% | Risk: LOW       
  SHILCTECH.NS    | Price: 4295.40 | Trend:   0.96% | Mom:  -0.07% | Risk: LOW       
  PACEDIGITK.NS   | Price:  201.35 | Trend:   2.87% | Mom:  -2.34% | Risk: LOW       
  HEIDELBERG.NS   | Price:  159.11 | Trend:   2.44% | Mom:   0.06% | Risk: LOW       
  HERITGFOOD.NS   | Price:  328.25 | Trend:   0.66% | Mom:   0.01% | Risk: LOW       
  ORIENTCEM.NS    | Price:  137.00 | Trend:   0.63% | Mom:  -1.10% | Risk: LOW       
  ORIENTELEC.NS   | Price:  177.90 | Trend:  -1.03% | Mom:   2.12% | Risk: LOW       
  ZOTA.NS         | Price: 1310.20 | Trend:   2.03% | Mom:  -6.53% | Risk: LOW       
  EIEL.NS         | Price:  223.30 | Trend:   7.68% | Mom:  -3.54% | Risk: LOW       
  HUBTOWN.NS      | Price:  205.67 | Trend:   0.50% | Mom:   1.79% | Risk: LOW       
  RAYMONDREL.NS   | Price:  662.25 | Trend:   6.75% | Mom:  -1.44% | Risk: LOW       
  JAMNAAUTO.NS    | Price:  132.64 | Trend:   4.46% | Mom:   0.22% | Risk: LOW       
  GUJALKALI.NS    | Price:  611.40 | Trend:  -4.60% | Mom:   5.02% | Risk: LOW       
  63MOONS.NS      | Price:  719.05 | Trend:   7.80% | Mom:   0.90% | Risk: LOW       
  KIRLOSIND.NS    | Price: 3790.00 | Trend:   5.95% | Mom:  -5.40% | Risk: LOW       
  SINDHUTRAD.NS   | Price:   25.57 | Trend:   0.45% | Mom:   1.39% | Risk: LOW       
  BOROLTD.NS      | Price:  236.38 | Trend:   2.58% | Mom:  -0.49% | Risk: LOW       
  RAYMOND.NS      | Price:  600.50 | Trend:   5.89% | Mom:  -1.61% | Risk: LOW       
  LUXIND.NS       | Price: 1235.00 | Trend:  -5.08% | Mom:   0.48% | Risk: LOW       
  MCLOUD.NS       | Price:   27.59 | Trend:   0.65% | Mom: -10.04% | Risk: LOW       
  EBGNG.NS        | Price:  555.45 | Trend:   9.44% | Mom: -13.25% | Risk: LOW       
  QUESS.NS        | Price:  293.95 | Trend:  19.16% | Mom:  -1.77% | Risk: LOW       
  GREENPLY.NS     | Price:  319.00 | Trend:  10.85% | Mom:  -0.39% | Risk: LOW       
  NPST.NS         | Price: 1525.00 | Trend:   6.31% | Mom:  -7.13% | Risk: LOW       
  NSIL.NS         | Price: 5513.00 | Trend:  -0.38% | Mom:   1.97% | Risk: LOW       
  GKENERGY.NS     | Price:  139.07 | Trend:   1.15% | Mom:  -2.15% | Risk: LOW       
  ROLEXRINGS.NS   | Price:  141.50 | Trend:  -1.72% | Mom:   0.26% | Risk: LOW       
  UNICHEMLAB.NS   | Price:  544.95 | Trend:  21.07% | Mom:  -4.85% | Risk: LOW       
  MSTCLTD.NS      | Price:  584.15 | Trend:   1.08% | Mom: -10.92% | Risk: LOW       
  JUBLCPL.NS      | Price: 1906.40 | Trend:  -0.12% | Mom: -10.98% | Risk: LOW       
  SUNCLAY.NS      | Price: 1350.50 | Trend:  -0.17% | Mom:  -1.15% | Risk: LOW       
  RPEL.NS         | Price: 1250.00 | Trend:  11.38% | Mom:  -4.30% | Risk: LOW       
  PITTIENG.NS     | Price:  927.65 | Trend:  -2.41% | Mom:  -0.18% | Risk: LOW       
  FOSECOIND.NS    | Price: 5094.50 | Trend:   0.26% | Mom:  -0.03% | Risk: LOW       
  BHAGCHEM.NS     | Price:  268.05 | Trend:   0.92% | Mom:  -5.91% | Risk: LOW       
  NAVNETEDUL.NS   | Price:  143.35 | Trend:   0.16% | Mom:  -4.36% | Risk: LOW       
  GREENPANEL.NS   | Price:  196.00 | Trend:   1.42% | Mom:  -0.07% | Risk: LOW       
  PARAGMILK.NS    | Price:  222.58 | Trend:  -1.95% | Mom:  -0.93% | Risk: LOW       
