NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-10 03:42:17

BUY SIGNALS (1033):
  RELIANCE.NS     | Price: 1334.80 | Entry:  1308.1 | Target: 1449.23 | Risk: LOW       
  RANASUG.NS      | Price:   12.80 | Entry:   12.54 | Target:   14.87 | Risk: LOW       
  AKSHARCHEM.NS   | Price:  278.23 | Entry:  272.67 | Target:  355.19 | Risk: LOW       
  AAREYDRUGS.NS   | Price:   83.89 | Entry:   82.21 | Target:   97.93 | Risk: LOW       
  NATCAPSUQ.NS    | Price:  163.00 | Entry:  159.74 | Target:  209.82 | Risk: LOW       
  SADBHAV.NS      | Price:    8.87 | Entry:    8.69 | Target:   11.52 | Risk: LOW       
  GULFPETRO.NS    | Price:   57.00 | Entry:   55.86 | Target:   71.97 | Risk: LOW       
  ALUWIND.NS      | Price:   49.20 | Entry:   48.22 | Target:   61.45 | Risk: LOW       
  ARCHIDPLY.NS    | Price:   96.50 | Entry:   94.57 | Target:  118.44 | Risk: LOW       
  CENTEXT.NS      | Price:   23.47 | Entry:    23.0 | Target:   28.88 | Risk: LOW       
  TAINWALCHM.NS   | Price:  207.00 | Entry:  202.86 | Target:  257.46 | Risk: LOW       
  SIKKO.NS        | Price:    6.20 | Entry:    6.08 | Target:    7.70 | Risk: LOW       
  KESORAMIND.NS   | Price:   12.74 | Entry:   12.49 | Target:   15.45 | Risk: LOW       
  DTIL.NS         | Price:  136.79 | Entry:  134.05 | Target:  159.36 | Risk: LOW       
  PURVFLEXI.NS    | Price:   50.05 | Entry:   49.05 | Target:   57.98 | Risk: LOW       
  MANAKALUCO.NS   | Price:   43.41 | Entry:   42.54 | Target:   53.23 | Risk: LOW       
  LAL.NS          | Price:    8.99 | Entry:    8.81 | Target:   12.50 | Risk: LOW       
  KORE.NS         | Price:  170.50 | Entry:  167.09 | Target:  230.43 | Risk: LOW       
  SUPERHOUSE.NS   | Price:  159.50 | Entry:  156.31 | Target:  200.46 | Risk: LOW       
  CORALFINAC.NS   | Price:   34.00 | Entry:   33.32 | Target:   46.15 | Risk: LOW       
  CANARYS.NS      | Price:   23.70 | Entry:   23.23 | Target:   29.40 | Risk: LOW       
  IVP.NS          | Price:  177.14 | Entry:   173.6 | Target:  212.52 | Risk: LOW       
  QMSMEDI.NS      | Price:  113.30 | Entry:  111.03 | Target:  142.03 | Risk: LOW       
  ENSER.NS        | Price:   15.50 | Entry:   15.19 | Target:   21.59 | Risk: LOW       
  MAHESHWARI.NS   | Price:   74.90 | Entry:    73.4 | Target:   84.29 | Risk: LOW       
  VR.NS           | Price:  144.65 | Entry:  141.76 | Target:  159.56 | Risk: LOW       
  SIGIND.NS       | Price:   68.12 | Entry:   66.76 | Target:   89.47 | Risk: LOW       
  HINDCON.NS      | Price:   22.90 | Entry:   22.44 | Target:   28.39 | Risk: LOW       
  MAGNUM.NS       | Price:   19.89 | Entry:   19.49 | Target:   25.09 | Risk: LOW       
  SHREEOSFM.NS    | Price:   60.00 | Entry:    58.8 | Target:   73.11 | Risk: LOW       
  AIROLAM.NS      | Price:   93.00 | Entry:   91.14 | Target:  109.79 | Risk: LOW       
  GLOBALPET.NS    | Price:  162.00 | Entry:  158.76 | Target:  174.75 | Risk: LOW       
  ALPHAGEO.NS     | Price:  230.00 | Entry:   225.4 | Target:  302.51 | Risk: LOW       
  GVPTECH.NS      | Price:    7.05 | Entry:    6.91 | Target:    8.53 | Risk: LOW       
  RPPL.NS         | Price:   25.86 | Entry:   25.34 | Target:   33.38 | Risk: LOW       
  SHEETAL.NS      | Price:  335.35 | Entry:  328.64 | Target:  379.65 | Risk: LOW       
  HPIL.NS         | Price:  129.45 | Entry:  126.86 | Target:  160.56 | Risk: LOW       
  SLONE.NS        | Price:  145.00 | Entry:   142.1 | Target:  172.12 | Risk: LOW       
  STEELCITY.NS    | Price:   83.00 | Entry:   81.34 | Target:   97.69 | Risk: LOW       
  BTML.NS         | Price:    8.20 | Entry:    8.04 | Target:   11.12 | Risk: LOW       
  MASTER.NS       | Price:  497.00 | Entry:  487.06 | Target:  560.79 | Risk: LOW       
  AUSOMENT.NS     | Price:  134.01 | Entry:  131.33 | Target:  168.61 | Risk: LOW       
  GTL.NS          | Price:    7.94 | Entry:    7.78 | Target:    9.35 | Risk: LOW       
  GREENCHEF.NS    | Price:   51.75 | Entry:   50.71 | Target:   58.00 | Risk: LOW       
  SMARTLINK.NS    | Price:  209.05 | Entry:  204.87 | Target:  258.84 | Risk: LOW       
  JOCIL.NS        | Price:  153.50 | Entry:  150.43 | Target:  183.12 | Risk: LOW       
  URBAN.NS        | Price:  145.35 | Entry:  142.44 | Target:  174.71 | Risk: LOW       
  MCL.NS          | Price:   59.14 | Entry:   57.96 | Target:   71.52 | Risk: LOW       
  BALPHARMA.NS    | Price:   89.45 | Entry:   87.66 | Target:  103.20 | Risk: LOW       
  LAMBODHARA.NS   | Price:  115.99 | Entry:  113.67 | Target:  134.03 | Risk: LOW       
  LOYALTEX.NS     | Price:  215.00 | Entry:   210.7 | Target:  266.73 | Risk: LOW       
  SHAHALLOYS.NS   | Price:   70.79 | Entry:   69.37 | Target:   85.23 | Risk: LOW       
  SECMARK.NS      | Price:  127.15 | Entry:  124.61 | Target:  153.47 | Risk: LOW       
  ZENITHEXPO.NS   | Price:  237.00 | Entry:  232.26 | Target:  279.21 | Risk: LOW       
  ARTNIRMAN.NS    | Price:   44.90 | Entry:    44.0 | Target:   56.68 | Risk: LOW       
  TARMAT.NS       | Price:   53.50 | Entry:   52.43 | Target:   62.93 | Risk: LOW       
  SCML.NS         | Price:   83.00 | Entry:   81.34 | Target:   99.50 | Risk: LOW       
  OMFURN.NS       | Price:   59.95 | Entry:   58.75 | Target:   69.00 | Risk: LOW       
  DCG.NS          | Price:   55.65 | Entry:   54.54 | Target:   63.69 | Risk: LOW       
  MAXPOSURE.NS    | Price:   34.35 | Entry:   33.66 | Target:   38.39 | Risk: LOW       
  PAR.NS          | Price:  107.10 | Entry:  104.96 | Target:  132.11 | Risk: LOW       
  RELIABLE.NS     | Price:  148.59 | Entry:  145.62 | Target:  181.93 | Risk: LOW       
  AKSHOPTFBR.NS   | Price:    6.85 | Entry:    6.71 | Target:    7.79 | Risk: LOW       
  BEACON.NS       | Price:   91.95 | Entry:   90.11 | Target:  111.20 | Risk: LOW       
  SURYALAXMI.NS   | Price:   62.69 | Entry:   61.44 | Target:   79.59 | Risk: LOW       
  MAHICKRA.NS     | Price:  275.00 | Entry:   269.5 | Target:  322.34 | Risk: LOW       
  PALASHSECU.NS   | Price:   98.00 | Entry:   96.04 | Target:  116.71 | Risk: LOW       
  TOTAL.NS        | Price:   68.70 | Entry:   67.33 | Target:   90.34 | Risk: LOW       
  VAISHALI.NS     | Price:    8.25 | Entry:    8.08 | Target:   10.64 | Risk: LOW       
  SIL.NS          | Price:   17.09 | Entry:   16.75 | Target:   19.57 | Risk: LOW       
  SPLIL.NS        | Price:   32.69 | Entry:   32.04 | Target:   39.84 | Risk: LOW       
  MARC.NS         | Price:  131.15 | Entry:  128.53 | Target:  173.70 | Risk: LOW       
  PIONEEREMB.NS   | Price:   23.93 | Entry:   23.45 | Target:   30.65 | Risk: LOW       
  KEL.NS          | Price:   84.35 | Entry:   82.66 | Target:  101.15 | Risk: LOW       
  CAPTRUST.NS     | Price:   20.32 | Entry:   19.91 | Target:   26.48 | Risk: LOW       
  PARAGON.NS      | Price:   49.90 | Entry:    48.9 | Target:   55.13 | Risk: LOW       
  LPDC.NS         | Price:    6.55 | Entry:    6.42 | Target:    8.34 | Risk: LOW       
  ROXHITECH.NS    | Price:   48.40 | Entry:   47.43 | Target:   66.15 | Risk: LOW       
  DIGJAMLMTD.NS   | Price:   47.81 | Entry:   46.85 | Target:   63.83 | Risk: LOW       
  BVCL.NS         | Price:   42.00 | Entry:   41.16 | Target:   49.97 | Risk: LOW       
  HISARMETAL.NS   | Price:  164.90 | Entry:   161.6 | Target:  193.55 | Risk: LOW       
  JHS.NS          | Price:    7.97 | Entry:    7.81 | Target:    9.89 | Risk: LOW       
  FONEBOX.NS      | Price:   98.10 | Entry:   96.14 | Target:  113.67 | Risk: LOW       
  SONAMAC.NS      | Price:   34.55 | Entry:   33.86 | Target:   39.89 | Risk: LOW       
  TGL.NS          | Price:   20.75 | Entry:   20.34 | Target:   27.61 | Risk: LOW       
  CLSL.NS         | Price:   69.00 | Entry:   67.62 | Target:   81.18 | Risk: LOW       
  KONSTELEC.NS    | Price:   62.60 | Entry:   61.35 | Target:   76.37 | Risk: LOW       
  SANGANI.NS      | Price:   45.00 | Entry:    44.1 | Target:   48.70 | Risk: LOW       
  CTE.NS          | Price:   37.50 | Entry:   36.75 | Target:   49.26 | Risk: LOW       
  SRIVASAVI.NS    | Price:   90.00 | Entry:    88.2 | Target:  104.71 | Risk: LOW       
  ONDOOR.NS       | Price:  252.00 | Entry:  246.96 | Target:  357.96 | Risk: LOW       
  PULZ.NS         | Price:   25.90 | Entry:   25.38 | Target:   27.92 | Risk: LOW       
  ARABIAN.NS      | Price:   89.65 | Entry:   87.86 | Target:  102.35 | Risk: LOW       
  SECURKLOUD.NS   | Price:   19.66 | Entry:   19.27 | Target:   23.95 | Risk: LOW       
  PARASPETRO.NS   | Price:    2.58 | Entry:    2.53 | Target:    3.32 | Risk: LOW       
  MARCO.NS        | Price:   33.50 | Entry:   32.83 | Target:   38.95 | Risk: LOW       
  ATLASCYCLE.NS   | Price:   99.70 | Entry:   97.71 | Target:  114.85 | Risk: LOW       
  SHEKHAWATI.NS   | Price:   14.39 | Entry:    14.1 | Target:   19.02 | Risk: LOW       
  ANSALAPI.NS     | Price:    3.54 | Entry:    3.47 | Target:    3.86 | Risk: LOW       
  GATECH.NS       | Price:    0.69 | Entry:    0.68 | Target:    0.95 | Risk: LOW       
  SWASTIK.NS      | Price:   19.25 | Entry:   18.86 | Target:   21.37 | Risk: LOW       
  DURLAX.NS       | Price:   56.85 | Entry:   55.71 | Target:   70.76 | Risk: LOW       
  GSS.NS          | Price:   14.60 | Entry:   14.31 | Target:   18.24 | Risk: LOW       
  KARMAENG.NS     | Price:   42.03 | Entry:   41.19 | Target:   52.72 | Risk: LOW       
  ICDSLTD.NS      | Price:   42.23 | Entry:   41.39 | Target:   53.69 | Risk: LOW       
  MANUGRAPH.NS    | Price:   16.14 | Entry:   15.82 | Target:   20.50 | Risk: LOW       
  PRESSTONIC.NS   | Price:   34.35 | Entry:   33.66 | Target:   43.14 | Risk: LOW       
  SHIVAMILLS.NS   | Price:   67.80 | Entry:   66.44 | Target:   83.39 | Risk: LOW       
  BABAFP.NS       | Price:   25.00 | Entry:    24.5 | Target:   27.41 | Risk: LOW       
  HBSL.NS         | Price:   56.54 | Entry:   55.41 | Target:   72.42 | Risk: LOW       
  BMETRICS.NS     | Price:   38.50 | Entry:   37.73 | Target:   42.54 | Risk: LOW       
  ADROITINFO.NS   | Price:    9.92 | Entry:    9.72 | Target:   12.65 | Risk: LOW       
  RCDL.NS         | Price:   29.90 | Entry:    29.3 | Target:   38.26 | Risk: LOW       
  KHAITANLTD.NS   | Price:  165.00 | Entry:   161.7 | Target:  210.42 | Risk: LOW       
  21STCENMGM.NS   | Price:   43.37 | Entry:    42.5 | Target:   48.35 | Risk: LOW       
  LASA.NS         | Price:    8.45 | Entry:    8.28 | Target:   10.59 | Risk: LOW       
  RULKA.NS        | Price:  110.00 | Entry:   107.8 | Target:  139.21 | Risk: LOW       
  UCL.NS          | Price:  218.95 | Entry:  214.57 | Target:  243.04 | Risk: LOW       
  SUPERSPIN.NS    | Price:    6.36 | Entry:    6.23 | Target:    6.93 | Risk: LOW       
  MASKINVEST.NS   | Price:  157.00 | Entry:  153.86 | Target:  180.86 | Risk: LOW       
  PROLIFE.NS      | Price:   78.65 | Entry:   77.08 | Target:   82.63 | Risk: LOW       
  GANGAFORGE.NS   | Price:    2.15 | Entry:    2.11 | Target:    2.60 | Risk: LOW       
  ABMINTLLTD.NS   | Price:   44.90 | Entry:    44.0 | Target:   63.81 | Risk: LOW       
  PRECISION.NS    | Price:    8.50 | Entry:    8.33 | Target:   10.52 | Risk: LOW       
  AMBICAAGAR.NS   | Price:   25.47 | Entry:   24.96 | Target:   29.54 | Risk: LOW       
  MOHITIND.NS     | Price:   27.01 | Entry:   26.47 | Target:   36.24 | Risk: LOW       
  JFLLIFE.NS      | Price:   13.65 | Entry:   13.38 | Target:   16.92 | Risk: LOW       
  VIJIFIN.NS      | Price:   11.25 | Entry:   11.03 | Target:   12.26 | Risk: LOW       
  SIGNORIA.NS     | Price:  166.50 | Entry:  163.17 | Target:  186.25 | Risk: LOW       
  KEEPLEARN.NS    | Price:    2.05 | Entry:    2.01 | Target:    3.03 | Risk: LOW       
  NEXTMEDIA.NS    | Price:    4.04 | Entry:    3.96 | Target:    5.04 | Risk: LOW       
  BOHRAIND.NS     | Price:   15.23 | Entry:   14.93 | Target:   20.57 | Risk: LOW       
  TIMESCAN.NS     | Price:   42.00 | Entry:   41.16 | Target:   47.50 | Risk: LOW       
  NKIND.NS        | Price:   66.59 | Entry:   65.26 | Target:   90.30 | Risk: LOW       
  LAXMICOT.NS     | Price:   15.07 | Entry:   14.77 | Target:   19.22 | Risk: LOW       
  SATIPOLY.NS     | Price:   48.00 | Entry:   47.04 | Target:   58.23 | Risk: LOW       
  WILLAMAGOR.NS   | Price:   29.80 | Entry:    29.2 | Target:   38.00 | Risk: LOW       
  KAUSHALYA.NS    | Price:  943.70 | Entry:  924.83 | Target: 1128.40 | Risk: LOW       
  VERA.NS         | Price:   78.25 | Entry:   76.69 | Target:   82.79 | Risk: LOW       
  ROLLT.NS        | Price:    3.26 | Entry:    3.19 | Target:    4.03 | Risk: LOW       
  TGBHOTELS.NS    | Price:    9.26 | Entry:    9.07 | Target:   13.08 | Risk: LOW       
  ASPIRE.NS       | Price:   14.75 | Entry:   14.46 | Target:   17.29 | Risk: LOW       
  YUDIZ.NS        | Price:   26.20 | Entry:   25.68 | Target:   31.56 | Risk: LOW       
  HAVISHA.NS      | Price:    1.51 | Entry:    1.48 | Target:    2.01 | Risk: LOW       
  EASTSILK.NS     | Price:   66.15 | Entry:   64.83 | Target:   85.50 | Risk: LOW       
  SPRL.NS         | Price:  101.95 | Entry:   99.91 | Target:  111.65 | Risk: LOW       
  MANDEEP.NS      | Price:   20.90 | Entry:   20.48 | Target:   22.95 | Risk: LOW       
  SUPREMEENG.NS   | Price:    2.29 | Entry:    2.24 | Target:    2.48 | Risk: LOW       
  ANKITMETAL.NS   | Price:    1.62 | Entry:    1.59 | Target:    2.04 | Risk: LOW       
  GTECJAINX.NS    | Price:   33.10 | Entry:   32.44 | Target:   39.01 | Risk: LOW       
  SANWARIA.NS     | Price:    0.21 | Entry:    0.21 | Target:    0.27 | Risk: LOW       
  VCL.NS          | Price:    1.40 | Entry:    1.37 | Target:    1.72 | Risk: LOW       
  MARINETRAN.NS   | Price:   14.80 | Entry:    14.5 | Target:   15.07 | Risk: LOW       
  NIRAJISPAT.NS   | Price:  216.00 | Entry:  211.68 | Target:  237.33 | Risk: LOW       
  SUNREST.NS      | Price:   40.50 | Entry:   39.69 | Target:   44.75 | Risk: LOW       
  QFIL.NS         | Price:   62.80 | Entry:   61.54 | Target:   63.80 | Risk: LOW       
  TIJARIA.NS      | Price:    5.37 | Entry:    5.26 | Target:    7.48 | Risk: LOW       
  SILLYMONKS.NS   | Price:   16.97 | Entry:   16.63 | Target:   22.87 | Risk: LOW       
  IMPEXFERRO.NS   | Price:    3.32 | Entry:    3.25 | Target:    3.69 | Risk: LOW       
  MTEDUCARE.NS    | Price:    2.08 | Entry:    2.04 | Target:    2.83 | Risk: LOW       
  UMESLTD.NS      | Price:    5.68 | Entry:    5.57 | Target:    6.96 | Risk: LOW       
  VIVO.NS         | Price:  114.05 | Entry:  111.77 | Target:  127.16 | Risk: LOW       
  WINSOME.NS      | Price:  836.67 | Entry:  819.93 | Target:  889.05 | Risk: LOW       
  SABAR.NS        | Price:    6.55 | Entry:    6.42 | Target:    7.84 | Risk: LOW       
  FALCONTECH.NS   | Price:   12.35 | Entry:    12.1 | Target:   14.98 | Risk: LOW       
  LAKPRE.NS       | Price:    5.20 | Entry:     5.1 | Target:    6.46 | Risk: LOW       
  BGLOBAL.NS      | Price:    3.27 | Entry:     3.2 | Target:    3.51 | Risk: LOW       
  ORTEL.NS        | Price:    2.33 | Entry:    2.28 | Target:    2.98 | Risk: LOW       
  CLCIND.NS       | Price:   56.43 | Entry:    55.3 | Target:   65.50 | Risk: LOW       

HOLD SIGNALS (886):
  ICICIBANK.NS    | Price: 1421.00 | Trend:   3.84% | Mom:   0.01% | Risk: LOW       
  ITC.NS          | Price:  286.10 | Trend:   0.42% | Mom:   0.93% | Risk: LOW       
  KOTAKBANK.NS    | Price:  390.75 | Trend:   0.31% | Mom:   1.93% | Risk: LOW       
  SUNPHARMA.NS    | Price: 1945.00 | Trend:   3.13% | Mom:   0.20% | Risk: LOW       
  AXISBANK.NS     | Price: 1238.00 | Trend:  -4.90% | Mom:   0.87% | Risk: LOW       
  BEL.NS          | Price:  401.00 | Trend:  -1.78% | Mom:  -0.99% | Risk: LOW       
  ADANIENT.NS     | Price: 3020.00 | Trend:  -0.94% | Mom:  -0.21% | Risk: LOW       
  TATASTEEL.NS    | Price:  187.55 | Trend:  -2.27% | Mom:   2.67% | Risk: LOW       
  TMPV.NS         | Price:  347.00 | Trend:  -1.65% | Mom:   7.16% | Risk: LOW       
  SBILIFE.NS      | Price: 1855.50 | Trend:   2.46% | Mom:   0.11% | Risk: LOW       
  VEDL.NS         | Price:  278.85 | Trend:  -1.70% | Mom:   5.37% | Risk: LOW       
  DLF.NS          | Price:  642.00 | Trend:   2.38% | Mom:   0.75% | Risk: LOW       
  TRENT.NS        | Price: 2997.00 | Trend:   0.32% | Mom:   4.25% | Risk: LOW       
  IRFC.NS         | Price:   88.75 | Trend:  -3.50% | Mom:   1.29% | Risk: LOW       
  BANKBARODA.NS   | Price:  250.70 | Trend:  -3.10% | Mom:   1.72% | Risk: LOW       
  SOLARINDS.NS    | Price: 18650.00 | Trend:   2.57% | Mom:   0.21% | Risk: LOW       
  TATAPOWER.NS    | Price:  380.55 | Trend:  -1.67% | Mom:   1.64% | Risk: LOW       
  TORNTPHARM.NS   | Price: 4924.00 | Trend:   4.18% | Mom:  -0.76% | Risk: LOW       
  GODREJCP.NS     | Price: 1050.00 | Trend:   0.39% | Mom:  -0.90% | Risk: LOW       
  HDFCAMC.NS      | Price: 2545.00 | Trend:  -2.51% | Mom:   1.57% | Risk: LOW       
  MAXHEALTH.NS    | Price: 1070.00 | Trend:  -0.37% | Mom:  -0.96% | Risk: LOW       
  TATACONSUM.NS   | Price: 1082.30 | Trend:  -2.18% | Mom:  -0.52% | Risk: LOW       
  POLYCAB.NS      | Price: 9218.00 | Trend:  -2.00% | Mom:   3.17% | Risk: LOW       
  CGPOWER.NS      | Price:  879.00 | Trend:  -3.56% | Mom:   1.30% | Risk: LOW       
  ADANIENSOL.NS   | Price: 1630.10 | Trend:   2.32% | Mom:  -4.24% | Risk: LOW       
  APOLLOHOSP.NS   | Price: 8945.00 | Trend:   3.21% | Mom:   0.94% | Risk: LOW       
  INDHOTEL.NS     | Price:  731.00 | Trend:   2.41% | Mom:   0.49% | Risk: LOW       
  DRREDDY.NS      | Price: 1172.00 | Trend:  -6.29% | Mom:   1.76% | Risk: LOW       
  SHREECEM.NS     | Price: 26010.00 | Trend:   1.06% | Mom:  -3.04% | Risk: LOW       
  IDBI.NS         | Price:   84.22 | Trend:   2.36% | Mom:  -0.84% | Risk: LOW       
  GMRAIRPORT.NS   | Price:  107.20 | Trend:  -0.41% | Mom:  -0.16% | Risk: LOW       
  ZYDUSLIFE.NS    | Price: 1114.20 | Trend:   0.24% | Mom:   0.13% | Risk: LOW       
  ICICIGI.NS      | Price: 1639.00 | Trend:  -5.62% | Mom:   1.24% | Risk: LOW       
  HINDPETRO.NS    | Price:  393.05 | Trend:  -0.08% | Mom:   3.14% | Risk: LOW       
  WAAREEENER.NS   | Price: 2717.00 | Trend:  -6.03% | Mom:   0.56% | Risk: LOW       
  BAJAJHFL.NS     | Price:   85.79 | Trend:  -0.63% | Mom:   1.90% | Risk: LOW       
  LUPIN.NS        | Price: 2363.50 | Trend:  -0.08% | Mom:  -1.37% | Risk: LOW       
  JSWENERGY.NS    | Price:  564.40 | Trend:   0.16% | Mom:   1.26% | Risk: LOW       
  ICICIPRULI.NS   | Price:  501.05 | Trend:   0.97% | Mom:   0.10% | Risk: LOW       
  BHARTIHEXA.NS   | Price: 1538.80 | Trend:   1.25% | Mom:  -3.23% | Risk: LOW       
  SRF.NS          | Price: 2615.00 | Trend:  -3.97% | Mom:  -0.10% | Risk: LOW       
  BHEL.NS         | Price:  405.20 | Trend:   1.01% | Mom:  -2.90% | Risk: LOW       
  POWERINDIA.NS   | Price: 32600.00 | Trend:  -3.14% | Mom:   1.67% | Risk: LOW       
  GVT&D.NS        | Price: 4299.00 | Trend:  -8.40% | Mom:   3.41% | Risk: LOW       
  RVNL.NS         | Price:  233.38 | Trend:   0.25% | Mom:   3.94% | Risk: LOW       
  PRESTIGE.NS     | Price: 1584.80 | Trend:   1.66% | Mom:  -2.41% | Risk: LOW       
  FORTIS.NS       | Price:  955.15 | Trend:  -0.21% | Mom:   1.33% | Risk: LOW       
  OIL.NS          | Price:  442.80 | Trend:   0.82% | Mom:  -1.55% | Risk: LOW       
  ATGL.NS         | Price:  657.55 | Trend:  -6.91% | Mom:   0.72% | Risk: LOW       
  GICRE.NS        | Price:  357.20 | Trend:  -2.47% | Mom:  -0.74% | Risk: LOW       
  VMM.NS          | Price:  108.72 | Trend:  -5.72% | Mom:   0.63% | Risk: LOW       
  NMDC.NS         | Price:   84.92 | Trend:  -1.82% | Mom:   1.63% | Risk: LOW       
  ALKEM.NS        | Price: 5620.00 | Trend:   2.23% | Mom:   0.50% | Risk: LOW       
  PATANJALI.NS    | Price:  357.50 | Trend:  -9.77% | Mom:   5.88% | Risk: LOW       
  LTF.NS          | Price:  308.00 | Trend:   2.78% | Mom:   0.97% | Risk: LOW       
  JSL.NS          | Price:  734.65 | Trend:   3.84% | Mom:  -0.16% | Risk: LOW       
  OBEROIRLTY.NS   | Price: 1775.00 | Trend:   0.06% | Mom:  -2.37% | Risk: LOW       
  FACT.NS         | Price:  839.40 | Trend:  -3.13% | Mom:   4.18% | Risk: LOW       
  TIINDIA.NS      | Price: 2772.00 | Trend:  -7.27% | Mom:   0.24% | Risk: LOW       
  MOTILALOFS.NS   | Price:  870.00 | Trend:  -4.70% | Mom:  -0.22% | Risk: LOW       
