NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-24 23:09:38

BUY SIGNALS (653):
  HDFCBANK.NS     | Price:  737.25 | Entry:   722.5 | Target:  799.41 | Risk: LOW       
  SUDARSCHEM.NS   | Price: 1236.90 | Trend:   7.51% | Mom:  -2.01% | Risk: LOW       
  INDIASHLTR.NS   | Price:  667.15 | Trend:  -4.13% | Mom:  -0.68% | Risk: LOW       
  BIRLACORPN.NS   | Price:  839.95 | Trend:  -5.55% | Mom:   0.36% | Risk: LOW       
  UJJIVANSFB.NS   | Price:   66.01 | Trend:  -3.09% | Mom:   2.95% | Risk: LOW       
  HCG.NS          | Price:  712.70 | Trend:   2.48% | Mom:   0.02% | Risk: LOW       
  NESCO.NS        | Price: 1078.50 | Trend:   1.77% | Mom:  -1.68% | Risk: LOW       
  HAPPYFORGE.NS   | Price: 2099.80 | Trend:   4.30% | Mom:  -6.95% | Risk: LOW       
  KRBL.NS         | Price:  404.85 | Trend:   4.47% | Mom:  -5.74% | Risk: LOW       
  VARROC.NS       | Price:  836.50 | Trend:   6.55% | Mom:  -0.35% | Risk: LOW       
  BLUESTONE.NS    | Price:  855.50 | Trend:   5.17% | Mom:  -2.16% | Risk: LOW       
  WABAG.NS        | Price: 2048.70 | Trend:   1.03% | Mom:  -3.86% | Risk: LOW       
  LLOYDSENT.NS    | Price:   74.15 | Trend:  -2.05% | Mom:   5.28% | Risk: LOW       
  ALOKINDS.NS     | Price:    7.64 | Trend: -25.12% | Mom:   3.10% | Risk: LOW       
  DBREALTY.NS     | Price:  101.48 | Trend:  -5.31% | Mom:   2.24% | Risk: LOW       
  POWERMECH.NS    | Price: 2453.50 | Trend:  -1.52% | Mom:   1.03% | Risk: LOW       
  JAIBALAJI.NS    | Price:   66.78 | Trend:   1.99% | Mom:  -2.79% | Risk: LOW       
  SAREGAMA.NS     | Price:  507.00 | Trend:  -0.07% | Mom:   1.29% | Risk: LOW       
  JSLL.NS         | Price:  524.30 | Trend:  -0.80% | Mom:   4.50% | Risk: LOW       
  CORONA.NS       | Price: 2163.40 | Trend:   2.23% | Mom:  -1.54% | Risk: LOW       
  MANORAMA.NS     | Price: 1929.40 | Trend:   6.81% | Mom:  -7.79% | Risk: LOW       
  ARVIND.NS       | Price:  548.25 | Trend:   1.23% | Mom:  -3.95% | Risk: LOW       
  APOLLO.NS       | Price:  404.60 | Trend:   3.10% | Mom:  -4.17% | Risk: LOW       
  RELIGARE.NS     | Price:  251.77 | Trend:   1.99% | Mom:  -1.90% | Risk: LOW       
  WEWORK.NS       | Price:  668.50 | Trend:  -3.97% | Mom:  -0.92% | Risk: LOW       
  VOLTAMP.NS      | Price: 10799.00 | Trend:   4.58% | Mom:  -2.44% | Risk: LOW       
  GALAXYSURF.NS   | Price: 2222.00 | Trend:   4.03% | Mom:  -1.33% | Risk: LOW       
  OSWALPUMPS.NS   | Price:  284.25 | Trend:  -8.36% | Mom:   0.53% | Risk: LOW       
  NETWORK18.NS    | Price:   27.14 | Trend:  -4.87% | Mom:   0.82% | Risk: LOW       
  KALPATARU.NS    | Price:  272.55 | Trend:  -1.71% | Mom:   2.33% | Risk: LOW       
  GSFC.NS         | Price:  155.34 | Trend:   0.56% | Mom:   0.19% | Risk: LOW       
  GARFIBRES.NS    | Price:  787.15 | Trend:   0.49% | Mom:  -3.37% | Risk: LOW       
  DBL.NS          | Price:  413.55 | Trend:  -0.43% | Mom:   5.49% | Risk: LOW       
  THOMASCOOK.NS   | Price:  105.12 | Trend:  -0.14% | Mom:  -3.67% | Risk: LOW       
  SUDEEPPHRM.NS   | Price: 1199.60 | Trend:  11.97% | Mom:  -6.08% | Risk: LOW       
  THANGAMAYL.NS   | Price: 5317.00 | Trend:  -4.03% | Mom:   3.89% | Risk: LOW       
  RUSTOMJEE.NS    | Price:  365.75 | Trend:  -3.39% | Mom:   3.80% | Risk: LOW       
  REDTAPE.NS      | Price:  121.10 | Trend:  -2.66% | Mom:   3.89% | Risk: LOW       
  TMB.NS          | Price:  921.40 | Trend:   5.38% | Mom:  -0.09% | Risk: LOW       
  INOXGREEN.NS    | Price:  174.81 | Trend:  -2.23% | Mom:  -0.54% | Risk: LOW       
  GANESHHOU.NS    | Price:  746.10 | Trend:  -4.89% | Mom:  -0.63% | Risk: LOW       
  RTNINDIA.NS     | Price:   27.45 | Trend:  -8.37% | Mom:  -0.58% | Risk: LOW       
  WELENT.NS       | Price:  774.00 | Trend:  16.36% | Mom:  -1.13% | Risk: LOW       
  RAYMONDLSL.NS   | Price:  677.45 | Trend:  -3.71% | Mom:   1.04% | Risk: LOW       
  RATEGAIN.NS     | Price:  851.80 | Trend:  -6.40% | Mom:   1.24% | Risk: LOW       
  MIDHANI.NS      | Price:  416.20 | Trend:  -0.36% | Mom:  -9.99% | Risk: LOW       
  AURIONPRO.NS    | Price:  689.40 | Trend:  -4.73% | Mom:   3.98% | Risk: LOW       
  JUSTDIAL.NS     | Price:  693.55 | Trend:  -0.24% | Mom:   2.23% | Risk: LOW       
  MHRIL.NS        | Price:  201.39 | Trend:  -6.18% | Mom:   1.02% | Risk: LOW       
  THYROCARE.NS    | Price:  573.75 | Trend:  -1.08% | Mom:   1.22% | Risk: LOW       
  EQUITASBNK.NS   | Price:   72.27 | Trend:  -3.56% | Mom:  -0.59% | Risk: LOW       
  CMSINFO.NS      | Price:  234.12 | Trend:  -6.82% | Mom:   2.37% | Risk: LOW       
  DHANUKA.NS      | Price:  982.65 | Trend:  -1.70% | Mom:   0.74% | Risk: LOW       
  CUPID.NS        | Price:  273.85 | Trend:   4.81% | Mom:  -2.09% | Risk: LOW       
  IFBIND.NS       | Price: 1258.70 | Trend:  -5.53% | Mom:  -0.64% | Risk: LOW       
  HNDFDS.NS       | Price:  621.10 | Trend:   2.83% | Mom:  -0.38% | Risk: LOW       
  PURVA.NS        | Price:  216.82 | Trend:   0.61% | Mom:   0.26% | Risk: LOW       
  UTLSOLAR.NS     | Price:  446.10 | Trend:   6.79% | Mom:  -1.20% | Risk: LOW       
  AVL.NS          | Price:  624.40 | Trend:   1.43% | Mom:   0.21% | Risk: LOW       
  SUPRAJIT.NS     | Price:  485.05 | Trend:  -2.82% | Mom:   1.99% | Risk: LOW       
  JAYNECOIND.NS   | Price:   91.36 | Trend:  -0.20% | Mom:   0.00% | Risk: LOW       
  IONEXCHANG.NS   | Price:  430.10 | Trend:   6.09% | Mom:  -1.68% | Risk: LOW       
  SUNTECK.NS      | Price:  290.10 | Trend:  -2.63% | Mom:  -0.02% | Risk: LOW       
  WAKEFIT.NS      | Price:  146.78 | Trend:   6.33% | Mom:  -3.84% | Risk: LOW       
  SUBROS.NS       | Price:  731.50 | Trend:  -2.34% | Mom:   0.77% | Risk: LOW       
  RALLIS.NS       | Price:  202.62 | Trend:  -4.79% | Mom:  -0.68% | Risk: LOW       
  MTARTECH.NS     | Price: 7286.50 | Trend:   8.33% | Mom:  -2.86% | Risk: LOW       
  SWSOLAR.NS      | Price:  180.76 | Trend:  -7.87% | Mom:  -0.70% | Risk: LOW       
  PICCADIL.NS     | Price:  621.60 | Trend:  -8.46% | Mom:   3.81% | Risk: LOW       
  MANINFRA.NS     | Price:  124.75 | Trend:  10.37% | Mom:  -3.08% | Risk: LOW       
  TIIL.NS         | Price: 3019.90 | Trend:   2.17% | Mom:  -4.74% | Risk: LOW       
  SMARTWORKS.NS   | Price:  541.05 | Trend:   6.27% | Mom:  -1.26% | Risk: LOW       
  PARAS.NS        | Price: 1381.20 | Trend:   2.03% | Mom:  -6.04% | Risk: LOW       
  GHCL.NS         | Price:  424.00 | Trend:  -2.18% | Mom:  -0.54% | Risk: LOW       
  SKIPPER.NS      | Price:  567.50 | Trend:   3.84% | Mom:  -4.45% | Risk: LOW       
  STLTECH.NS      | Price:  867.10 | Trend:  27.97% | Mom:   0.14% | Risk: LOW       
  FISCHER.NS      | Price:   35.03 | Trend:  -4.99% | Mom:   0.87% | Risk: LOW       
  SHOPERSTOP.NS   | Price:  391.10 | Trend:  -1.60% | Mom:   3.11% | Risk: LOW       
  BANSALWIRE.NS   | Price:  315.90 | Trend:  -0.48% | Mom:   3.79% | Risk: LOW       
  CRIZAC.NS       | Price:  176.50 | Trend:  -1.85% | Mom:   0.26% | Risk: LOW       
  KNRCON.NS       | Price:  121.77 | Trend:  -2.76% | Mom:  -0.72% | Risk: LOW       
  ASHOKA.NS       | Price:  112.80 | Trend:  -3.38% | Mom:  -0.69% | Risk: LOW       
  KRN.NS          | Price: 1412.60 | Trend:   0.69% | Mom: -11.56% | Risk: LOW       
  DATAMATICS.NS   | Price:  789.85 | Trend:  -2.09% | Mom:   2.83% | Risk: LOW       
  PTC.NS          | Price:  157.08 | Trend:   0.02% | Mom:   2.59% | Risk: LOW       
  ZAGGLE.NS       | Price:  179.86 | Trend:  -6.69% | Mom:   1.58% | Risk: LOW       
  ORIANA.NS       | Price:  308.30 | Trend: -71.59% | Mom:  24.98% | Risk: NORMAL    
  HCC.NS          | Price:   22.17 | Trend:   0.96% | Mom:  -5.38% | Risk: LOW       
  ENTERO.NS       | Price: 1842.50 | Trend:  22.45% | Mom:  -0.50% | Risk: LOW       
  SWARAJENG.NS    | Price: 3559.30 | Trend:  -0.89% | Mom:  -0.97% | Risk: LOW       
  JKIL.NS         | Price:  479.60 | Trend:  -1.51% | Mom:   0.02% | Risk: LOW       
  GREAVESCOT.NS   | Price:  206.01 | Trend:  -0.50% | Mom:   7.08% | Risk: LOW       
  SUVEN.NS        | Price:  341.85 | Trend:  -0.16% | Mom:  -4.38% | Risk: LOW       
  LGBBROSLTD.NS   | Price: 1734.50 | Trend:   7.17% | Mom:   0.28% | Risk: LOW       
  SKYGOLD.NS      | Price:  794.10 | Trend:   5.53% | Mom:  -4.58% | Risk: LOW       
  REFEX.NS        | Price:  286.65 | Trend:  -2.19% | Mom:   4.94% | Risk: LOW       
  TARC.NS         | Price:  129.65 | Trend:   2.18% | Mom:  -1.43% | Risk: LOW       
  NIITMTS.NS      | Price:  220.27 | Trend:  -4.70% | Mom:  -0.57% | Risk: LOW       
  BALAMINES.NS    | Price: 2271.20 | Trend:   1.58% | Mom:  -3.73% | Risk: LOW       
  DCBBANK.NS      | Price:  223.69 | Trend:  10.07% | Mom:  -1.93% | Risk: LOW       
  SJS.NS          | Price: 2334.10 | Trend:  -2.22% | Mom:   1.69% | Risk: LOW       
  BOSCH-HCIL.NS   | Price: 1769.80 | Trend:  10.01% | Mom:  -0.59% | Risk: LOW       
  SPARC.NS        | Price:  205.65 | Trend:   0.43% | Mom:   2.53% | Risk: LOW       
  INDIQUBE.NS     | Price:  192.46 | Trend:   3.45% | Mom:  -6.16% | Risk: LOW       
  SHILCTECH.NS    | Price: 4147.60 | Trend:  -1.01% | Mom:   1.43% | Risk: LOW       
  PACEDIGITK.NS   | Price:  169.39 | Trend:  -5.55% | Mom:   5.42% | Risk: LOW       
  VSTIND.NS       | Price:  208.80 | Trend:  -3.13% | Mom:   0.10% | Risk: LOW       
  RAIN.NS         | Price:  221.86 | Trend:   4.10% | Mom:  -0.29% | Risk: LOW       
  SAMHI.NS        | Price:  160.01 | Trend:  -2.29% | Mom:   4.97% | Risk: LOW       
  STYRENIX.NS     | Price: 2130.10 | Trend:  -3.01% | Mom:  -0.76% | Risk: LOW       
  GUJTHEM.NS      | Price:  410.75 | Trend:   6.06% | Mom:  -4.49% | Risk: LOW       
  GOPAL.NS        | Price:  262.45 | Trend:  -2.16% | Mom:  -0.66% | Risk: LOW       
  RBA.NS          | Price:   94.86 | Trend:   5.95% | Mom:  -5.61% | Risk: LOW       
  LUMAXIND.NS     | Price: 5788.00 | Trend:   1.01% | Mom:  -6.86% | Risk: LOW       
  DCAL.NS         | Price:  173.33 | Trend:  -3.48% | Mom:   1.61% | Risk: LOW       
  AWFIS.NS        | Price:  269.05 | Trend:  -0.82% | Mom:   5.97% | Risk: LOW       
  GOLDIAM.NS      | Price:  332.60 | Trend:  -4.98% | Mom:   0.85% | Risk: LOW       
  63MOONS.NS      | Price:  852.95 | Trend:   4.78% | Mom:  -1.17% | Risk: LOW       
  KIRLOSIND.NS    | Price: 3681.00 | Trend:  -2.08% | Mom:   1.29% | Risk: LOW       
  SHANTIGEAR.NS   | Price:  668.05 | Trend:  30.49% | Mom:  -5.61% | Risk: LOW       
  MARATHON.NS     | Price:  419.40 | Trend:   4.75% | Mom:  -3.77% | Risk: LOW       
  UFLEX.NS        | Price:  670.45 | Trend:  17.21% | Mom:  -1.43% | Risk: LOW       
  UEL.NS          | Price:  191.86 | Trend:   0.43% | Mom:  -7.38% | Risk: LOW       
  LUXIND.NS       | Price: 1186.50 | Trend:  -0.97% | Mom:   5.90% | Risk: LOW       
  MPSLTD.NS       | Price: 2691.20 | Trend:   0.92% | Mom:  -3.31% | Risk: LOW       
  TRUALT.NS       | Price:  438.90 | Trend:   0.25% | Mom:   4.21% | Risk: LOW       
  VADILALIND.NS   | Price: 7492.00 | Trend:   3.38% | Mom:   0.40% | Risk: LOW       
  WONDERLA.NS     | Price:  510.75 | Trend:   2.74% | Mom:  -1.48% | Risk: LOW       
  KOLTEPATIL.NS   | Price:  440.05 | Trend:   1.78% | Mom:  -0.62% | Risk: LOW       
  JINDWORLD.NS    | Price:   52.20 | Trend:  25.43% | Mom:  -5.84% | Risk: LOW       
  ARSSBL.NS       | Price:  510.80 | Trend:   0.20% | Mom:   1.04% | Risk: LOW       
  MEDIASSIST.NS   | Price:  334.60 | Trend:  -2.04% | Mom:   2.44% | Risk: LOW       
  NSIL.NS         | Price: 5624.00 | Trend:   0.85% | Mom:  -0.64% | Risk: LOW       
  GKENERGY.NS     | Price:  127.14 | Trend:  -2.17% | Mom:  -0.06% | Risk: LOW       
  ADVENZYMES.NS   | Price:  297.00 | Trend:  -2.47% | Mom:  -0.83% | Risk: LOW       
  POCL.NS         | Price:  487.40 | Trend:  -1.87% | Mom:   4.84% | Risk: LOW       
  GUFICBIO.NS     | Price:  437.45 | Trend:   5.75% | Mom:  -0.65% | Risk: LOW       
  MSTCLTD.NS      | Price:  752.25 | Trend:  13.06% | Mom:  -0.40% | Risk: LOW       
  ROSSARI.NS      | Price:  454.80 | Trend:  -6.73% | Mom:   0.60% | Risk: LOW       
  ARTEMISMED.NS   | Price:  332.70 | Trend:   5.74% | Mom:  -6.10% | Risk: LOW       
  PITTIENG.NS     | Price: 1167.10 | Trend:  12.43% | Mom:  -0.15% | Risk: LOW       
  SSWL.NS         | Price:  371.95 | Trend:  16.25% | Mom:   0.55% | Risk: LOW       
  GREENPANEL.NS   | Price:  169.08 | Trend:  -2.75% | Mom:   5.23% | Risk: LOW       
  BBL.NS          | Price: 2231.10 | Trend:  -5.73% | Mom:  -0.64% | Risk: LOW       
  HIKAL.NS        | Price:  232.43 | Trend:   5.30% | Mom:  -3.43% | Risk: LOW       
  FLAIR.NS        | Price:  240.79 | Trend:  -2.75% | Mom:   0.93% | Risk: LOW       
  ARKADE.NS       | Price:  127.73 | Trend:  -1.92% | Mom:   3.89% | Risk: LOW       
  STYLAMIND.NS    | Price: 3355.60 | Trend:  -2.37% | Mom:  -0.79% | Risk: LOW       
  PRABHA.NS       | Price:  234.80 | Trend:  23.45% | Mom:  -4.78% | Risk: LOW       
  IMAGICAA.NS     | Price:   52.84 | Trend:   4.90% | Mom:  -3.58% | Risk: LOW       
  DDEVPLSTIK.NS   | Price:  262.60 | Trend:  -3.97% | Mom:  -0.62% | Risk: LOW       
  PATELENG.NS     | Price:   27.27 | Trend:  -2.36% | Mom:   0.63% | Risk: LOW       
  GANECOS.NS      | Price: 1036.60 | Trend:  -4.29% | Mom:  -0.02% | Risk: LOW       
  MAITHANALL.NS   | Price: 1009.90 | Trend:   1.69% | Mom:  -5.67% | Risk: LOW       
  DEEPINDS.NS     | Price:  772.90 | Trend:  17.89% | Mom:  -2.50% | Risk: LOW       
  SAGCEM.NS       | Price:  152.68 | Trend:  -7.92% | Mom:   0.57% | Risk: LOW       
  SIYSIL.NS       | Price:  540.55 | Trend:  -8.32% | Mom:   1.90% | Risk: LOW       
  BRIGHOTEL.NS    | Price:   57.05 | Trend:  -3.68% | Mom:   1.10% | Risk: LOW       
  SHK.NS          | Price:  144.45 | Trend:  -4.75% | Mom:  -0.37% | Risk: LOW       
  TFCILTD.NS      | Price:  141.55 | Trend:  16.46% | Mom:  -0.10% | Risk: LOW       
  SANGHVIMOV.NS   | Price:  441.75 | Trend:  -2.36% | Mom:  -0.29% | Risk: LOW       
  FMGOETZE.NS     | Price:  453.55 | Trend:   4.34% | Mom:  -0.42% | Risk: LOW       
  FCL.NS          | Price:   56.81 | Trend:  21.36% | Mom:  -2.77% | Risk: LOW       
  GIPCL.NS        | Price:  191.64 | Trend:   8.67% | Mom:  -2.69% | Risk: LOW       
  RPSGVENT.NS     | Price:  851.75 | Trend:  -3.04% | Mom:   3.99% | Risk: LOW       
  BCG.NS          | Price:    9.59 | Trend:   0.83% | Mom:  -6.26% | Risk: LOW       
  IOLCP.NS        | Price:  206.60 | Trend:  18.30% | Mom:  -1.29% | Risk: LOW       
  BAJAJHIND.NS    | Price:   20.52 | Trend:   5.08% | Mom:  -3.89% | Risk: LOW       
  BFUTILITIE.NS   | Price:  530.50 | Trend:  -3.18% | Mom:   1.66% | Risk: LOW       
  RAMCOIND.NS     | Price:  325.95 | Trend:  -3.04% | Mom:   2.03% | Risk: LOW       
  TVSSRICHAK.NS   | Price: 4651.00 | Trend:   1.91% | Mom:  -9.36% | Risk: LOW       
  ALLCARGO.NS     | Price:   11.38 | Trend:   9.15% | Mom: -10.75% | Risk: LOW       
  ALEMBICLTD.NS   | Price:  106.04 | Trend:  12.16% | Mom:  -0.85% | Risk: LOW       
  AUTOAXLES.NS    | Price: 1682.00 | Trend:  -4.00% | Mom:   1.06% | Risk: LOW       
  HMT.NS          | Price:   63.73 | Trend:   2.30% | Mom:  -6.43% | Risk: LOW       
  TAJGVK.NS       | Price:  329.90 | Trend:  -4.66% | Mom:  -0.86% | Risk: LOW       
  NITCO.NS        | Price:   92.38 | Trend:  -5.07% | Mom:  -0.16% | Risk: LOW       
  KRSNAA.NS       | Price:  560.05 | Trend:   1.77% | Mom:   0.21% | Risk: LOW       
  BEPL.NS         | Price:  130.49 | Trend:   5.74% | Mom:  -2.30% | Risk: LOW       
  REPCOHOME.NS    | Price:  355.85 | Trend:  -3.04% | Mom:   0.57% | Risk: LOW       
  UNIVCABLES.NS   | Price: 1508.80 | Trend:   1.38% | Mom:  -2.25% | Risk: LOW       
  CAPACITE.NS     | Price:  198.25 | Trend:  -5.77% | Mom:  -0.67% | Risk: LOW       
  AEROFLEX.NS     | Price:  520.80 | Trend:   8.02% | Mom:  -7.19% | Risk: LOW       
  HGS.NS          | Price:  378.50 | Trend:  -5.66% | Mom:  -0.33% | Risk: LOW       
  JAICORPLTD.NS   | Price:   96.73 | Trend:  -3.11% | Mom:  -0.26% | Risk: LOW       
  KSHINTL.NS      | Price: 1046.80 | Trend:   6.90% | Mom:  -9.14% | Risk: LOW       
  INSECTICID.NS   | Price:  608.90 | Trend:  -1.67% | Mom:  -0.21% | Risk: LOW       
  NDRAUTO.NS      | Price:  763.15 | Trend:  -1.14% | Mom:   6.34% | Risk: LOW       
  STYLEBAAZA.NS   | Price:  378.05 | Trend:   6.77% | Mom:  -4.94% | Risk: LOW       
  SCILAL.NS       | Price:   38.20 | Trend:  -3.83% | Mom:  -0.60% | Risk: LOW       
  NILKAMAL.NS     | Price: 1880.20 | Trend:   0.61% | Mom: -10.98% | Risk: LOW       
  LANDMARK.NS     | Price:  506.40 | Trend:  -1.81% | Mom:   2.02% | Risk: LOW       
  EIHAHOTELS.NS   | Price:  296.85 | Trend:  -1.59% | Mom:   1.21% | Risk: LOW       
  SUMMITSEC.NS    | Price: 1403.70 | Trend:  -3.29% | Mom:  -0.03% | Risk: LOW       
  SEAMECLTD.NS    | Price: 1752.70 | Trend:  10.27% | Mom:  -1.68% | Risk: LOW       
  RML.NS          | Price: 1356.70 | Trend:  14.50% | Mom:  -0.56% | Risk: LOW       
  GVPIL.NS        | Price:  686.30 | Trend:  -2.87% | Mom:   4.10% | Risk: LOW       
  KICL.NS         | Price: 5000.00 | Trend:  -5.03% | Mom:  -0.43% | Risk: LOW       
  SIMPLEXINF.NS   | Price:  256.40 | Trend:   1.95% | Mom:  -1.14% | Risk: LOW       
  CANTABIL.NS     | Price:  238.55 | Trend:  -0.84% | Mom:   0.71% | Risk: LOW       
  STUDDS.NS       | Price:  415.75 | Trend:  -4.14% | Mom:   0.28% | Risk: LOW       
  HINDOILEXP.NS   | Price:  173.58 | Trend:   4.01% | Mom: -11.36% | Risk: LOW       
  STOVEKRAFT.NS   | Price:  829.10 | Trend:   3.92% | Mom:  -1.22% | Risk: LOW       
  ACCELYA.NS      | Price: 1124.60 | Trend:  -0.94% | Mom:   0.42% | Risk: LOW       
  VENKEYS.NS      | Price: 1692.20 | Trend:   7.08% | Mom:   0.44% | Risk: LOW       
  WEL.NS          | Price:   76.93 | Trend: -27.90% | Mom:  10.87% | Risk: LOW       
  MOL.NS          | Price:   61.63 | Trend:   4.18% | Mom:  -3.01% | Risk: LOW       
  UGROCAP.NS      | Price:   84.29 | Trend:  -6.64% | Mom:  -0.91% | Risk: LOW       
  MANGLMCEM.NS    | Price: 1033.30 | Trend:   4.17% | Mom:  -1.55% | Risk: LOW       
  AMRUTANJAN.NS   | Price:  510.05 | Trend:   0.33% | Mom:   1.80% | Risk: LOW       
  WHEELS.NS       | Price: 2240.30 | Trend:  35.81% | Mom:  -6.68% | Risk: LOW       
  APCOTEXIND.NS   | Price:  609.80 | Trend:   0.48% | Mom:  -0.92% | Risk: LOW       
  VERANDA.NS      | Price:  231.50 | Trend:  -3.07% | Mom:  -0.98% | Risk: LOW       
  PIXTRANS.NS     | Price: 1758.70 | Trend:  -1.73% | Mom:   0.70% | Risk: LOW       
  UNIPARTS.NS     | Price:  861.20 | Trend:   7.10% | Mom:  -3.67% | Risk: LOW       
  EXICOM.NS       | Price:  168.09 | Trend:   2.81% | Mom:  -6.83% | Risk: LOW       
  INDNIPPON.NS    | Price: 1260.70 | Trend:   7.53% | Mom:  -4.01% | Risk: LOW       
  KERNEX.NS       | Price: 1731.00 | Trend: -12.80% | Mom:   0.86% | Risk: LOW       
  NITINSPIN.NS    | Price:  617.80 | Trend:   5.17% | Mom:  -4.70% | Risk: LOW       
  BGRENERGY.NS    | Price:  260.60 | Trend:   0.08% | Mom:   4.71% | Risk: LOW       
  WINDLAS.NS      | Price: 1077.45 | Trend:  10.22% | Mom:  -5.69% | Risk: LOW       
  RAMCOSYS.NS     | Price:  598.00 | Trend:  -3.32% | Mom:   0.22% | Risk: LOW       
  NIBE.NS         | Price: 1346.90 | Trend:  -4.03% | Mom:   1.25% | Risk: LOW       
  SPIC.NS         | Price:   67.00 | Trend:   1.48% | Mom:  -1.60% | Risk: LOW       
  SPANDANA.NS     | Price:  232.18 | Trend:  -7.24% | Mom:  -0.18% | Risk: LOW       
  PANAMAPET.NS    | Price:  480.70 | Trend:   1.12% | Mom:  -3.55% | Risk: LOW       
  VIDHIING.NS     | Price:  359.85 | Trend:   9.40% | Mom:   0.95% | Risk: LOW       
  ADOR.NS         | Price: 1598.00 | Trend:   3.19% | Mom:  -1.73% | Risk: LOW       
  GARUDA.NS       | Price:  184.48 | Trend:   3.30% | Mom:   0.47% | Risk: LOW       
  VINDHYATEL.NS   | Price: 2864.60 | Trend:  18.98% | Mom:  -1.78% | Risk: LOW       
  PRECAM.NS       | Price:  122.11 | Trend:  -6.64% | Mom:   1.83% | Risk: LOW       
  ASTEC.NS        | Price:  757.45 | Trend:  18.10% | Mom:  -0.47% | Risk: LOW       
  BETA.NS         | Price: 2187.80 | Trend:  -3.95% | Mom:   2.24% | Risk: LOW       
  BLSE.NS         | Price:  322.45 | Trend:   4.84% | Mom:   0.58% | Risk: LOW       
  BFINVEST.NS     | Price:  446.70 | Trend:  -2.08% | Mom:  -0.67% | Risk: LOW       
  JGCHEM.NS       | Price:  621.55 | Trend:   8.96% | Mom:   0.51% | Risk: LOW       
  GOCLCORP.NS     | Price:  392.75 | Trend:   1.80% | Mom:  -2.58% | Risk: LOW       
  QUICKHEAL.NS    | Price:  151.57 | Trend:   0.93% | Mom:  -0.52% | Risk: LOW       
  BLISSGVS.NS     | Price:  699.20 | Trend:  23.04% | Mom:   0.92% | Risk: LOW       
  EXPLEOSOL.NS    | Price:  872.45 | Trend:   4.47% | Mom:  -0.59% | Risk: LOW       
  ARMANFIN.NS     | Price: 1968.90 | Trend:  -0.29% | Mom:  -3.35% | Risk: LOW       
  ARIHANTSUP.NS   | Price:  239.95 | Trend:  -3.61% | Mom:   3.28% | Risk: LOW       
  SATIN.NS        | Price:  225.30 | Trend:  -2.97% | Mom:   3.59% | Risk: LOW       
  RAJOOENG.NS     | Price:   55.25 | Trend:   6.50% | Mom:  -0.89% | Risk: LOW       
  STANLEY.NS      | Price:  137.43 | Trend:  -4.28% | Mom:  -0.71% | Risk: LOW       
  MUFIN.NS        | Price:  133.11 | Trend:  -0.28% | Mom:  -1.28% | Risk: LOW       
  SOLEX.NS        | Price:  735.20 | Trend: -10.21% | Mom:   2.82% | Risk: LOW       
  MMFL.NS         | Price:  614.65 | Trend:   1.85% | Mom:  -0.19% | Risk: LOW       
  SYNCOMF.NS      | Price:   20.01 | Trend:  21.81% | Mom:  -0.16% | Risk: LOW       
  IGARASHI.NS     | Price:  431.80 | Trend:  -1.81% | Mom:   5.24% | Risk: LOW       
  MASTERTR.NS     | Price:   88.14 | Trend:   4.73% | Mom:  -5.30% | Risk: LOW       
  IKIO.NS         | Price:  207.89 | Trend:   0.55% | Mom:  -5.48% | Risk: LOW       
  AWHCL.NS        | Price:  387.95 | Trend:  -2.24% | Mom:   3.14% | Risk: LOW       
