NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-10 06:37:09

BUY SIGNALS (727):
  HAL.NS          | Price: 4971.20 | Entry: 4871.78 | Target: 5499.06 | Risk: LOW       
  JAINREC.NS      | Price:  292.70 | Trend:  -7.47% | Mom:   1.25% | Risk: LOW       
  BBTC.NS         | Price: 1437.30 | Trend:  -3.88% | Mom:   1.05% | Risk: LOW       
  MINDACORP.NS    | Price:  705.55 | Trend:   0.16% | Mom:   0.28% | Risk: LOW       
  BELRISE.NS      | Price:  229.72 | Trend:  -2.27% | Mom:   0.22% | Risk: LOW       
  HOMEFIRST.NS    | Price: 1200.00 | Trend:   0.03% | Mom:   0.73% | Risk: LOW       
  MGL.NS          | Price: 1100.50 | Trend:   0.36% | Mom:  -1.33% | Risk: LOW       
  NCC.NS          | Price:  143.35 | Trend:   0.49% | Mom:  -4.62% | Risk: LOW       
  ACE.NS          | Price: 1130.90 | Trend:   5.55% | Mom:  -1.89% | Risk: LOW       
  ELECON.NS       | Price:  421.95 | Trend:  -5.86% | Mom:  -0.79% | Risk: LOW       
  JINDALSAW.NS    | Price:  309.45 | Trend:  11.97% | Mom:  -0.26% | Risk: LOW       
  CCL.NS          | Price: 1094.00 | Trend:  -4.81% | Mom:  -0.18% | Risk: LOW       
  SAMMAANCAP.NS   | Price:  151.00 | Trend:  -4.81% | Mom:   2.48% | Risk: LOW       
  INGERRAND.NS    | Price: 4598.80 | Trend:   1.93% | Mom:   0.48% | Risk: LOW       
  CARTRADE.NS     | Price: 3036.90 | Trend:   6.09% | Mom:  -3.35% | Risk: LOW       
  TSFINV.NS       | Price:  437.95 | Trend:  -0.09% | Mom:   6.53% | Risk: LOW       
  CANHLIFE.NS     | Price:  150.39 | Trend:   0.46% | Mom:  -4.14% | Risk: LOW       
  SHRIPISTON.NS   | Price: 4483.80 | Trend:   2.07% | Mom:  -3.16% | Risk: LOW       
  PRUDENT.NS      | Price: 3330.00 | Trend:   4.61% | Mom:  -0.18% | Risk: LOW       
  BLACKBUCK.NS    | Price:  586.05 | Trend:   2.10% | Mom:  -0.37% | Risk: LOW       
  SAFARI.NS       | Price: 1523.60 | Trend:  -1.88% | Mom:   1.45% | Risk: LOW       
  HFCL.NS         | Price:  234.80 | Trend:   6.68% | Mom:  -4.49% | Risk: LOW       
  RUBICON.NS      | Price: 1794.90 | Trend:  11.46% | Mom:  -2.50% | Risk: LOW       
  PVRINOX.NS      | Price: 1200.10 | Trend:   6.24% | Mom:  -2.93% | Risk: LOW       
  PRIVISCL.NS     | Price: 3518.40 | Trend:  -1.29% | Mom:   2.14% | Risk: LOW       
  AZAD.NS         | Price: 2774.00 | Trend:   8.46% | Mom:  -1.01% | Risk: LOW       
  WESTLIFE.NS     | Price:  558.35 | Trend:   4.67% | Mom:  -1.39% | Risk: LOW       
  RKFORGE.NS      | Price:  723.50 | Trend:   8.31% | Mom:   0.96% | Risk: LOW       
  STARCEMENT.NS   | Price:  194.55 | Trend:  -2.71% | Mom:  -0.15% | Risk: LOW       
  GENUSPOWER.NS   | Price:  327.35 | Trend:   2.34% | Mom:  -4.03% | Risk: LOW       
  ALKYLAMINE.NS   | Price: 1923.10 | Trend:   0.83% | Mom:  -6.71% | Risk: LOW       
  TIMETECHNO.NS   | Price:  183.90 | Trend:  -5.48% | Mom:  -0.95% | Risk: LOW       
  BANCOINDIA.NS   | Price:  630.20 | Trend:  -1.68% | Mom:   1.05% | Risk: LOW       
  ASKAUTOLTD.NS   | Price:  620.00 | Trend:   9.71% | Mom:   0.49% | Risk: LOW       
  SHAKTIPUMP.NS   | Price:  499.05 | Trend:  -3.94% | Mom:   0.33% | Risk: LOW       
  RHIM.NS         | Price:  380.60 | Trend:  -2.72% | Mom:   2.81% | Risk: LOW       
  INDIASHLTR.NS   | Price:  668.55 | Trend:  -6.96% | Mom:   1.45% | Risk: LOW       
  ASTRAMICRO.NS   | Price: 1703.10 | Trend:  -2.36% | Mom:   0.92% | Risk: LOW       
  SAPPHIRE.NS     | Price:  224.39 | Trend:   7.80% | Mom: -10.18% | Risk: LOW       
  HCG.NS          | Price:  710.00 | Trend:   3.43% | Mom:  -2.05% | Risk: LOW       
  TI.NS           | Price:  542.65 | Trend:   8.22% | Mom:  -3.25% | Risk: LOW       
  MARKSANS.NS     | Price:  331.75 | Trend:  14.49% | Mom:   0.21% | Risk: LOW       
  BBOX.NS         | Price:  759.65 | Trend:  -4.80% | Mom:   0.78% | Risk: LOW       
  ORKLAINDIA.NS   | Price:  583.85 | Trend:   1.41% | Mom:  -3.66% | Risk: LOW       
  SOUTHBANK.NS    | Price:   46.02 | Trend:   0.27% | Mom:   0.63% | Risk: LOW       
  JAIBALAJI.NS    | Price:   68.60 | Trend:   4.00% | Mom:   0.03% | Risk: LOW       
  JSLL.NS         | Price:  530.00 | Trend:  -3.34% | Mom:   2.65% | Risk: LOW       
  PNGJL.NS        | Price:  605.90 | Trend:  -1.56% | Mom:   1.91% | Risk: LOW       
  WEWORK.NS       | Price:  679.65 | Trend:  -3.91% | Mom:   0.20% | Risk: LOW       
  ESABINDIA.NS    | Price: 5871.50 | Trend:   0.21% | Mom:  -4.81% | Risk: LOW       
  VOLTAMP.NS      | Price: 11008.00 | Trend:   9.79% | Mom:   0.31% | Risk: LOW       
  GALAXYSURF.NS   | Price: 2292.60 | Trend:   9.50% | Mom:   0.37% | Risk: LOW       
  GPPL.NS         | Price:  162.54 | Trend:   6.90% | Mom:  -1.16% | Risk: LOW       
  DODLA.NS        | Price: 1091.40 | Trend:   0.72% | Mom:  -1.71% | Risk: LOW       
  KIRLPNU.NS      | Price:  727.45 | Trend:  -7.42% | Mom:   0.77% | Risk: LOW       
  GSFC.NS         | Price:  159.80 | Trend:  -0.12% | Mom:   0.40% | Risk: LOW       
  GARFIBRES.NS    | Price:  797.30 | Trend:   3.81% | Mom:  -0.28% | Risk: LOW       
  DBL.NS          | Price:  414.20 | Trend:  -1.46% | Mom:  -0.16% | Risk: LOW       
  MAXESTATES.NS   | Price:  541.10 | Trend:  19.04% | Mom:  -3.04% | Risk: LOW       
  THOMASCOOK.NS   | Price:  109.53 | Trend:   4.55% | Mom:  -0.36% | Risk: LOW       
  AARTIPHARM.NS   | Price:  829.20 | Trend:   8.81% | Mom:  -0.69% | Risk: LOW       
  AKUMS.NS        | Price:  753.00 | Trend:   5.75% | Mom:  -1.08% | Risk: LOW       
  ETHOSLTD.NS     | Price: 2751.70 | Trend:   1.35% | Mom:  -4.94% | Risk: LOW       
  FDC.NS          | Price:  346.70 | Trend:  -9.96% | Mom:   0.89% | Risk: LOW       
  TIPSMUSIC.NS    | Price:  667.20 | Trend:  -0.36% | Mom:   3.27% | Risk: LOW       
  EPIGRAL.NS      | Price: 1145.00 | Trend:   2.36% | Mom:  -7.73% | Risk: LOW       
  INOXGREEN.NS    | Price:  175.47 | Trend:  -4.43% | Mom:   1.13% | Risk: LOW       
  SFL.NS          | Price:  690.50 | Trend:  -3.70% | Mom:   6.55% | Risk: LOW       
  MASTEK.NS       | Price: 1618.00 | Trend:  -6.66% | Mom:   1.25% | Risk: LOW       
  BALUFORGE.NS    | Price:  536.80 | Trend:   7.53% | Mom: -15.18% | Risk: LOW       
  ISGEC.NS        | Price:  808.80 | Trend:  -2.67% | Mom:   5.86% | Risk: LOW       
  EPL.NS          | Price:  246.25 | Trend:   2.11% | Mom:  -3.15% | Risk: LOW       
  JUSTDIAL.NS     | Price:  668.45 | Trend:  -2.05% | Mom:   3.21% | Risk: LOW       
  ARVINDFASN.NS   | Price:  452.60 | Trend:  -0.68% | Mom:   3.33% | Risk: LOW       
  DHANUKA.NS      | Price:  979.40 | Trend:  -3.66% | Mom:  -0.44% | Risk: LOW       
  SYMPHONY.NS     | Price:  611.20 | Trend:  -5.98% | Mom:   1.44% | Risk: LOW       
  BAJAJELEC.NS    | Price:  344.00 | Trend:   1.49% | Mom:   1.00% | Risk: LOW       
  PARKHOSPS.NS    | Price:  283.45 | Trend:   0.02% | Mom:  -2.31% | Risk: LOW       
  PRICOLLTD.NS    | Price:  742.35 | Trend:   4.82% | Mom:  -6.09% | Risk: LOW       
  SURYAROSNI.NS   | Price:  218.72 | Trend:  -6.17% | Mom:  -0.41% | Risk: LOW       
  HNDFDS.NS       | Price:  617.55 | Trend:   4.28% | Mom:  -2.98% | Risk: LOW       
  UTLSOLAR.NS     | Price:  443.00 | Trend:   9.12% | Mom:  -0.08% | Risk: LOW       
  AVL.NS          | Price:  602.15 | Trend:  -2.62% | Mom:   2.83% | Risk: LOW       
  VMART.NS        | Price:  819.20 | Trend:   3.05% | Mom:  -4.98% | Risk: LOW       
  GULFOILLUB.NS   | Price: 1070.50 | Trend:   0.04% | Mom:  -5.39% | Risk: LOW       
  CHEMPLASTS.NS   | Price:  178.28 | Trend:  -5.84% | Mom:   0.25% | Risk: LOW       
  VIPIND.NS       | Price:  303.15 | Trend:  -0.33% | Mom:  -0.38% | Risk: LOW       
  TIIL.NS         | Price: 3145.80 | Trend:  11.50% | Mom:  -8.95% | Risk: LOW       
  SMARTWORKS.NS   | Price:  540.70 | Trend:   9.02% | Mom:  -0.21% | Risk: LOW       
  EMUDHRA.NS      | Price:  505.05 | Trend:   1.84% | Mom:  -7.13% | Risk: LOW       
  RAJESHEXPO.NS   | Price:   78.52 | Trend:  -7.51% | Mom:   2.43% | Risk: LOW       
  STYL.NS         | Price:  388.25 | Trend:   2.27% | Mom:  -2.93% | Risk: LOW       
  LXCHEM.NS       | Price:  172.94 | Trend:  -0.34% | Mom:   0.42% | Risk: LOW       
  KNRCON.NS       | Price:  124.18 | Trend:  -1.75% | Mom:   1.41% | Risk: LOW       
  ASHOKA.NS       | Price:  113.16 | Trend:  -5.89% | Mom:  -0.80% | Risk: LOW       
  E2E.NS          | Price:  612.00 | Trend:  13.99% | Mom:  -0.17% | Risk: LOW       
  GOKULAGRO.NS    | Price:  228.79 | Trend:   1.51% | Mom:  -9.52% | Risk: LOW       
  FEDFINA.NS      | Price:  159.00 | Trend:   2.55% | Mom:  -0.72% | Risk: LOW       
  EMIL.NS         | Price:  185.84 | Trend:  18.25% | Mom:   0.70% | Risk: LOW       
  RSYSTEMS.NS     | Price:  243.10 | Trend:  -1.33% | Mom:  -0.02% | Risk: LOW       
  GAEL.NS         | Price:  166.40 | Trend:   0.95% | Mom:  -1.07% | Risk: LOW       
  SIS.NS          | Price:  425.15 | Trend:  -0.92% | Mom:   2.92% | Risk: LOW       
  HCC.NS          | Price:   23.13 | Trend:   3.74% | Mom:  -7.85% | Risk: LOW       
  VRLLOG.NS       | Price:  289.80 | Trend:   7.78% | Mom:  -0.05% | Risk: LOW       
  SUNFLAG.NS      | Price:  341.70 | Trend:  -3.08% | Mom:  -0.78% | Risk: LOW       
  SWARAJENG.NS    | Price: 3590.70 | Trend:  -1.50% | Mom:   1.10% | Risk: LOW       
  GREAVESCOT.NS   | Price:  196.99 | Trend:  -8.53% | Mom:   3.04% | Risk: LOW       
  SUVEN.NS        | Price:  360.50 | Trend:   6.04% | Mom:  -3.14% | Risk: LOW       
  SKYGOLD.NS      | Price:  835.75 | Trend:  16.66% | Mom:  -0.87% | Risk: LOW       
  BALAMINES.NS    | Price: 2387.00 | Trend:   6.07% | Mom:  -1.60% | Risk: LOW       
  SPARC.NS        | Price:  197.41 | Trend:  -8.81% | Mom:   1.25% | Risk: LOW       
  BANARISUG.NS    | Price: 3586.00 | Trend:  -0.27% | Mom:  -8.05% | Risk: LOW       
  SHILCTECH.NS    | Price: 4117.10 | Trend:  -3.21% | Mom:   4.29% | Risk: LOW       
  HEIDELBERG.NS   | Price:  159.80 | Trend:   1.00% | Mom:  -1.18% | Risk: LOW       
  SGMART.NS       | Price:  767.25 | Trend:   5.29% | Mom:  -5.31% | Risk: LOW       
  HERITGFOOD.NS   | Price:  386.00 | Trend:  10.22% | Mom:  -0.99% | Risk: LOW       
  STYRENIX.NS     | Price: 2159.50 | Trend:  -3.20% | Mom:   4.61% | Risk: LOW       
  RBA.NS          | Price:   97.67 | Trend:  14.81% | Mom:  -4.58% | Risk: LOW       
  ZOTA.NS         | Price: 1112.40 | Trend: -10.36% | Mom:   3.31% | Risk: LOW       
  AVANTEL.NS      | Price:  160.33 | Trend:  -2.97% | Mom:   2.16% | Risk: LOW       
  EIEL.NS         | Price:  212.51 | Trend:  -0.16% | Mom:   5.71% | Risk: LOW       
  KITEX.NS        | Price:  126.05 | Trend: -10.44% | Mom:  -0.40% | Risk: LOW       
  RAYMONDREL.NS   | Price:  571.50 | Trend:  -8.84% | Mom:  -0.64% | Risk: LOW       
  GUJALKALI.NS    | Price:  712.00 | Trend:   6.99% | Mom:  -1.09% | Risk: LOW       
  SINDHUTRAD.NS   | Price:   23.89 | Trend:  -3.80% | Mom:   0.38% | Risk: LOW       
  AJMERA.NS       | Price:  117.19 | Trend:  -5.41% | Mom:  -0.21% | Risk: LOW       
  VADILALIND.NS   | Price: 7411.00 | Trend:   5.15% | Mom:   0.21% | Risk: LOW       
  QUESS.NS        | Price:  352.50 | Trend:   9.00% | Mom:  -1.25% | Risk: LOW       
  WONDERLA.NS     | Price:  518.60 | Trend:   5.90% | Mom:   0.94% | Risk: LOW       
  GREENPLY.NS     | Price:  292.85 | Trend:  -1.66% | Mom:   1.72% | Risk: LOW       
  INTERARCH.NS    | Price: 1734.20 | Trend:  -1.56% | Mom:   3.31% | Risk: LOW       
  KOLTEPATIL.NS   | Price:  451.00 | Trend:   7.80% | Mom:  -1.84% | Risk: LOW       
  MBAPL.NS        | Price:  159.56 | Trend:   4.64% | Mom:  -4.50% | Risk: LOW       
  NSIL.NS         | Price: 5639.00 | Trend:   1.49% | Mom:  -0.82% | Risk: LOW       
  ROLEXRINGS.NS   | Price:  173.71 | Trend:   8.89% | Mom:  -5.82% | Risk: LOW       
  ADVENZYMES.NS   | Price:  303.30 | Trend:  -2.36% | Mom:   1.18% | Risk: LOW       
  UNICHEMLAB.NS   | Price:  540.25 | Trend:  -0.19% | Mom:   1.88% | Risk: LOW       
  MSTCLTD.NS      | Price:  742.25 | Trend:  12.16% | Mom:   0.64% | Risk: LOW       
  JUBLCPL.NS      | Price: 2107.50 | Trend:   2.42% | Mom:  -1.60% | Risk: LOW       
  SUNCLAY.NS      | Price: 1286.00 | Trend:  -1.37% | Mom:   1.43% | Risk: LOW       
  PRINCEPIPE.NS   | Price:  283.00 | Trend:   3.00% | Mom:  -4.83% | Risk: LOW       
  JISLJALEQS.NS   | Price:   30.30 | Trend:   0.88% | Mom:   0.76% | Risk: LOW       
  DPABHUSHAN.NS   | Price: 1387.00 | Trend:   2.88% | Mom:  -4.97% | Risk: LOW       
  BAJAJCON.NS     | Price:  526.00 | Trend:  -2.01% | Mom:  15.59% | Risk: LOW       
  GREENPANEL.NS   | Price:  159.99 | Trend: -11.64% | Mom:   2.33% | Risk: LOW       
  SENORES.NS      | Price: 1482.00 | Trend:   3.79% | Mom:  -0.85% | Risk: LOW       
  MAHLOG.NS       | Price:  401.45 | Trend:   0.49% | Mom:   0.44% | Risk: LOW       
  KRISHANA.NS     | Price:  181.86 | Trend:   6.73% | Mom:  -9.85% | Risk: LOW       
  GATEWAY.NS      | Price:   53.54 | Trend:  -4.40% | Mom:   1.15% | Risk: LOW       
  KDDL.NS         | Price: 3893.00 | Trend:   9.00% | Mom:  -1.02% | Risk: LOW       
  POLYPLEX.NS     | Price: 1122.60 | Trend:  -0.07% | Mom:  -4.88% | Risk: LOW       
  TCPLPACK.NS     | Price: 3851.00 | Trend:  10.32% | Mom:  -1.69% | Risk: LOW       
  TFCILTD.NS      | Price:  141.95 | Trend:  30.04% | Mom:   0.68% | Risk: LOW       
  TEAMLEASE.NS    | Price: 1275.40 | Trend:  -2.20% | Mom:   3.12% | Risk: LOW       
  EMSLIMITED.NS   | Price:  385.45 | Trend:  -3.86% | Mom:   1.15% | Risk: LOW       
  PREMEXPLN.NS    | Price:  667.10 | Trend:  -0.77% | Mom:  -0.61% | Risk: LOW       
  TIRUMALCHM.NS   | Price:  158.58 | Trend:  -4.12% | Mom:   0.79% | Risk: LOW       
  FMGOETZE.NS     | Price:  451.65 | Trend:   6.50% | Mom:  -2.24% | Risk: LOW       
  DALMIASUG.NS    | Price:  437.70 | Trend:   6.63% | Mom:  -7.77% | Risk: LOW       
  EPACKPEB.NS     | Price:  240.82 | Trend:  -1.47% | Mom:   3.73% | Risk: LOW       
  SOTL.NS         | Price:  688.70 | Trend:   6.06% | Mom:  -0.90% | Risk: LOW       
  ALLCARGO.NS     | Price:   12.60 | Trend:  28.16% | Mom:   0.24% | Risk: LOW       
  UTKARSHBNK.NS   | Price:   14.78 | Trend:   1.21% | Mom:  -1.07% | Risk: LOW       
  HMT.NS          | Price:   64.56 | Trend:   2.73% | Mom:   0.86% | Risk: LOW       
  INDOCO.NS       | Price:  237.48 | Trend:   0.50% | Mom:  -0.52% | Risk: LOW       
  WINDMACHIN.NS   | Price:  302.00 | Trend:  -0.06% | Mom:  -3.90% | Risk: LOW       
  SIRCA.NS        | Price:  429.70 | Trend:   2.45% | Mom:  -1.33% | Risk: LOW       
  KRSNAA.NS       | Price:  563.80 | Trend:   1.93% | Mom:  -0.18% | Risk: LOW       
  TCIEXP.NS       | Price:  539.30 | Trend:  -1.92% | Mom:   1.38% | Risk: LOW       
  KMEW.NS         | Price: 2941.00 | Trend:  12.23% | Mom:  -0.94% | Risk: LOW       
  UNIVCABLES.NS   | Price: 1546.60 | Trend:   8.16% | Mom:  -3.78% | Risk: LOW       
  MONARCH.NS      | Price:  372.40 | Trend:  -0.17% | Mom:  -2.83% | Risk: LOW       
  TASTYBITE.NS    | Price: 10120.00 | Trend:   7.63% | Mom:   0.37% | Risk: LOW       
  MOLDTKPAC.NS    | Price:  691.50 | Trend:   0.08% | Mom:  -2.16% | Risk: LOW       
  COSMOFIRST.NS   | Price:  896.60 | Trend:   0.84% | Mom:  -3.66% | Risk: LOW       
  PFS.NS          | Price:   27.59 | Trend:  -4.07% | Mom:  -0.25% | Risk: LOW       
  INSECTICID.NS   | Price:  622.05 | Trend:  -1.28% | Mom:   7.35% | Risk: LOW       
  ORIENTHOT.NS    | Price:  140.20 | Trend:   4.27% | Mom:  -0.50% | Risk: LOW       
  STYLEBAAZA.NS   | Price:  394.55 | Trend:  16.50% | Mom:  -3.51% | Risk: LOW       
  NILKAMAL.NS     | Price: 2082.30 | Trend:  18.84% | Mom:  -0.69% | Risk: LOW       
  SUMMITSEC.NS    | Price: 1430.00 | Trend:  -3.28% | Mom:   0.54% | Risk: LOW       
  MAYURUNIQ.NS    | Price:  763.00 | Trend:  -1.97% | Mom:   2.08% | Risk: LOW       
  STEELCAS.NS     | Price:  326.95 | Trend:   0.67% | Mom:  -3.54% | Risk: LOW       
  GVPIL.NS        | Price:  662.90 | Trend: -11.09% | Mom:   3.00% | Risk: LOW       
  SGFIN.NS        | Price:  672.80 | Trend:   0.09% | Mom:  -2.80% | Risk: LOW       
  SANGAMIND.NS    | Price:  579.40 | Trend:  -2.00% | Mom:   2.71% | Risk: LOW       
  RANEHOLDIN.NS   | Price: 1681.00 | Trend:  -0.12% | Mom:   5.46% | Risk: LOW       
  RPTECH.NS       | Price:  788.20 | Trend:  -2.86% | Mom:   1.19% | Risk: LOW       
  YASHO.NS        | Price: 4045.10 | Trend:   8.40% | Mom:  -7.43% | Risk: LOW       
  DOLLAR.NS       | Price:  270.80 | Trend:   1.48% | Mom:  -1.38% | Risk: LOW       
  APCOTEXIND.NS   | Price:  604.65 | Trend:   2.97% | Mom:  -2.04% | Risk: LOW       
  MOBIKWIK.NS     | Price:  195.40 | Trend:  -3.67% | Mom:   0.27% | Risk: LOW       
  DYCL.NS         | Price:  461.15 | Trend:   8.38% | Mom:   0.49% | Risk: LOW       
  DIVGIITTS.NS    | Price: 1155.00 | Trend:   7.61% | Mom:  -2.97% | Risk: LOW       
  MSPL.NS         | Price:   34.52 | Trend:  -5.20% | Mom:   3.17% | Risk: LOW       
  RAMCOSYS.NS     | Price:  612.20 | Trend:  -9.15% | Mom:   9.68% | Risk: LOW       
  SPAL.NS         | Price: 1018.90 | Trend:  -0.64% | Mom:   7.58% | Risk: LOW       
  SPIC.NS         | Price:   69.90 | Trend:   2.89% | Mom:  -0.54% | Risk: LOW       
  LAXMIDENTL.NS   | Price:  202.47 | Trend:  -3.70% | Mom:   3.19% | Risk: LOW       
  INDOTECH.NS     | Price: 3633.90 | Trend:   3.23% | Mom:  -2.89% | Risk: LOW       
  ALLTIME.NS      | Price:  212.50 | Trend:  -4.36% | Mom:   3.07% | Risk: LOW       
  VIDHIING.NS     | Price:  342.05 | Trend:   7.44% | Mom:  -1.38% | Risk: LOW       
  RHETAN.NS       | Price:   25.27 | Trend:  -4.16% | Mom:  15.18% | Risk: LOW       
  UNITECH.NS      | Price:    4.24 | Trend:   0.17% | Mom:   7.07% | Risk: LOW       
  MOTISONS.NS     | Price:   16.09 | Trend:   7.03% | Mom:  -1.11% | Risk: LOW       
  DEEDEV.NS       | Price:  654.00 | Trend:  -0.81% | Mom:   2.67% | Risk: LOW       
  IFGLEXPOR.NS    | Price:  213.30 | Trend:   0.34% | Mom:   0.71% | Risk: LOW       
  BLSE.NS         | Price:  319.20 | Trend:   7.41% | Mom:   0.00% | Risk: LOW       
  BFINVEST.NS     | Price:  458.10 | Trend:  -0.50% | Mom:   2.04% | Risk: LOW       
  JGCHEM.NS       | Price:  595.35 | Trend:  10.48% | Mom:  -0.43% | Risk: LOW       
  QUICKHEAL.NS    | Price:  148.69 | Trend:  -2.82% | Mom:   8.45% | Risk: LOW       
  PNBGILTS.NS     | Price:   81.75 | Trend:  -1.87% | Mom:   2.71% | Risk: LOW       
  EXPLEOSOL.NS    | Price:  885.90 | Trend:  10.48% | Mom:   0.68% | Risk: LOW       
  STANLEY.NS      | Price:  137.23 | Trend:  -6.71% | Mom:  -0.54% | Risk: LOW       
  MUFIN.NS        | Price:  134.20 | Trend:   0.85% | Mom:  -1.86% | Risk: LOW       
  TARSONS.NS      | Price:  325.95 | Trend:   2.84% | Mom:  -5.66% | Risk: LOW       
  MMFL.NS         | Price:  619.00 | Trend:   6.69% | Mom:  -1.74% | Risk: LOW       
  UDS.NS          | Price:  213.63 | Trend:   3.30% | Mom:  -3.77% | Risk: LOW       
  TINNARUBR.NS    | Price: 1033.45 | Trend:  -0.92% | Mom:   3.84% | Risk: LOW       
  GREENPOWER.NS   | Price:    9.40 | Trend:  -4.09% | Mom:  -0.21% | Risk: LOW       
  PUNJABCHEM.NS   | Price: 1109.20 | Trend:  -1.00% | Mom:   1.71% | Risk: LOW       
  SURAKSHA.NS     | Price:  335.15 | Trend:  17.20% | Mom:  -1.06% | Risk: LOW       
  AIMTRON.NS      | Price: 1681.35 | Trend:  11.90% | Mom:   0.71% | Risk: LOW       
  APOLLOPIPE.NS   | Price:  586.00 | Trend:   8.75% | Mom: -10.27% | Risk: LOW       
  LGHL.NS         | Price:  180.02 | Trend:  -8.55% | Mom:   2.96% | Risk: LOW       
  ECOSMOBLTY.NS   | Price:  111.41 | Trend:  -9.10% | Mom:  -0.19% | Risk: LOW       
  JAGRAN.NS       | Price:   62.07 | Trend:  -1.04% | Mom:   0.68% | Risk: LOW       
  VINYAS.NS       | Price: 1587.50 | Trend:  13.58% | Mom:  -0.98% | Risk: LOW       
  FINKURVE.NS     | Price:   67.82 | Trend:   1.17% | Mom: -13.25% | Risk: LOW       
  JAGSNPHARM.NS   | Price:  234.27 | Trend:   2.27% | Mom:  -1.66% | Risk: LOW       
  ESAFSFB.NS      | Price:   40.80 | Trend:   4.30% | Mom:  -7.61% | Risk: LOW       
  ROTO.NS         | Price:   65.48 | Trend:  -2.40% | Mom:  -0.05% | Risk: LOW       
  GPTINFRA.NS     | Price:  113.68 | Trend:  -3.25% | Mom:  -0.57% | Risk: LOW       
  SURYODAY.NS     | Price:  152.24 | Trend:  -8.94% | Mom:   0.81% | Risk: LOW       
  BIRLANU.NS      | Price: 1452.60 | Trend:   2.45% | Mom:  -5.01% | Risk: LOW       
  PAUSHAKLTD.NS   | Price:  738.15 | Trend:  11.14% | Mom:  -1.65% | Risk: LOW       
  EXCELINDUS.NS   | Price:  997.20 | Trend:   0.85% | Mom:  -4.09% | Risk: LOW       
  BAJAJHCARE.NS   | Price:  335.10 | Trend:   0.22% | Mom:   2.65% | Risk: LOW       
  CLSEL.NS        | Price:  301.00 | Trend:   4.47% | Mom:  -5.66% | Risk: LOW       
  INFOBEAN.NS     | Price:  155.75 | Trend:  -3.72% | Mom:  -0.08% | Risk: LOW       
  ALLDIGI.NS      | Price:  801.45 | Trend:  -0.41% | Mom:  -1.64% | Risk: LOW       
  BLKASHYAP.NS    | Price:   55.67 | Trend:   0.97% | Mom:   0.94% | Risk: LOW       
  SPORTKING.NS    | Price:  216.23 | Trend:   4.67% | Mom:  -3.15% | Risk: LOW       
  UNIECOM.NS      | Price:   84.98 | Trend:  -1.71% | Mom:  -0.49% | Risk: LOW       
  HARIOMPIPE.NS   | Price:  363.35 | Trend:  -3.88% | Mom:   4.13% | Risk: LOW       
  DECCANCE.NS     | Price:  563.35 | Trend:  -0.13% | Mom:  -0.12% | Risk: LOW       
