NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-04-25 18:59:52

BUY SIGNALS (1487):
  HINDUNILVR.NS   | Price: 2327.30 | Entry: 2280.75 | Target: 2654.94 | Risk: LOW       
  VIVIANA.NS      | Price:  819.35 | Entry:  802.96 | Target: 1083.31 | Risk: LOW       
  MUNJALAU.NS     | Price:   79.28 | Entry:   77.69 | Target:   93.63 | Risk: LOW       
  AVADHSUGAR.NS   | Price:  484.35 | Entry:  474.66 | Target:  596.65 | Risk: LOW       
  SNOWMAN.NS      | Price:   40.63 | Entry:   39.82 | Target:   53.06 | Risk: LOW       
  DHUNINV.NS      | Price:  922.25 | Entry:   903.8 | Target: 1148.41 | Risk: LOW       
  KRYSTAL.NS      | Price:  600.60 | Entry:  588.59 | Target:  723.46 | Risk: LOW       
  SGIL.NS         | Price:  530.05 | Entry:  519.45 | Target:  603.34 | Risk: LOW       
  WANBURY.NS      | Price:  258.22 | Entry:  253.06 | Target:  325.38 | Risk: LOW       
  BHAGERIA.NS     | Price:  175.13 | Entry:  171.63 | Target:  213.23 | Risk: LOW       
  ASAL.NS         | Price:  478.40 | Entry:  468.83 | Target:  577.81 | Risk: LOW       
  ARFIN.NS        | Price:   95.16 | Entry:   93.26 | Target:  119.34 | Risk: LOW       
  SARLAPOLY.NS    | Price:   88.38 | Entry:   86.61 | Target:  110.30 | Risk: LOW       
  GKSL.NS         | Price:  112.44 | Entry:  110.19 | Target:  129.98 | Risk: LOW       
  OWAIS.NS        | Price:  210.65 | Entry:  206.44 | Target:  251.15 | Risk: LOW       
  ZTECH.NS        | Price:  616.05 | Entry:  603.73 | Target:  726.64 | Risk: LOW       
  AMBIKCO.NS      | Price: 1457.10 | Entry: 1427.96 | Target: 1723.92 | Risk: LOW       
  UNITEDPOLY.NS   | Price:   29.74 | Entry:   29.15 | Target:   41.70 | Risk: LOW       
  SAKAR.NS        | Price:  629.10 | Entry:  616.52 | Target:  789.92 | Risk: LOW       
  NINSYS.NS       | Price:  492.90 | Entry:  483.04 | Target:  656.67 | Risk: LOW       
  BODALCHEM.NS    | Price:   66.78 | Entry:   65.44 | Target:   86.04 | Risk: LOW       
  MUKKA.NS        | Price:   23.99 | Entry:   23.51 | Target:   28.74 | Risk: LOW       
  TECHLABS.NS     | Price:  219.95 | Entry:  215.55 | Target:  283.04 | Risk: LOW       
  SATIA.NS        | Price:   71.00 | Entry:   69.58 | Target:   89.73 | Risk: LOW       
  KECL.NS         | Price:  128.05 | Entry:  125.49 | Target:  177.13 | Risk: LOW       
  NAHARSPING.NS   | Price:  234.41 | Entry:  229.72 | Target:  301.59 | Risk: LOW       
  KAMDHENU.NS     | Price:   21.84 | Entry:    21.4 | Target:   27.46 | Risk: LOW       
  RITCO.NS        | Price:  211.96 | Entry:  207.72 | Target:  261.65 | Risk: LOW       
  APEX.NS         | Price:  459.05 | Entry:  449.87 | Target:  609.73 | Risk: LOW       
  MAGADSUGAR.NS   | Price:  516.70 | Entry:  506.37 | Target:  616.18 | Risk: LOW       
  ATL.NS          | Price:   25.43 | Entry:   24.92 | Target:   31.85 | Risk: LOW       
  PATELRMART.NS   | Price:  217.40 | Entry:  213.05 | Target:  265.00 | Risk: LOW       
  20MICRONS.NS    | Price:  175.60 | Entry:  172.09 | Target:  216.78 | Risk: LOW       
  RUBYMILLS.NS    | Price:  226.81 | Entry:  222.27 | Target:  274.89 | Risk: LOW       
  GHCLTEXTIL.NS   | Price:   85.48 | Entry:   83.77 | Target:  111.96 | Risk: LOW       
  PROZONER.NS     | Price:   64.00 | Entry:   62.72 | Target:   84.89 | Risk: LOW       
  STCINDIA.NS     | Price:  119.32 | Entry:  116.93 | Target:  149.35 | Risk: LOW       
  KSOLVES.NS      | Price:  311.84 | Entry:   305.6 | Target:  389.36 | Risk: LOW       
  LAXMIINDIA.NS   | Price:  114.06 | Entry:  111.78 | Target:  155.19 | Risk: LOW       
  NBIFIN.NS       | Price: 2016.80 | Entry: 1976.46 | Target: 2466.66 | Risk: LOW       
  HLVLTD.NS       | Price:    8.48 | Entry:    8.31 | Target:   11.14 | Risk: LOW       
  THEINVEST.NS    | Price:  112.08 | Entry:  109.84 | Target:  136.64 | Risk: LOW       
  RSWM.NS         | Price:  155.54 | Entry:  152.43 | Target:  188.01 | Risk: LOW       
  DMCC.NS         | Price:  272.53 | Entry:  267.08 | Target:  354.88 | Risk: LOW       
  NAHARPOLY.NS    | Price:  254.19 | Entry:  249.11 | Target:  325.66 | Risk: LOW       
  SARVESHWAR.NS   | Price:    3.97 | Entry:    3.89 | Target:    5.02 | Risk: LOW       
  ZEEMEDIA.NS     | Price:    8.31 | Entry:    8.14 | Target:   10.17 | Risk: LOW       
  SEJALLTD.NS     | Price:  766.65 | Entry:  751.32 | Target:  967.19 | Risk: LOW       
  MINDTECK.NS     | Price:  201.54 | Entry:  197.51 | Target:  256.39 | Risk: LOW       
  AHCL.NS         | Price:   15.87 | Entry:   15.55 | Target:   20.35 | Risk: LOW       
  NRAIL.NS        | Price:  473.05 | Entry:  463.59 | Target:  573.66 | Risk: LOW       
  HARDWYN.NS      | Price:   25.68 | Entry:   25.17 | Target:   29.42 | Risk: LOW       
  DREAMFOLKS.NS   | Price:   80.94 | Entry:   79.32 | Target:  105.53 | Risk: LOW       
  CELLECOR.NS     | Price:   36.50 | Entry:   35.77 | Target:   47.86 | Risk: LOW       
  ACL.NS          | Price:   55.47 | Entry:   54.36 | Target:   67.87 | Risk: LOW       
  JAYAGROGN.NS    | Price:  195.73 | Entry:  191.82 | Target:  237.63 | Risk: LOW       
  ACCENTMIC.NS    | Price:  436.00 | Entry:  427.28 | Target:  537.00 | Risk: LOW       
  APTECHT.NS      | Price:  105.20 | Entry:   103.1 | Target:  130.02 | Risk: LOW       
  MAANALU.NS      | Price:  144.85 | Entry:  141.95 | Target:  183.38 | Risk: LOW       
  URJA.NS         | Price:   10.53 | Entry:   10.32 | Target:   12.73 | Risk: LOW       
  MODIS.NS        | Price:  360.95 | Entry:  353.73 | Target:  472.15 | Risk: LOW       
  MMP.NS          | Price:  250.60 | Entry:  245.59 | Target:  315.00 | Risk: LOW       
  HINDCOMPOS.NS   | Price:  483.85 | Entry:  474.17 | Target:  640.47 | Risk: LOW       
  PARSVNATH.NS    | Price:    7.97 | Entry:    7.81 | Target:   11.41 | Risk: LOW       
  ENIL.NS         | Price:  116.18 | Entry:  113.86 | Target:  140.21 | Risk: LOW       
  PAKKA.NS        | Price:   97.28 | Entry:   95.33 | Target:  120.54 | Risk: LOW       
  GFLLIMITED.NS   | Price:   46.91 | Entry:   45.97 | Target:   58.23 | Risk: LOW       
  MIRCELECTR.NS   | Price:   32.94 | Entry:   32.28 | Target:   42.75 | Risk: LOW       
  CHEVIOT.NS      | Price: 1083.95 | Entry: 1062.27 | Target: 1264.56 | Risk: LOW       
  SCHAND.NS       | Price:  159.68 | Entry:  156.49 | Target:  193.86 | Risk: LOW       
  DBEIL.NS        | Price:   79.66 | Entry:   78.07 | Target:   97.27 | Risk: LOW       
  VERTOZ.NS       | Price:   50.36 | Entry:   49.35 | Target:   67.03 | Risk: LOW       
  MWL.NS          | Price:  283.20 | Entry:  277.54 | Target:  325.74 | Risk: LOW       
  GANESHBE.NS     | Price:   98.57 | Entry:    96.6 | Target:  124.97 | Risk: LOW       
  ONMOBILE.NS     | Price:   55.58 | Entry:   54.47 | Target:   69.74 | Risk: LOW       
  GLOTTIS.NS      | Price:   59.71 | Entry:   58.52 | Target:   77.77 | Risk: LOW       
  IRISDOREME.NS   | Price:   35.49 | Entry:   34.78 | Target:   44.02 | Risk: LOW       
  GIRIRAJ.NS      | Price:  193.95 | Entry:  190.07 | Target:  243.61 | Risk: LOW       
  SILINV.NS       | Price:  463.60 | Entry:  454.33 | Target:  570.31 | Risk: LOW       
  OCCLLTD.NS      | Price:   99.70 | Entry:   97.71 | Target:  123.27 | Risk: LOW       
  SUTLEJTEX.NS    | Price:   36.84 | Entry:    36.1 | Target:   45.37 | Risk: LOW       
  RPPINFRA.NS     | Price:   79.81 | Entry:   78.21 | Target:  104.11 | Risk: LOW       
  PYRAMID.NS      | Price:  166.29 | Entry:  162.96 | Target:  199.34 | Risk: LOW       
  PRIMO.NS        | Price:   23.37 | Entry:    22.9 | Target:   29.88 | Risk: LOW       
  FOCUS.NS        | Price:   77.55 | Entry:    76.0 | Target:   96.54 | Risk: LOW       
  SJLOGISTIC.NS   | Price:  308.50 | Entry:  302.33 | Target:  387.25 | Risk: LOW       
  TARACHAND.NS    | Price:   63.05 | Entry:   61.79 | Target:   78.58 | Risk: LOW       
  BAHETI.NS       | Price:  571.05 | Entry:  559.63 | Target:  680.44 | Risk: LOW       
  ESSARSHPNG.NS   | Price:   26.54 | Entry:   26.01 | Target:   34.58 | Risk: LOW       
  INTLCONV.NS     | Price:   76.80 | Entry:   75.26 | Target:   96.57 | Risk: LOW       
  ZODIAC.NS       | Price:  345.54 | Entry:  338.63 | Target:  469.46 | Risk: LOW       
  EIFFL.NS        | Price:  255.07 | Entry:  249.97 | Target:  308.25 | Risk: LOW       
  DIGISPICE.NS    | Price:   20.47 | Entry:   20.06 | Target:   25.01 | Risk: LOW       
  VINSYS.NS       | Price:  328.00 | Entry:  321.44 | Target:  442.63 | Risk: LOW       
  TPLPLASTEH.NS   | Price:   66.37 | Entry:   65.04 | Target:   84.30 | Risk: LOW       
  RAMAPHO.NS      | Price:  134.38 | Entry:  131.69 | Target:  170.75 | Risk: LOW       
  GVKPIL.NS       | Price:    3.09 | Entry:    3.03 | Target:    3.37 | Risk: LOW       
  LIBERTSHOE.NS   | Price:  259.73 | Entry:  254.54 | Target:  320.83 | Risk: LOW       
  BMWVENTLTD.NS   | Price:   64.01 | Entry:   62.73 | Target:   79.87 | Risk: LOW       
  KAPSTON.NS      | Price:  338.90 | Entry:  332.12 | Target:  388.24 | Risk: LOW       
  ADVANIHOTR.NS   | Price:   53.86 | Entry:   52.78 | Target:   62.60 | Risk: LOW       
  TRACXN.NS       | Price:   33.05 | Entry:   32.39 | Target:   41.62 | Risk: LOW       
  MUNJALSHOW.NS   | Price:  128.12 | Entry:  125.56 | Target:  146.52 | Risk: LOW       
  MAZDA.NS        | Price:  209.77 | Entry:  205.57 | Target:  250.77 | Risk: LOW       
  VISASTEEL.NS    | Price:   41.29 | Entry:   40.46 | Target:   52.66 | Risk: LOW       
  TRANSWORLD.NS   | Price:  172.01 | Entry:  168.57 | Target:  224.88 | Risk: LOW       
  PTL.NS          | Price:   38.92 | Entry:   38.14 | Target:   43.05 | Risk: LOW       
  MEGATHERM.NS    | Price:  282.05 | Entry:  276.41 | Target:  360.19 | Risk: LOW       
  SUPREMEPWR.NS   | Price:  223.45 | Entry:  218.98 | Target:  291.58 | Risk: LOW       
  SUKHJITS.NS     | Price:  182.82 | Entry:  179.16 | Target:  231.02 | Risk: LOW       
  MGEL.NS         | Price:   13.56 | Entry:   13.29 | Target:   17.74 | Risk: LOW       
  CGRAPHICS.NS    | Price:  168.30 | Entry:  164.93 | Target:  230.28 | Risk: LOW       
  DONEAR.NS       | Price:   91.24 | Entry:   89.42 | Target:  109.29 | Risk: LOW       
  MODISONLTD.NS   | Price:  144.18 | Entry:   141.3 | Target:  171.84 | Risk: LOW       
  VINYLINDIA.NS   | Price:  247.04 | Entry:   242.1 | Target:  326.28 | Risk: LOW       
  DICIND.NS       | Price:  545.20 | Entry:   534.3 | Target:  669.61 | Risk: LOW       
  CPEDU.NS        | Price:  191.89 | Entry:  188.05 | Target:  256.72 | Risk: LOW       
  EUROBOND.NS     | Price:  169.90 | Entry:   166.5 | Target:  216.25 | Risk: LOW       
  ATMASTCO.NS     | Price:  146.20 | Entry:  143.28 | Target:  191.06 | Risk: LOW       
  PAVNAIND.NS     | Price:   20.68 | Entry:   20.27 | Target:   28.72 | Risk: LOW       
  SOFTTECH.NS     | Price:  334.97 | Entry:  328.27 | Target:  443.18 | Risk: LOW       
  NAHARINDUS.NS   | Price:  107.50 | Entry:  105.35 | Target:  129.25 | Risk: LOW       
  HCL-INSYS.NS    | Price:   12.64 | Entry:   12.39 | Target:   15.90 | Risk: LOW       
  MODINATUR.NS    | Price:  368.10 | Entry:  360.74 | Target:  491.35 | Risk: LOW       
  ABSMARINE.NS    | Price:  229.25 | Entry:  224.66 | Target:  304.95 | Risk: LOW       
  KOTHARIPRO.NS   | Price:   73.00 | Entry:   71.54 | Target:   93.07 | Risk: LOW       
  VRAJ.NS         | Price:  128.62 | Entry:  126.05 | Target:  157.61 | Risk: LOW       
  UGARSUGAR.NS    | Price:   42.43 | Entry:   41.58 | Target:   50.67 | Risk: LOW       
  XTGLOBAL.NS     | Price:   32.13 | Entry:   31.49 | Target:   42.61 | Risk: LOW       
  SINCLAIR.NS     | Price:   79.27 | Entry:   77.68 | Target:   94.45 | Risk: LOW       
  MOLDTECH.NS     | Price:  128.88 | Entry:   126.3 | Target:  165.25 | Risk: LOW       
  ARIES.NS        | Price:  369.75 | Entry:  362.36 | Target:  451.37 | Risk: LOW       
  NDL.NS          | Price:    2.84 | Entry:    2.78 | Target:    3.69 | Risk: LOW       
  SAHAJSOLAR.NS   | Price:  154.85 | Entry:  151.75 | Target:  204.26 | Risk: LOW       
  NAHARCAP.NS     | Price:  249.04 | Entry:  244.06 | Target:  297.81 | Risk: LOW       
  SPENCERS.NS     | Price:   33.12 | Entry:   32.46 | Target:   42.01 | Risk: LOW       
  PLASTIBLEN.NS   | Price:  152.63 | Entry:  149.58 | Target:  182.44 | Risk: LOW       
  BIRLACABLE.NS   | Price:  156.19 | Entry:  153.07 | Target:  207.77 | Risk: LOW       
  LORDSCHLO.NS    | Price:  148.96 | Entry:  145.98 | Target:  198.95 | Risk: LOW       
  AMANTA.NS       | Price:  132.03 | Entry:  129.39 | Target:  166.26 | Risk: LOW       
  KANPRPLA.NS     | Price:  207.39 | Entry:  203.24 | Target:  258.16 | Risk: LOW       
  NRL.NS          | Price:   54.66 | Entry:   53.57 | Target:   65.49 | Risk: LOW       
  MCLEODRUSS.NS   | Price:   52.51 | Entry:   51.46 | Target:   67.05 | Risk: LOW       
  PANSARI.NS      | Price:  316.45 | Entry:  310.12 | Target:  400.54 | Risk: LOW       
  SRGHFL.NS       | Price:  279.38 | Entry:  273.79 | Target:  366.94 | Risk: LOW       
  KRITINUT.NS     | Price:   95.25 | Entry:   93.34 | Target:  128.85 | Risk: LOW       
  TIRUPATIFL.NS   | Price:   45.61 | Entry:    44.7 | Target:   57.65 | Risk: LOW       
  PCCL.NS         | Price:  277.00 | Entry:  271.46 | Target:  323.02 | Risk: LOW       
  RBMINFRA.NS     | Price:  414.70 | Entry:  406.41 | Target:  577.20 | Risk: LOW       
  VALIANTLAB.NS   | Price:   75.69 | Entry:   74.18 | Target:   95.44 | Risk: LOW       
  EMAMIREAL.NS    | Price:   90.92 | Entry:    89.1 | Target:  118.26 | Risk: LOW       
  MANAKSIA.NS     | Price:   59.10 | Entry:   57.92 | Target:   72.38 | Risk: LOW       
  MANORG.NS       | Price:  448.35 | Entry:  439.38 | Target:  556.60 | Risk: LOW       
  TIGERLOGS.NS    | Price:   32.27 | Entry:   31.62 | Target:   42.97 | Risk: LOW       
  GLOBECIVIL.NS   | Price:   47.51 | Entry:   46.56 | Target:   60.59 | Risk: LOW       
  PASUPTAC.NS     | Price:   51.02 | Entry:    50.0 | Target:   63.42 | Risk: LOW       
  ASHIMASYN.NS    | Price:   16.50 | Entry:   16.17 | Target:   21.61 | Risk: LOW       
  BANSWRAS.NS     | Price:  119.36 | Entry:  116.97 | Target:  142.18 | Risk: LOW       
  FILATFASH.NS    | Price:    0.30 | Entry:    0.29 | Target:    0.35 | Risk: LOW       
  S&SPOWER.NS     | Price:  414.50 | Entry:  406.21 | Target:  480.57 | Risk: LOW       
  HPAL.NS         | Price:   37.98 | Entry:   37.22 | Target:   49.39 | Risk: LOW       
  RUBFILA.NS      | Price:   73.70 | Entry:   72.23 | Target:   89.32 | Risk: LOW       
  GENUSPAPER.NS   | Price:   13.77 | Entry:   13.49 | Target:   17.91 | Risk: LOW       
  DENORA.NS       | Price:  805.70 | Entry:  789.59 | Target:  992.99 | Risk: LOW       
  JKIPL.NS        | Price:   96.51 | Entry:   94.58 | Target:  128.36 | Risk: LOW       
  WELINV.NS       | Price: 1425.10 | Entry:  1396.6 | Target: 1784.78 | Risk: LOW       
  UNIDT.NS        | Price:  210.01 | Entry:  205.81 | Target:  272.57 | Risk: LOW       
  DEVX.NS         | Price:   41.95 | Entry:   41.11 | Target:   51.41 | Risk: LOW       
  GOACARBON.NS    | Price:  360.65 | Entry:  353.44 | Target:  443.22 | Risk: LOW       
  RUCHIRA.NS      | Price:  116.19 | Entry:  113.87 | Target:  134.45 | Risk: LOW       
  SHIVAUM.NS      | Price:  346.50 | Entry:  339.57 | Target:  430.57 | Risk: LOW       
  PHANTOMFX.NS    | Price:  208.50 | Entry:  204.33 | Target:  276.04 | Risk: LOW       
  MANAKSTEEL.NS   | Price:   75.63 | Entry:   74.12 | Target:  109.28 | Risk: LOW       
  BBTCL.NS        | Price:  196.84 | Entry:   192.9 | Target:  264.70 | Risk: LOW       
  DYNPRO.NS       | Price:  232.93 | Entry:  228.27 | Target:  301.25 | Risk: LOW       
  ZIMLAB.NS       | Price:   83.65 | Entry:   81.98 | Target:  105.51 | Risk: LOW       
  SUMIT.NS        | Price:   53.33 | Entry:   52.26 | Target:   73.93 | Risk: LOW       
  SHREEKARNI.NS   | Price:  425.50 | Entry:  416.99 | Target:  500.45 | Risk: LOW       
  ROSSELLIND.NS   | Price:   55.37 | Entry:   54.26 | Target:   69.40 | Risk: LOW       
  OILCOUNTUB.NS   | Price:   62.16 | Entry:   60.92 | Target:   82.64 | Risk: LOW       
  3IINFOLTD.NS    | Price:   17.64 | Entry:   17.29 | Target:   20.98 | Risk: LOW       
  IITL.NS         | Price:  164.65 | Entry:  161.36 | Target:  234.60 | Risk: LOW       
  SHIVAMAUTO.NS   | Price:   18.94 | Entry:   18.56 | Target:   25.24 | Risk: LOW       
  GINNIFILA.NS    | Price:   42.34 | Entry:   41.49 | Target:   53.28 | Risk: LOW       
  PROV.NS         | Price: 1242.65 | Entry:  1217.8 | Target: 1467.26 | Risk: LOW       
  BALAJEE.NS      | Price:   31.69 | Entry:   31.06 | Target:   42.66 | Risk: LOW       
  RCOM.NS         | Price:    0.99 | Entry:    0.97 | Target:    1.20 | Risk: LOW       
  NDGL.NS         | Price: 2650.00 | Entry:  2597.0 | Target: 3280.75 | Risk: LOW       
  LOKESHMACH.NS   | Price:  265.33 | Entry:  260.02 | Target:  348.25 | Risk: LOW       
  NECLIFE.NS      | Price:   11.79 | Entry:   11.55 | Target:   15.04 | Risk: LOW       
  BPL.NS          | Price:   53.07 | Entry:   52.01 | Target:   66.06 | Risk: LOW       
  TRF.NS          | Price:  264.58 | Entry:  259.29 | Target:  316.95 | Risk: LOW       
  HALEOSLABS.NS   | Price: 1387.90 | Entry: 1360.14 | Target: 1613.83 | Risk: LOW       
  HARRMALAYA.NS   | Price:  230.01 | Entry:  225.41 | Target:  280.64 | Risk: LOW       
  GLOBAL.NS       | Price:  100.05 | Entry:   98.05 | Target:  127.10 | Risk: LOW       
  URAVIDEF.NS     | Price:  145.10 | Entry:   142.2 | Target:  187.68 | Risk: LOW       
  EFACTOR.NS      | Price:  239.00 | Entry:  234.22 | Target:  282.91 | Risk: LOW       
  KANORICHEM.NS   | Price:   80.53 | Entry:   78.92 | Target:   97.30 | Risk: LOW       
  ALANKIT.NS      | Price:    9.32 | Entry:    9.13 | Target:   11.59 | Risk: LOW       
  GEEKAYWIRE.NS   | Price:   26.69 | Entry:   26.16 | Target:   37.51 | Risk: LOW       
  CMNL.NS         | Price:  135.00 | Entry:   132.3 | Target:  168.32 | Risk: LOW       
  VLEGOV.NS       | Price:   15.16 | Entry:   14.86 | Target:   19.41 | Risk: LOW       
  DPWIRES.NS      | Price:  185.59 | Entry:  181.88 | Target:  245.40 | Risk: LOW       
  BHAGYANGR.NS    | Price:  219.34 | Entry:  214.95 | Target:  290.51 | Risk: LOW       
  KCPSUGIND.NS    | Price:   25.42 | Entry:   24.91 | Target:   31.12 | Risk: LOW       
  MAWANASUG.NS    | Price:  103.78 | Entry:   101.7 | Target:  128.64 | Risk: LOW       
  SHRADHA.NS      | Price:   39.91 | Entry:   39.11 | Target:   53.85 | Risk: LOW       
  MANOMAY.NS      | Price:  228.54 | Entry:  223.97 | Target:  285.42 | Risk: LOW       
  AVG.NS          | Price:  164.50 | Entry:  161.21 | Target:  216.30 | Risk: LOW       
  AFFORDABLE.NS   | Price:  181.27 | Entry:  177.64 | Target:  232.96 | Risk: LOW       
  ALMONDZ.NS      | Price:   16.26 | Entry:   15.93 | Target:   21.39 | Risk: LOW       
  PPAP.NS         | Price:  210.59 | Entry:  206.38 | Target:  255.06 | Risk: LOW       
  NATHBIOGEN.NS   | Price:  169.10 | Entry:  165.72 | Target:  210.09 | Risk: LOW       
  VMSTMT.NS       | Price:   46.05 | Entry:   45.13 | Target:   55.14 | Risk: LOW       
  SHERA.NS        | Price:  136.50 | Entry:  133.77 | Target:  163.48 | Risk: LOW       
  DIAMINESQ.NS    | Price:  271.78 | Entry:  266.34 | Target:  362.90 | Risk: LOW       
  SAAKSHI.NS      | Price:  206.25 | Entry:  202.12 | Target:  236.07 | Risk: LOW       
  AFIL.NS         | Price:    8.97 | Entry:    8.79 | Target:   11.57 | Risk: LOW       
  SHEMAROO.NS     | Price:  102.76 | Entry:   100.7 | Target:  128.54 | Risk: LOW       
  RVHL.NS         | Price:   42.64 | Entry:   41.79 | Target:   56.69 | Risk: LOW       
  PRAMARA.NS      | Price:  357.20 | Entry:  350.06 | Target:  403.11 | Risk: LOW       
  PRIZOR.NS       | Price:  593.25 | Entry:  581.38 | Target:  725.45 | Risk: LOW       
  PILITA.NS       | Price:    7.95 | Entry:    7.79 | Target:   10.23 | Risk: LOW       
  UNIHEALTH.NS    | Price:  510.50 | Entry:  500.29 | Target:  651.59 | Risk: LOW       
  KRISHCA.NS      | Price:  182.20 | Entry:  178.56 | Target:  241.16 | Risk: LOW       
  GLOBALVECT.NS   | Price:  183.42 | Entry:  179.75 | Target:  248.73 | Risk: LOW       
  AIRAN.NS        | Price:   17.50 | Entry:   17.15 | Target:   23.05 | Risk: LOW       
